  
       XFOIL         Version 6.99
  
 Calculated polar for: G82A8                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2073   0.03168   0.02427  -0.0218   1.0000   0.1172
 -12.750  -1.2060   0.03098   0.02353  -0.0175   1.0000   0.1220
 -12.500  -1.2053   0.03044   0.02298  -0.0130   1.0000   0.1271
 -12.250  -1.2042   0.02991   0.02234  -0.0084   1.0000   0.1332
 -12.000  -1.2025   0.02947   0.02193  -0.0038   1.0000   0.1379
 -11.750  -1.2021   0.02913   0.02142   0.0012   1.0000   0.1439
 -11.500  -1.1987   0.02872   0.02109   0.0056   1.0000   0.1489
 -11.250  -1.1975   0.02851   0.02080   0.0106   1.0000   0.1541
 -11.000  -1.1955   0.02820   0.02036   0.0155   1.0000   0.1591
 -10.750  -1.1900   0.02791   0.02012   0.0197   1.0000   0.1635
 -10.500  -1.1870   0.02774   0.01989   0.0245   1.0000   0.1683
 -10.250  -1.1808   0.02749   0.01947   0.0287   1.0000   0.1730
 -10.000  -1.1676   0.02713   0.01920   0.0314   1.0000   0.1774
  -9.750  -1.1577   0.02693   0.01896   0.0349   1.0000   0.1821
  -9.500  -1.1487   0.02674   0.01862   0.0386   1.0000   0.1864
  -9.250  -1.1319   0.02630   0.01821   0.0406   1.0000   0.1908
  -9.000  -1.1188   0.02609   0.01802   0.0434   1.0000   0.1950
  -8.750  -1.1052   0.02587   0.01774   0.0462   1.0000   0.1993
  -8.500  -1.0946   0.02573   0.01744   0.0496   1.0000   0.2034
  -8.250  -1.0686   0.02545   0.01726   0.0497   0.9991   0.2084
  -8.000  -1.0337   0.02600   0.01781   0.0481   0.9946   0.2138
  -7.750  -1.0091   0.02616   0.01786   0.0487   0.9908   0.2191
  -7.500  -0.9296   0.02701   0.01879   0.0383   0.9723   0.2279
  -7.250  -0.8761   0.02730   0.01901   0.0334   0.9595   0.2357
  -7.000  -0.8397   0.02674   0.01849   0.0317   0.9491   0.2427
  -6.750  -0.8037   0.02643   0.01822   0.0302   0.9392   0.2495
  -6.500  -0.7618   0.02623   0.01790   0.0277   0.9311   0.2562
  -6.250  -0.7102   0.02556   0.01737   0.0230   0.9234   0.2634
  -6.000  -0.6721   0.02507   0.01688   0.0212   0.9150   0.2702
  -5.750  -0.6175   0.02447   0.01630   0.0162   0.9084   0.2791
  -5.500  -0.5826   0.02377   0.01566   0.0152   0.8982   0.2877
  -5.250  -0.5175   0.02286   0.01482   0.0081   0.8922   0.2994
  -5.000  -0.4878   0.02196   0.01396   0.0084   0.8787   0.3090
  -4.750  -0.4532   0.02089   0.01296   0.0078   0.8628   0.3197
  -3.750  -0.2177   0.01667   0.00764  -0.0142   0.5570   0.3893
  -3.500  -0.1926   0.01663   0.00753  -0.0137   0.5400   0.4040
  -3.250  -0.1669   0.01660   0.00743  -0.0133   0.5286   0.4201
  -3.000  -0.1409   0.01649   0.00733  -0.0130   0.5190   0.4371
  -2.750  -0.1104   0.01641   0.00724  -0.0136   0.5108   0.4569
  -2.500  -0.0877   0.01624   0.00718  -0.0126   0.5036   0.4780
  -2.250  -0.0633   0.01609   0.00711  -0.0120   0.4970   0.5036
  -2.000  -0.0336   0.01590   0.00703  -0.0125   0.4910   0.5384
