  
       XFOIL         Version 6.99
  
 Calculated polar for: G35A4                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2899   0.02638   0.01985  -0.0151   1.0000   0.1808
 -12.750  -1.3013   0.02597   0.01942  -0.0084   1.0000   0.1947
 -12.500  -1.3055   0.02564   0.01908  -0.0029   1.0000   0.2072
 -12.250  -1.3041   0.02539   0.01879   0.0017   1.0000   0.2172
 -12.000  -1.2990   0.02522   0.01842   0.0057   1.0000   0.2265
 -11.750  -1.2934   0.02505   0.01832   0.0096   1.0000   0.2338
 -11.500  -1.2860   0.02492   0.01801   0.0132   1.0000   0.2410
 -11.250  -1.2763   0.02478   0.01789   0.0164   1.0000   0.2470
 -11.000  -1.2668   0.02473   0.01776   0.0196   1.0000   0.2534
 -10.750  -1.2571   0.02458   0.01743   0.0228   1.0000   0.2589
 -10.500  -1.2436   0.02451   0.01744   0.0253   1.0000   0.2640
 -10.250  -1.2303   0.02451   0.01737   0.0278   0.9998   0.2694
  -9.750  -1.1286   0.02616   0.01890   0.0186   0.9768   0.2848
  -9.500  -1.0944   0.02652   0.01903   0.0171   0.9703   0.2913
  -9.250  -1.0641   0.02643   0.01903   0.0166   0.9618   0.2963
  -9.000  -1.0270   0.02681   0.01938   0.0147   0.9570   0.3018
  -8.750  -1.0062   0.02666   0.01909   0.0160   0.9489   0.3070
  -8.500  -0.9716   0.02674   0.01916   0.0146   0.9440   0.3125
  -8.250  -0.9441   0.02695   0.01941   0.0147   0.9373   0.3180
  -8.000  -0.9185   0.02698   0.01932   0.0151   0.9309   0.3241
  -7.750  -0.8799   0.02695   0.01922   0.0129   0.9277   0.3292
  -7.500  -0.8602   0.02664   0.01894   0.0144   0.9194   0.3321
  -7.250  -0.8257   0.02654   0.01881   0.0131   0.9147   0.3362
  -7.000  -0.7866   0.02653   0.01868   0.0109   0.9120   0.3415
  -6.750  -0.7744   0.02623   0.01823   0.0139   0.9020   0.3453
  -6.500  -0.7351   0.02590   0.01798   0.0116   0.8985   0.3495
  -6.250  -0.6924   0.02578   0.01787   0.0087   0.8961   0.3540
  -6.000  -0.6790   0.02551   0.01754   0.0115   0.8859   0.3578
  -5.750  -0.6433   0.02532   0.01721   0.0101   0.8821   0.3630
  -5.250  -0.5858   0.02469   0.01664   0.0097   0.8695   0.3716
  -5.000  -0.5481   0.02442   0.01635   0.0080   0.8659   0.3771
  -4.750  -0.5077   0.02414   0.01595   0.0058   0.8635   0.3828
  -4.250  -0.4526   0.02338   0.01528   0.0060   0.8494   0.3919
  -4.000  -0.4105   0.02297   0.01485   0.0035   0.8472   0.3983
  -3.250  -0.3156   0.02178   0.01369   0.0018   0.8308   0.4138
  -3.000  -0.2739   0.02129   0.01318  -0.0005   0.8291   0.4205
  -2.500  -0.2199   0.02050   0.01245   0.0002   0.8144   0.4306
  -2.250  -0.1772   0.01986   0.01185  -0.0023   0.8128   0.4373
  -1.500  -0.0794   0.01830   0.01039  -0.0041   0.7964   0.4561
  -1.250  -0.0341   0.01761   0.00968  -0.0071   0.7946   0.4638
  -0.750   0.0276   0.01665   0.00888  -0.0077   0.7789   0.4784
  -0.250   0.0982   0.01565   0.00801  -0.0101   0.7623   0.4951
   0.000   0.1319   0.01528   0.00764  -0.0110   0.7519   0.5050
   0.250   0.1797   0.01465   0.00713  -0.0147   0.7428   0.5171
   0.500   0.2088   0.01438   0.00691  -0.0148   0.7286   0.5295
   1.000   0.2859   0.01363   0.00635  -0.0189   0.7012   0.5697
   1.250   0.3207   0.01327   0.00615  -0.0202   0.6861   0.6067
   1.500   0.3414   0.01289   0.00627  -0.0185   0.6701   0.6942
   1.750   0.5122   0.01376   0.00765  -0.0478   0.6452   0.8735
   2.000   0.5504   0.01433   0.00812  -0.0494   0.6281   0.9001
   2.250   0.5859   0.01495   0.00865  -0.0505   0.6108   0.9170
   2.500   0.6393   0.01563   0.00925  -0.0555   0.5924   0.9257
   3.000   0.7141   0.01659   0.01011  -0.0592   0.5601   0.9467
   3.250   0.7591   0.01704   0.01049  -0.0628   0.5451   0.9548
   3.500   0.8007   0.01746   0.01081  -0.0658   0.5306   0.9637
   3.750   0.8455   0.01776   0.01105  -0.0695   0.5161   0.9701
   4.000   0.8806   0.01803   0.01134  -0.0714   0.5026   0.9786
   4.250   0.9273   0.01823   0.01149  -0.0757   0.4889   0.9845
   4.500   0.9650   0.01844   0.01162  -0.0781   0.4741   0.9917
   5.000   1.0151   0.01860   0.01176  -0.0782   0.4461   1.0000
   5.250   1.0226   0.01882   0.01191  -0.0746   0.4358   1.0000
   5.500   1.0251   0.01899   0.01211  -0.0700   0.4259   1.0000
   5.750   1.0319   0.01923   0.01230  -0.0663   0.4164   1.0000
   6.000   1.0344   0.01943   0.01250  -0.0617   0.4063   1.0000
   6.250   1.0393   0.01967   0.01274  -0.0577   0.3967   1.0000
   6.500   1.0429   0.01990   0.01296  -0.0534   0.3872   1.0000
   6.750   1.0487   0.02017   0.01323  -0.0496   0.3783   1.0000
   7.000   1.0525   0.02043   0.01349  -0.0454   0.3691   1.0000
   7.250   1.0580   0.02072   0.01379  -0.0416   0.3603   1.0000
   7.500   1.0613   0.02101   0.01410  -0.0374   0.3511   1.0000
   7.750   1.0660   0.02134   0.01444  -0.0336   0.3421   1.0000
   8.000   1.0685   0.02168   0.01479  -0.0293   0.3323   1.0000
   8.250   1.0720   0.02205   0.01519  -0.0253   0.3223   1.0000
   8.500   1.0742   0.02250   0.01560  -0.0212   0.3123   1.0000
   8.750   1.0773   0.02292   0.01609  -0.0173   0.3011   1.0000
   9.000   1.0792   0.02345   0.01661  -0.0133   0.2900   1.0000
   9.250   1.0798   0.02406   0.01719  -0.0092   0.2773   1.0000
   9.500   1.0807   0.02472   0.01787  -0.0053   0.2628   1.0000
   9.750   1.0797   0.02552   0.01864  -0.0013   0.2462   1.0000
  10.000   1.0762   0.02652   0.01958   0.0030   0.2271   1.0000
  10.250   1.0707   0.02774   0.02072   0.0072   0.2013   1.0000
  10.500   1.0606   0.02935   0.02217   0.0116   0.1733   1.0000
  10.750   1.0486   0.03125   0.02390   0.0159   0.1487   1.0000
  11.000   1.0378   0.03328   0.02580   0.0198   0.1297   1.0000
  11.250   1.0301   0.03527   0.02771   0.0230   0.1182   1.0000
  11.500   1.0229   0.03736   0.02975   0.0259   0.1104   1.0000
  11.750   1.0184   0.03939   0.03177   0.0283   0.1040   1.0000
  12.000   1.0136   0.04155   0.03392   0.0305   0.0987   1.0000
  12.250   1.0117   0.04358   0.03598   0.0324   0.0943   1.0000
  12.500   1.0060   0.04597   0.03830   0.0342   0.0906   1.0000
  12.750   1.0082   0.04784   0.04026   0.0355   0.0870   1.0000
  13.000   1.0083   0.04992   0.04234   0.0368   0.0836   1.0000
