  
       XFOIL         Version 6.99
  
 Calculated polar for: G62A4                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2099   0.03121   0.02383  -0.0259   1.0000   0.1088
 -12.750  -1.2109   0.03037   0.02293  -0.0214   1.0000   0.1145
 -12.500  -1.2164   0.02943   0.02204  -0.0161   1.0000   0.1210
 -12.250  -1.2168   0.02870   0.02127  -0.0114   1.0000   0.1286
 -12.000  -1.2176   0.02804   0.02060  -0.0065   1.0000   0.1383
 -11.750  -1.2200   0.02742   0.02003  -0.0012   1.0000   0.1481
 -11.500  -1.2199   0.02694   0.01956   0.0037   1.0000   0.1582
 -11.250  -1.2184   0.02660   0.01916   0.0086   1.0000   0.1685
 -11.000  -1.2178   0.02634   0.01886   0.0137   1.0000   0.1771
 -10.750  -1.2162   0.02606   0.01855   0.0187   1.0000   0.1849
 -10.500  -1.2108   0.02588   0.01828   0.0230   1.0000   0.1925
 -10.250  -1.2030   0.02560   0.01797   0.0268   1.0000   0.1995
 -10.000  -1.1943   0.02541   0.01774   0.0304   1.0000   0.2059
  -9.750  -1.1850   0.02525   0.01742   0.0340   1.0000   0.2123
  -9.500  -1.1730   0.02497   0.01722   0.0369   1.0000   0.2181
  -9.250  -1.1625   0.02484   0.01701   0.0403   1.0000   0.2246
  -9.000  -1.1495   0.02462   0.01671   0.0431   1.0000   0.2300
  -8.750  -1.1354   0.02439   0.01652   0.0456   1.0000   0.2353
  -8.500  -1.1222   0.02425   0.01632   0.0484   1.0000   0.2409
  -8.250  -1.1087   0.02408   0.01603   0.0511   1.0000   0.2465
  -8.000  -1.0886   0.02404   0.01607   0.0524   0.9992   0.2522
  -7.750  -1.0574   0.02469   0.01665   0.0516   0.9950   0.2594
  -7.500  -1.0311   0.02491   0.01681   0.0517   0.9923   0.2652
  -7.250  -1.0022   0.02510   0.01706   0.0513   0.9867   0.2718
  -7.000  -0.9718   0.02588   0.01773   0.0507   0.9822   0.2796
  -6.500  -0.8793   0.02622   0.01806   0.0435   0.9519   0.2982
  -6.250  -0.8392   0.02607   0.01800   0.0411   0.9420   0.3060
  -6.000  -0.7960   0.02628   0.01817   0.0382   0.9361   0.3143
  -5.750  -0.7676   0.02583   0.01769   0.0381   0.9265   0.3208
  -5.500  -0.7220   0.02589   0.01781   0.0346   0.9224   0.3286
  -5.250  -0.6987   0.02549   0.01734   0.0357   0.9123   0.3358
  -5.000  -0.6520   0.02533   0.01725   0.0320   0.9088   0.3440
  -4.750  -0.6268   0.02489   0.01681   0.0328   0.8986   0.3517
  -4.500  -0.5813   0.02464   0.01657   0.0295   0.8948   0.3617
  -4.250  -0.5558   0.02417   0.01614   0.0302   0.8849   0.3697
