  
       XFOIL         Version 6.99
  
 Calculated polar for: G80A9                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1913   0.03202   0.02459  -0.0239   1.0000   0.1039
 -12.750  -1.1907   0.03119   0.02374  -0.0196   1.0000   0.1085
 -12.500  -1.1900   0.03038   0.02290  -0.0152   1.0000   0.1139
 -12.250  -1.1878   0.02971   0.02221  -0.0110   1.0000   0.1202
 -12.000  -1.1868   0.02901   0.02153  -0.0064   1.0000   0.1271
 -11.750  -1.1828   0.02846   0.02091  -0.0022   1.0000   0.1355
 -11.500  -1.1810   0.02795   0.02043   0.0024   1.0000   0.1430
 -11.250  -1.1779   0.02752   0.01997   0.0069   1.0000   0.1514
 -11.000  -1.1740   0.02724   0.01960   0.0114   1.0000   0.1594
 -10.750  -1.1699   0.02689   0.01927   0.0158   1.0000   0.1665
 -10.500  -1.1656   0.02670   0.01899   0.0203   1.0000   0.1734
 -10.250  -1.1593   0.02640   0.01867   0.0244   1.0000   0.1795
 -10.000  -1.1547   0.02623   0.01847   0.0289   1.0000   0.1852
  -9.750  -1.1509   0.02612   0.01819   0.0338   1.0000   0.1908
  -9.500  -1.1392   0.02578   0.01793   0.0368   1.0000   0.1962
  -9.250  -1.1305   0.02563   0.01775   0.0405   1.0000   0.2018
  -9.000  -1.1215   0.02550   0.01745   0.0443   1.0000   0.2070
  -8.750  -1.1045   0.02513   0.01717   0.0463   1.0000   0.2122
  -8.500  -1.0922   0.02497   0.01699   0.0493   1.0000   0.2174
  -8.250  -1.0778   0.02494   0.01685   0.0520   0.9995   0.2229
  -8.000  -1.0503   0.02496   0.01691   0.0518   0.9975   0.2287
  -7.750  -1.0175   0.02576   0.01771   0.0507   0.9937   0.2356
  -7.500  -0.9978   0.02559   0.01741   0.0523   0.9902   0.2409
  -7.000  -0.8802   0.02671   0.01852   0.0400   0.9607   0.2587
  -6.750  -0.8340   0.02652   0.01844   0.0363   0.9511   0.2673
  -6.500  -0.8039   0.02626   0.01813   0.0361   0.9410   0.2759
  -6.250  -0.7629   0.02585   0.01778   0.0336   0.9319   0.2840
  -6.000  -0.7137   0.02569   0.01762   0.0295   0.9260   0.2927
  -5.750  -0.6769   0.02505   0.01697   0.0280   0.9160   0.3001
  -5.500  -0.6312   0.02454   0.01654   0.0247   0.9084   0.3089
  -5.250  -0.5862   0.02395   0.01592   0.0217   0.9003   0.3192
  -5.000  -0.5505   0.02323   0.01530   0.0205   0.8902   0.3288
  -4.750  -0.4979   0.02235   0.01443   0.0161   0.8820   0.3404
  -4.500  -0.4597   0.02136   0.01350   0.0147   0.8686   0.3512
  -4.250  -0.4499   0.02055   0.01269   0.0191   0.8433   0.3594
  -4.000  -0.4481   0.01990   0.01214   0.0249   0.7927   0.3666
  -3.750  -0.2489   0.01665   0.00790  -0.0075   0.5981   0.4010
  -3.500  -0.2183   0.01669   0.00774  -0.0082   0.5616   0.4129
  -3.250  -0.1912   0.01671   0.00762  -0.0081   0.5410   0.4259
  -3.000  -0.1662   0.01670   0.00754  -0.0076   0.5265   0.4395
  -2.750  -0.1361   0.01659   0.00745  -0.0082   0.5158   0.4544
  -2.500  -0.1077   0.01652   0.00736  -0.0084   0.5064   0.4702
  -2.250  -0.0758   0.01646   0.00728  -0.0094   0.4991   0.4892
  -2.000  -0.0499   0.01630   0.00723  -0.0091   0.4925   0.5099
  -1.750  -0.0233   0.01613   0.00718  -0.0090   0.4859   0.5358
  -1.500   0.0089   0.01593   0.00712  -0.0100   0.4799   0.5776
