  
       XFOIL         Version 6.99
  
 Calculated polar for: G20A15                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.0760   0.02822   0.02132  -0.0420   0.9982   0.1180
 -12.750  -1.0771   0.02609   0.01933  -0.0415   0.9911   0.1396
 -12.500  -1.0854   0.02440   0.01791  -0.0386   0.9826   0.1807
 -12.250  -1.0874   0.02354   0.01722  -0.0349   0.9739   0.2209
 -12.000  -1.0670   0.02313   0.01683  -0.0347   0.9685   0.2513
 -11.750  -1.0540   0.02290   0.01655  -0.0325   0.9611   0.2677
 -11.500  -1.0298   0.02278   0.01632  -0.0323   0.9558   0.2823
 -11.000  -0.9864   0.02262   0.01609  -0.0306   0.9440   0.3025
 -10.750  -0.9576   0.02261   0.01598  -0.0310   0.9397   0.3124
 -10.500  -0.9218   0.02257   0.01589  -0.0327   0.9371   0.3208
 -10.250  -0.9123   0.02257   0.01584  -0.0293   0.9282   0.3272
 -10.000  -0.8838   0.02248   0.01564  -0.0296   0.9238   0.3353
  -9.750  -0.8472   0.02251   0.01567  -0.0313   0.9213   0.3430
  -9.500  -0.8375   0.02252   0.01552  -0.0280   0.9129   0.3493
  -9.250  -0.8076   0.02238   0.01541  -0.0284   0.9084   0.3553
  -9.000  -0.7729   0.02234   0.01533  -0.0297   0.9055   0.3624
  -8.750  -0.7378   0.02216   0.01500  -0.0311   0.9033   0.3700
  -8.250  -0.6990   0.02219   0.01505  -0.0279   0.8899   0.3829
  -8.000  -0.6638   0.02189   0.01467  -0.0293   0.8875   0.3896
  -7.750  -0.6226   0.02159   0.01440  -0.0318   0.8859   0.3947
  -7.500  -0.5820   0.02127   0.01400  -0.0342   0.8845   0.4005
  -6.750  -0.5065   0.02049   0.01312  -0.0328   0.8686   0.4138
  -6.500  -0.4650   0.02014   0.01271  -0.0353   0.8673   0.4200
  -5.750  -0.3871   0.01944   0.01195  -0.0342   0.8516   0.4341
  -5.500  -0.3443   0.01910   0.01154  -0.0370   0.8502   0.4406
  -5.250  -0.2994   0.01865   0.01106  -0.0403   0.8490   0.4464
  -4.750  -0.2614   0.01843   0.01088  -0.0368   0.8348   0.4558
  -4.500  -0.2196   0.01808   0.01043  -0.0394   0.8328   0.4624
  -4.250  -0.1740   0.01759   0.01001  -0.0428   0.8312   0.4684
  -3.750  -0.1331   0.01740   0.00981  -0.0398   0.8173   0.4794
  -3.500  -0.0901   0.01696   0.00940  -0.0426   0.8147   0.4861
  -3.250  -0.0451   0.01655   0.00901  -0.0458   0.8124   0.4931
  -3.000  -0.0394   0.01666   0.00912  -0.0414   0.8021   0.4985
  -2.750  -0.0011   0.01628   0.00877  -0.0433   0.7979   0.5055
  -2.500   0.0420   0.01590   0.00842  -0.0461   0.7947   0.5137
  -2.250   0.0569   0.01593   0.00842  -0.0435   0.7862   0.5207
  -2.000   0.0891   0.01563   0.00822  -0.0442   0.7802   0.5281
  -1.750   0.1298   0.01531   0.00789  -0.0466   0.7762   0.5383
  -1.500   0.1472   0.01526   0.00794  -0.0445   0.7679   0.5463
  -1.250   0.1761   0.01507   0.00777  -0.0445   0.7611   0.5572
  -1.000   0.2178   0.01474   0.00751  -0.0471   0.7567   0.5686
  -0.750   0.2288   0.01478   0.00762  -0.0437   0.7470   0.5802
  -0.500   0.2621   0.01455   0.00744  -0.0445   0.7406   0.5951
  -0.250   0.2869   0.01445   0.00745  -0.0438   0.7331   0.6099
   0.000   0.3089   0.01435   0.00744  -0.0424   0.7246   0.6261
