  
       XFOIL         Version 6.99
  
 Calculated polar for: G59A19                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2092   0.03128   0.02392  -0.0281   1.0000   0.1131
 -12.750  -1.2091   0.03051   0.02306  -0.0237   1.0000   0.1187
 -12.500  -1.2143   0.02965   0.02226  -0.0185   1.0000   0.1237
 -12.250  -1.2138   0.02899   0.02151  -0.0140   1.0000   0.1304
 -12.000  -1.2173   0.02833   0.02090  -0.0087   1.0000   0.1370
 -11.750  -1.2181   0.02778   0.02032  -0.0037   1.0000   0.1451
 -11.500  -1.2176   0.02736   0.01985   0.0012   1.0000   0.1533
 -11.250  -1.2194   0.02694   0.01945   0.0066   1.0000   0.1604
 -11.000  -1.2172   0.02668   0.01906   0.0114   1.0000   0.1690
 -10.750  -1.2126   0.02630   0.01874   0.0157   1.0000   0.1757
 -10.500  -1.2054   0.02608   0.01836   0.0196   1.0000   0.1836
 -10.250  -1.1974   0.02576   0.01812   0.0232   1.0000   0.1901
 -10.000  -1.1882   0.02558   0.01781   0.0267   1.0000   0.1970
  -9.750  -1.1770   0.02528   0.01753   0.0298   1.0000   0.2029
  -9.500  -1.1661   0.02511   0.01732   0.0330   1.0000   0.2091
  -9.250  -1.1547   0.02493   0.01698   0.0361   1.0000   0.2149
  -9.000  -1.1405   0.02464   0.01679   0.0386   1.0000   0.2205
  -8.750  -1.1275   0.02449   0.01659   0.0414   1.0000   0.2262
  -8.500  -1.1145   0.02433   0.01628   0.0442   1.0000   0.2316
  -8.250  -1.0981   0.02404   0.01610   0.0463   1.0000   0.2368
  -8.000  -1.0777   0.02415   0.01616   0.0476   0.9988   0.2428
  -7.750  -1.0426   0.02486   0.01678   0.0460   0.9940   0.2499
  -7.500  -1.0200   0.02486   0.01685   0.0468   0.9915   0.2555
  -7.250  -0.9832   0.02544   0.01736   0.0449   0.9842   0.2628
  -7.000  -0.9487   0.02551   0.01744   0.0434   0.9754   0.2699
  -6.750  -0.8913   0.02626   0.01817   0.0378   0.9601   0.2802
  -6.500  -0.8518   0.02610   0.01802   0.0355   0.9485   0.2884
  -6.250  -0.8200   0.02601   0.01796   0.0349   0.9383   0.2965
