  
       XFOIL         Version 6.99
  
 Calculated polar for: G82A14                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2087   0.03221   0.02476  -0.0243   1.0000   0.1149
 -12.750  -1.2073   0.03154   0.02400  -0.0200   1.0000   0.1195
 -12.500  -1.2061   0.03084   0.02330  -0.0157   1.0000   0.1238
 -12.250  -1.2049   0.03032   0.02274  -0.0112   1.0000   0.1285
 -12.000  -1.2029   0.02977   0.02210  -0.0067   1.0000   0.1339
 -11.750  -1.2009   0.02931   0.02167  -0.0022   1.0000   0.1384
 -11.500  -1.2006   0.02899   0.02119   0.0029   1.0000   0.1444
 -11.250  -1.1966   0.02853   0.02081   0.0071   1.0000   0.1493
 -11.000  -1.1956   0.02830   0.02051   0.0122   1.0000   0.1545
 -10.750  -1.1923   0.02793   0.02006   0.0168   1.0000   0.1598
 -10.500  -1.1864   0.02765   0.01980   0.0209   1.0000   0.1643
 -10.250  -1.1803   0.02744   0.01949   0.0251   1.0000   0.1697
 -10.000  -1.1696   0.02706   0.01908   0.0283   1.0000   0.1747
  -9.750  -1.1599   0.02685   0.01889   0.0318   1.0000   0.1794
  -9.500  -1.1495   0.02663   0.01857   0.0352   1.0000   0.1843
  -9.250  -1.1368   0.02629   0.01819   0.0380   1.0000   0.1892
  -9.000  -1.1229   0.02604   0.01798   0.0406   1.0000   0.1935
  -8.750  -1.1094   0.02582   0.01770   0.0434   1.0000   0.1981
  -8.500  -1.0986   0.02568   0.01741   0.0468   1.0000   0.2025
  -8.250  -1.0762   0.02535   0.01718   0.0476   0.9995   0.2074
  -8.000  -1.0504   0.02558   0.01742   0.0479   0.9969   0.2127
  -7.750  -1.0183   0.02632   0.01802   0.0470   0.9930   0.2187
  -7.500  -0.9792   0.02625   0.01803   0.0445   0.9853   0.2247
  -7.250  -0.9100   0.02683   0.01859   0.0365   0.9643   0.2329
  -7.000  -0.8637   0.02670   0.01843   0.0329   0.9528   0.2400
  -6.750  -0.8213   0.02664   0.01844   0.0301   0.9443   0.2475
  -6.500  -0.7845   0.02655   0.01823   0.0286   0.9360   0.2551
  -6.250  -0.7478   0.02596   0.01779   0.0269   0.9276   0.2623
  -6.000  -0.6947   0.02575   0.01755   0.0222   0.9215   0.2709
  -5.750  -0.6628   0.02506   0.01689   0.0216   0.9118   0.2773
  -5.500  -0.6121   0.02450   0.01641   0.0175   0.9046   0.2867
  -5.250  -0.5716   0.02382   0.01571   0.0153   0.8955   0.2956
  -5.000  -0.5341   0.02301   0.01501   0.0139   0.8853   0.3047
  -4.750  -0.4759   0.02201   0.01404   0.0085   0.8776   0.3171
  -4.500  -0.4473   0.02106   0.01316   0.0091   0.8623   0.3272
  -3.750  -0.2470   0.01659   0.00782  -0.0107   0.5926   0.3798
  -3.500  -0.2238   0.01667   0.00772  -0.0098   0.5611   0.3930
  -3.250  -0.1987   0.01664   0.00761  -0.0093   0.5418   0.4067
  -3.000  -0.1735   0.01666   0.00750  -0.0087   0.5284   0.4218
  -2.750  -0.1485   0.01654   0.00743  -0.0082   0.5180   0.4372
  -2.500  -0.1211   0.01645   0.00733  -0.0082   0.5091   0.4546
  -2.250  -0.0926   0.01635   0.00726  -0.0084   0.5017   0.4746
  -2.000  -0.0681   0.01619   0.00721  -0.0077   0.4951   0.4968
  -1.750  -0.0427   0.01603   0.00714  -0.0073   0.4889   0.5249
  -1.500  -0.0105   0.01583   0.00708  -0.0083   0.4826   0.5670
  -1.250   0.0238   0.01530   0.00712  -0.0098   0.4775   0.6567
  -1.000   0.2341   0.01773   0.01003  -0.0461   0.4647   0.8459
  -0.750   0.2806   0.01867   0.01084  -0.0492   0.4597   0.8680
  -0.500   0.3154   0.01937   0.01153  -0.0499   0.4550   0.8845
  -0.250   0.3510   0.02005   0.01216  -0.0510   0.4506   0.8994
   0.000   0.4208   0.02085   0.01284  -0.0592   0.4452   0.9051
   0.250   0.4677   0.02157   0.01344  -0.0629   0.4411   0.9171
   0.500   0.5393   0.02217   0.01397  -0.0719   0.4362   0.9213
   0.750   0.5798   0.02258   0.01440  -0.0743   0.4319   0.9311
   1.000   0.6359   0.02290   0.01468  -0.0802   0.4276   0.9375
   1.250   0.6889   0.02322   0.01493  -0.0855   0.4233   0.9448
   1.500   0.7455   0.02370   0.01528  -0.0918   0.4188   0.9516
   1.750   0.8064   0.02398   0.01556  -0.0990   0.4148   0.9577
   2.000   0.8437   0.02415   0.01578  -0.1012   0.4113   0.9666
   2.250   0.8947   0.02416   0.01581  -0.1064   0.4074   0.9733
   2.500   0.9452   0.02423   0.01586  -0.1115   0.4034   0.9817
   2.750   1.0015   0.02424   0.01580  -0.1180   0.3994   0.9885
   3.000   1.0770   0.02431   0.01580  -0.1287   0.3948   0.9978
   3.250   1.1009   0.02428   0.01587  -0.1284   0.3921   1.0000
   3.500   1.1171   0.02448   0.01614  -0.1265   0.3894   1.0000
   3.750   1.1338   0.02470   0.01641  -0.1246   0.3864   1.0000
   4.000   1.1518   0.02491   0.01665  -0.1231   0.3834   1.0000
   4.250   1.1731   0.02516   0.01690  -0.1222   0.3806   1.0000
   4.500   1.1989   0.02549   0.01721  -0.1223   0.3779   1.0000
   4.750   1.2366   0.02628   0.01795  -0.1251   0.3747   1.0000
   5.000   1.2464   0.02648   0.01828  -0.1218   0.3728   1.0000
   5.250   1.2574   0.02674   0.01867  -0.1187   0.3702   1.0000
   5.500   1.2702   0.02703   0.01905  -0.1160   0.3673   1.0000
   5.750   1.2821   0.02725   0.01934  -0.1131   0.3641   1.0000
   6.000   1.2978   0.02751   0.01964  -0.1110   0.3614   1.0000
   6.250   1.3169   0.02765   0.01974  -0.1096   0.3581   1.0000
   6.500   1.3429   0.02808   0.02010  -0.1098   0.3538   1.0000
   6.750   1.3429   0.02821   0.02039  -0.1044   0.3510   1.0000
   7.000   1.3428   0.02826   0.02055  -0.0990   0.3472   1.0000
   7.250   1.3454   0.02827   0.02062  -0.0941   0.3436   1.0000
   7.500   1.3527   0.02821   0.02056  -0.0902   0.3404   1.0000
   7.750   1.3722   0.02826   0.02055  -0.0889   0.3372   1.0000
   8.000   1.3838   0.02851   0.02083  -0.0861   0.3338   1.0000
   8.250   1.3731   0.02856   0.02104  -0.0786   0.3308   1.0000
   8.500   1.3703   0.02867   0.02127  -0.0728   0.3276   1.0000
   8.750   1.3721   0.02871   0.02138  -0.0679   0.3243   1.0000
   9.000   1.3794   0.02860   0.02127  -0.0642   0.3211   1.0000
   9.250   1.3958   0.02850   0.02108  -0.0622   0.3178   1.0000
   9.500   1.3920   0.02870   0.02140  -0.0564   0.3145   1.0000
   9.750   1.3844   0.02891   0.02177  -0.0500   0.3109   1.0000
  10.000   1.3846   0.02903   0.02198  -0.0451   0.3074   1.0000
  10.250   1.3895   0.02902   0.02199  -0.0411   0.3040   1.0000
  10.500   1.3983   0.02889   0.02180  -0.0377   0.3005   1.0000
  10.750   1.3937   0.02915   0.02219  -0.0322   0.2964   1.0000
  11.000   1.3870   0.02945   0.02262  -0.0263   0.2919   1.0000
  11.250   1.3875   0.02959   0.02281  -0.0218   0.2877   1.0000
  11.500   1.3928   0.02962   0.02282  -0.0181   0.2837   1.0000
  11.750   1.3895   0.03007   0.02339  -0.0132   0.2792   1.0000
  12.000   1.3838   0.03055   0.02399  -0.0080   0.2736   1.0000
  12.250   1.3843   0.03085   0.02432  -0.0039   0.2686   1.0000
  12.500   1.3820   0.03141   0.02495   0.0004   0.2629   1.0000
  12.750   1.3765   0.03214   0.02580   0.0051   0.2558   1.0000
  13.000   1.3735   0.03280   0.02646   0.0092   0.2488   1.0000
