  
       XFOIL         Version 6.99
  
 Calculated polar for: G23A8                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1463   0.02894   0.02186  -0.0328   1.0000   0.1103
 -12.750  -1.1690   0.02780   0.02070  -0.0258   1.0000   0.1161
 -12.500  -1.1917   0.02669   0.01963  -0.0184   0.9993   0.1258
 -12.250  -1.2013   0.02524   0.01850  -0.0141   0.9924   0.1676
 -12.000  -1.2019   0.02423   0.01779  -0.0104   0.9854   0.2241
 -11.750  -1.1805   0.02424   0.01784  -0.0099   0.9805   0.2561
 -11.500  -1.1660   0.02414   0.01769  -0.0077   0.9741   0.2720
 -11.250  -1.1383   0.02439   0.01780  -0.0079   0.9697   0.2862
 -11.000  -1.1199   0.02450   0.01792  -0.0063   0.9635   0.2950
 -10.750  -1.0963   0.02461   0.01790  -0.0056   0.9583   0.3041
 -10.500  -1.0616   0.02506   0.01832  -0.0070   0.9550   0.3124
 -10.250  -1.0514   0.02495   0.01802  -0.0038   0.9471   0.3192
 -10.000  -1.0196   0.02526   0.01840  -0.0045   0.9429   0.3254
  -9.750  -0.9846   0.02560   0.01859  -0.0059   0.9399   0.3333
  -9.500  -0.9742   0.02543   0.01834  -0.0027   0.9316   0.3379
  -9.250  -0.9409   0.02561   0.01857  -0.0037   0.9276   0.3431
  -9.000  -0.9050   0.02575   0.01859  -0.0053   0.9247   0.3497
  -8.750  -0.8958   0.02561   0.01830  -0.0018   0.9162   0.3546
  -8.500  -0.8617   0.02570   0.01850  -0.0030   0.9122   0.3600
  -8.250  -0.8258   0.02581   0.01855  -0.0045   0.9092   0.3668
  -7.750  -0.7815   0.02555   0.01822  -0.0024   0.8967   0.3769
  -7.500  -0.7448   0.02538   0.01801  -0.0041   0.8937   0.3813
  -7.250  -0.7067   0.02512   0.01764  -0.0061   0.8915   0.3860
  -7.000  -0.7002   0.02497   0.01737  -0.0022   0.8814   0.3892
  -6.750  -0.6661   0.02453   0.01685  -0.0034   0.8779   0.3928
  -6.500  -0.6258   0.02416   0.01652  -0.0058   0.8757   0.3966
  -6.250  -0.5847   0.02386   0.01620  -0.0084   0.8741   0.4009
  -6.000  -0.5806   0.02382   0.01610  -0.0039   0.8626   0.4044
  -5.750  -0.5452   0.02349   0.01564  -0.0053   0.8597   0.4087
  -5.500  -0.5045   0.02297   0.01509  -0.0077   0.8579   0.4126
  -5.250  -0.4617   0.02254   0.01471  -0.0106   0.8566   0.4166
  -5.000  -0.4582   0.02258   0.01474  -0.0060   0.8443   0.4197
  -4.750  -0.4199   0.02221   0.01432  -0.0079   0.8421   0.4246
  -4.500  -0.3802   0.02179   0.01378  -0.0099   0.8403   0.4290
  -3.750  -0.2917   0.02077   0.01284  -0.0107   0.8245   0.4412
  -3.500  -0.2506   0.02026   0.01228  -0.0130   0.8231   0.4463
  -3.250  -0.2068   0.01962   0.01161  -0.0158   0.8222   0.4507
  -2.500  -0.1144   0.01852   0.01058  -0.0171   0.8065   0.4647
  -2.250  -0.0668   0.01789   0.00993  -0.0207   0.8052   0.4698
  -2.000  -0.0139   0.01720   0.00933  -0.0255   0.8041   0.4753
  -1.500   0.0354   0.01673   0.00888  -0.0239   0.7889   0.4858
  -1.250   0.0922   0.01611   0.00831  -0.0296   0.7870   0.4924
  -1.000   0.0957   0.01612   0.00837  -0.0246   0.7749   0.4965
  -0.750   0.1485   0.01561   0.00788  -0.0295   0.7713   0.5042
   0.000   0.2747   0.01466   0.00707  -0.0380   0.7507   0.5291
   0.250   0.2776   0.01459   0.00710  -0.0327   0.7385   0.5359
   0.500   0.3281   0.01430   0.00684  -0.0374   0.7314   0.5491
   0.750   0.3396   0.01418   0.00684  -0.0339   0.7199   0.5604
   1.000   0.3720   0.01398   0.00673  -0.0348   0.7104   0.5768
   1.250   0.3965   0.01378   0.00667  -0.0341   0.6998   0.5982
   1.500   0.4135   0.01362   0.00668  -0.0318   0.6889   0.6292
   1.750   0.4485   0.01330   0.00668  -0.0331   0.6792   0.6906
   2.000   0.4708   0.01324   0.00705  -0.0316   0.6670   0.7802
   2.250   0.5436   0.01355   0.00755  -0.0406   0.6542   0.8492
   2.500   0.6008   0.01390   0.00787  -0.0463   0.6418   0.8808
   2.750   0.6383   0.01433   0.00835  -0.0481   0.6278   0.9006
   3.000   0.6745   0.01474   0.00875  -0.0496   0.6146   0.9169
   3.250   0.7267   0.01524   0.00920  -0.0544   0.6006   0.9242
   3.500   0.7615   0.01563   0.00954  -0.0557   0.5874   0.9359
   3.750   0.8013   0.01603   0.00996  -0.0581   0.5724   0.9439
   4.000   0.8347   0.01638   0.01029  -0.0594   0.5576   0.9538
   4.250   0.8671   0.01667   0.01054  -0.0604   0.5400   0.9639
   4.500   0.9026   0.01691   0.01072  -0.0622   0.5210   0.9722
   4.750   0.9332   0.01715   0.01092  -0.0631   0.5032   0.9815
   5.000   0.9682   0.01732   0.01104  -0.0651   0.4832   0.9891
   5.250   1.0022   0.01750   0.01118  -0.0670   0.4642   0.9964
   5.500   1.0221   0.01768   0.01133  -0.0662   0.4489   1.0000
   5.750   1.0210   0.01788   0.01146  -0.0610   0.4378   1.0000
   6.000   1.0182   0.01807   0.01165  -0.0556   0.4262   1.0000
   6.250   1.0170   0.01829   0.01186  -0.0505   0.4149   1.0000
   6.750   1.0150   0.01882   0.01235  -0.0404   0.3915   1.0000
   7.000   1.0150   0.01914   0.01264  -0.0356   0.3797   1.0000
   7.250   1.0150   0.01951   0.01294  -0.0310   0.3680   1.0000
   7.500   1.0154   0.01987   0.01333  -0.0264   0.3551   1.0000
   7.750   1.0159   0.02030   0.01375  -0.0219   0.3417   1.0000
   8.000   1.0161   0.02081   0.01422  -0.0175   0.3277   1.0000
   8.250   1.0159   0.02139   0.01475  -0.0132   0.3125   1.0000
   8.500   1.0154   0.02205   0.01537  -0.0090   0.2956   1.0000
   8.750   1.0148   0.02281   0.01609  -0.0049   0.2769   1.0000
   9.000   1.0119   0.02374   0.01695  -0.0007   0.2537   1.0000
   9.250   1.0056   0.02493   0.01801   0.0037   0.2264   1.0000
   9.500   0.9964   0.02643   0.01933   0.0082   0.1947   1.0000
   9.750   0.9853   0.02823   0.02092   0.0125   0.1639   1.0000
  10.000   0.9758   0.03012   0.02264   0.0163   0.1417   1.0000
  10.250   0.9692   0.03199   0.02439   0.0195   0.1275   1.0000
  10.500   0.9657   0.03380   0.02614   0.0222   0.1167   1.0000
  10.750   0.9641   0.03558   0.02790   0.0246   0.1090   1.0000
  11.000   0.9598   0.03763   0.02987   0.0269   0.1028   1.0000
  11.250   0.9630   0.03925   0.03154   0.0286   0.0975   1.0000
  11.500   0.9629   0.04116   0.03340   0.0303   0.0929   1.0000
  11.750   0.9657   0.04290   0.03516   0.0317   0.0889   1.0000
