  
       XFOIL         Version 6.99
  
 Calculated polar for: G67A7                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1933   0.03180   0.02436  -0.0269   1.0000   0.1072
 -12.750  -1.1934   0.03095   0.02346  -0.0225   1.0000   0.1114
 -12.500  -1.1946   0.03018   0.02271  -0.0179   1.0000   0.1158
 -12.250  -1.1930   0.02947   0.02194  -0.0135   1.0000   0.1219
 -12.000  -1.1938   0.02883   0.02132  -0.0087   1.0000   0.1281
 -11.750  -1.1922   0.02825   0.02070  -0.0042   1.0000   0.1350
 -11.500  -1.1905   0.02778   0.02021   0.0005   1.0000   0.1424
 -11.250  -1.1890   0.02731   0.01975   0.0052   1.0000   0.1496
 -11.000  -1.1865   0.02705   0.01936   0.0100   1.0000   0.1580
 -10.750  -1.1852   0.02667   0.01905   0.0149   1.0000   0.1644
 -10.500  -1.1827   0.02649   0.01873   0.0198   1.0000   0.1715
 -10.250  -1.1763   0.02614   0.01842   0.0238   1.0000   0.1776
 -10.000  -1.1689   0.02596   0.01816   0.0278   1.0000   0.1842
  -9.750  -1.1590   0.02567   0.01782   0.0312   1.0000   0.1904
  -9.500  -1.1487   0.02545   0.01762   0.0345   1.0000   0.1960
  -9.250  -1.1393   0.02532   0.01734   0.0381   1.0000   0.2022
  -9.000  -1.1254   0.02499   0.01707   0.0407   1.0000   0.2078
  -8.750  -1.1130   0.02483   0.01688   0.0437   1.0000   0.2132
  -8.500  -1.1006   0.02468   0.01661   0.0467   1.0000   0.2186
  -8.250  -1.0839   0.02435   0.01632   0.0487   1.0000   0.2237
  -8.000  -1.0652   0.02435   0.01632   0.0503   0.9992   0.2294
  -7.750  -1.0372   0.02484   0.01668   0.0502   0.9955   0.2360
  -7.500  -1.0060   0.02510   0.01702   0.0493   0.9926   0.2423
  -7.000  -0.9055   0.02590   0.01779   0.0404   0.9650   0.2588
  -6.750  -0.8621   0.02600   0.01789   0.0374   0.9532   0.2671
  -6.500  -0.8149   0.02625   0.01814   0.0336   0.9469   0.2770
  -6.250  -0.7879   0.02586   0.01778   0.0339   0.9366   0.2846
  -6.000  -0.7547   0.02563   0.01747   0.0331   0.9280   0.2926
  -5.750  -0.7068   0.02534   0.01729   0.0292   0.9218   0.3004
  -5.500  -0.6765   0.02495   0.01686   0.0290   0.9128   0.3082
  -5.250  -0.6283   0.02459   0.01658   0.0252   0.9074   0.3177
  -5.000  -0.6000   0.02414   0.01612   0.0254   0.8982   0.3260
  -4.750  -0.5521   0.02366   0.01570   0.0217   0.8931   0.3363
  -4.500  -0.5228   0.02312   0.01517   0.0218   0.8834   0.3454
  -4.250  -0.4745   0.02245   0.01455   0.0182   0.8777   0.3570
  -3.750  -0.4123   0.02096   0.01316   0.0180   0.8552   0.3786
  -3.500  -0.3725   0.02011   0.01230   0.0164   0.8447   0.3913
  -3.250  -0.3612   0.01939   0.01170   0.0202   0.8190   0.4001
  -2.750  -0.2548   0.01652   0.00871   0.0127   0.7093   0.4323
  -2.500  -0.1352   0.01539   0.00694  -0.0054   0.6096   0.4594
  -2.000  -0.0802   0.01544   0.00677  -0.0054   0.5576   0.4916
  -1.750  -0.0557   0.01537   0.00672  -0.0048   0.5431   0.5112
  -1.500  -0.0294   0.01530   0.00666  -0.0045   0.5310   0.5351
  -1.250  -0.0059   0.01512   0.00663  -0.0037   0.5214   0.5679
