  
       XFOIL         Version 6.99
  
 Calculated polar for: G28A11                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1421   0.03033   0.02319  -0.0357   1.0000   0.1009
 -12.750  -1.1603   0.02913   0.02194  -0.0294   1.0000   0.1053
 -12.500  -1.1821   0.02799   0.02080  -0.0220   1.0000   0.1101
 -12.250  -1.2036   0.02702   0.01983  -0.0142   1.0000   0.1174
 -12.000  -1.2249   0.02601   0.01888  -0.0063   1.0000   0.1292
 -11.750  -1.2424   0.02471   0.01779   0.0009   1.0000   0.1567
 -11.500  -1.2542   0.02363   0.01698   0.0072   1.0000   0.1992
 -11.250  -1.2539   0.02315   0.01660   0.0118   1.0000   0.2296
 -11.000  -1.2477   0.02295   0.01641   0.0156   1.0000   0.2485
 -10.750  -1.2112   0.02361   0.01698   0.0136   0.9940   0.2679
 -10.500  -1.1678   0.02427   0.01757   0.0104   0.9841   0.2821
 -10.250  -1.1370   0.02457   0.01777   0.0096   0.9762   0.2919
 -10.000  -1.1038   0.02507   0.01817   0.0085   0.9708   0.3007
  -9.750  -1.0790   0.02512   0.01812   0.0089   0.9631   0.3076
  -9.500  -1.0460   0.02561   0.01860   0.0079   0.9580   0.3150
  -9.250  -1.0250   0.02568   0.01844   0.0092   0.9507   0.3219
  -9.000  -0.9924   0.02586   0.01872   0.0082   0.9455   0.3273
  -8.750  -0.9541   0.02633   0.01912   0.0062   0.9420   0.3345
  -8.500  -0.9416   0.02610   0.01869   0.0091   0.9328   0.3398
  -8.250  -0.9032   0.02616   0.01885   0.0070   0.9290   0.3446
  -7.750  -0.8539   0.02627   0.01874   0.0082   0.9161   0.3567
  -7.500  -0.8134   0.02624   0.01882   0.0058   0.9129   0.3628
  -7.000  -0.7620   0.02596   0.01840   0.0066   0.8998   0.3723
  -6.750  -0.7248   0.02572   0.01798   0.0048   0.8966   0.3766
  -6.250  -0.6690   0.02503   0.01735   0.0046   0.8838   0.3837
  -6.000  -0.6299   0.02477   0.01703   0.0025   0.8808   0.3884
  -5.750  -0.5913   0.02449   0.01662   0.0005   0.8781   0.3931
