  
       XFOIL         Version 6.99
  
 Calculated polar for: G63A4                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1713   0.03195   0.02440  -0.0291   1.0000   0.1008
 -12.750  -1.1708   0.03114   0.02349  -0.0248   1.0000   0.1044
 -12.500  -1.1760   0.03013   0.02254  -0.0197   1.0000   0.1082
 -12.250  -1.1760   0.02938   0.02175  -0.0152   1.0000   0.1131
 -12.000  -1.1771   0.02862   0.02098  -0.0104   1.0000   0.1180
 -11.750  -1.1768   0.02794   0.02029  -0.0057   1.0000   0.1252
 -11.500  -1.1782   0.02726   0.01966  -0.0007   1.0000   0.1324
 -11.250  -1.1771   0.02667   0.01906   0.0041   1.0000   0.1416
 -11.000  -1.1744   0.02621   0.01857   0.0087   1.0000   0.1524
 -10.750  -1.1741   0.02576   0.01816   0.0137   1.0000   0.1624
 -10.500  -1.1725   0.02539   0.01780   0.0186   1.0000   0.1721
 -10.250  -1.1678   0.02512   0.01746   0.0230   1.0000   0.1823
 -10.000  -1.1617   0.02485   0.01720   0.0271   1.0000   0.1914
  -9.750  -1.1534   0.02460   0.01693   0.0308   1.0000   0.2001
  -9.500  -1.1442   0.02443   0.01669   0.0344   1.0000   0.2084
  -9.250  -1.1336   0.02419   0.01644   0.0376   1.0000   0.2159
  -9.000  -1.1227   0.02404   0.01625   0.0409   1.0000   0.2232
  -8.750  -1.1102   0.02385   0.01598   0.0438   1.0000   0.2302
  -8.500  -1.0980   0.02368   0.01585   0.0467   1.0000   0.2369
  -8.250  -1.0815   0.02369   0.01575   0.0488   0.9993   0.2439
  -8.000  -1.0500   0.02411   0.01622   0.0478   0.9952   0.2519
  -7.750  -1.0249   0.02453   0.01658   0.0483   0.9923   0.2597
  -7.250  -0.9296   0.02547   0.01745   0.0403   0.9656   0.2787
  -7.000  -0.8845   0.02555   0.01759   0.0369   0.9543   0.2874
  -6.750  -0.8467   0.02573   0.01771   0.0350   0.9468   0.2967
