  
       XFOIL         Version 6.99
  
 Calculated polar for: G62A14                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2271   0.03125   0.02395  -0.0264   1.0000   0.1231
 -12.750  -1.2279   0.03049   0.02311  -0.0219   1.0000   0.1290
 -12.500  -1.2308   0.02979   0.02244  -0.0170   1.0000   0.1351
 -12.250  -1.2315   0.02917   0.02176  -0.0122   1.0000   0.1419
 -12.000  -1.2328   0.02868   0.02125  -0.0072   1.0000   0.1486
 -11.750  -1.2328   0.02821   0.02075  -0.0023   1.0000   0.1554
 -11.500  -1.2330   0.02788   0.02038   0.0028   1.0000   0.1618
 -11.250  -1.2332   0.02755   0.01998   0.0080   1.0000   0.1683
 -11.000  -1.2318   0.02729   0.01971   0.0129   1.0000   0.1741
 -10.750  -1.2272   0.02708   0.01931   0.0173   1.0000   0.1805
 -10.500  -1.2181   0.02670   0.01903   0.0206   1.0000   0.1860
 -10.250  -1.2104   0.02651   0.01876   0.0244   1.0000   0.1919
 -10.000  -1.2003   0.02621   0.01838   0.0277   1.0000   0.1975
  -9.750  -1.1895   0.02599   0.01819   0.0309   1.0000   0.2027
  -9.500  -1.1789   0.02582   0.01792   0.0341   1.0000   0.2082
  -9.250  -1.1662   0.02554   0.01757   0.0370   1.0000   0.2132
  -9.000  -1.1527   0.02532   0.01740   0.0396   1.0000   0.2181
  -8.750  -1.1396   0.02515   0.01717   0.0424   1.0000   0.2232
  -8.500  -1.1281   0.02501   0.01687   0.0454   1.0000   0.2279
  -8.250  -1.1041   0.02488   0.01685   0.0459   0.9989   0.2331
  -8.000  -1.0717   0.02559   0.01753   0.0448   0.9944   0.2397
  -7.750  -1.0510   0.02579   0.01757   0.0461   0.9917   0.2451
  -7.500  -1.0178   0.02586   0.01777   0.0448   0.9860   0.2513
  -7.250  -0.9859   0.02645   0.01833   0.0438   0.9814   0.2575
  -7.000  -0.9351   0.02657   0.01840   0.0393   0.9639   0.2659
  -6.750  -0.8901   0.02678   0.01865   0.0360   0.9508   0.2745
  -6.500  -0.8562   0.02675   0.01853   0.0350   0.9410   0.2823
  -6.250  -0.8127   0.02674   0.01862   0.0319   0.9352   0.2891
  -6.000  -0.7846   0.02641   0.01825   0.0319   0.9257   0.2956
  -5.750  -0.7391   0.02635   0.01817   0.0285   0.9212   0.3029
  -5.500  -0.7130   0.02592   0.01779   0.0290   0.9114   0.3092
  -5.250  -0.6684   0.02584   0.01764   0.0260   0.9071   0.3174
  -5.000  -0.6427   0.02531   0.01717   0.0265   0.8976   0.3241
  -4.750  -0.6004   0.02509   0.01697   0.0239   0.8933   0.3326
  -4.500  -0.5753   0.02470   0.01650   0.0247   0.8840   0.3401
  -4.250  -0.5317   0.02422   0.01615   0.0218   0.8794   0.3489
  -4.000  -0.4857   0.02385   0.01572   0.0186   0.8763   0.3588
  -3.750  -0.4621   0.02317   0.01514   0.0197   0.8649   0.3664
  -3.500  -0.4171   0.02262   0.01460   0.0168   0.8614   0.3777
  -3.250  -0.3941   0.02196   0.01399   0.0181   0.8490   0.3858
  -3.000  -0.3550   0.02129   0.01338   0.0163   0.8432   0.3965
  -2.750  -0.3277   0.02062   0.01274   0.0169   0.8313   0.4061
  -2.500  -0.3031   0.01994   0.01215   0.0180   0.8169   0.4161
  -2.250  -0.2790   0.01929   0.01151   0.0194   0.8001   0.4261
  -2.000  -0.2530   0.01853   0.01085   0.0204   0.7790   0.4367
  -1.750  -0.2216   0.01775   0.01007   0.0204   0.7514   0.4494
  -1.500  -0.1573   0.01639   0.00868   0.0142   0.7227   0.4675
  -1.250  -0.0521   0.01484   0.00698  -0.0007   0.6743   0.4945
  -1.000   0.0019   0.01456   0.00651  -0.0060   0.6318   0.5181
  -0.750   0.0319   0.01447   0.00640  -0.0065   0.6052   0.5455
  -0.500   0.0553   0.01430   0.00636  -0.0056   0.5863   0.5860
   0.250   0.3449   0.01722   0.00996  -0.0468   0.5337   0.8908
