  
       XFOIL         Version 6.99
  
 Calculated polar for: G45A11                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2601   0.02864   0.02165  -0.0200   1.0000   0.1384
 -12.750  -1.2712   0.02771   0.02077  -0.0138   1.0000   0.1527
 -12.500  -1.2801   0.02701   0.02012  -0.0076   1.0000   0.1681
 -12.250  -1.2856   0.02654   0.01964  -0.0017   1.0000   0.1816
 -12.000  -1.2877   0.02623   0.01923   0.0037   1.0000   0.1931
 -11.750  -1.2883   0.02591   0.01894   0.0089   1.0000   0.2027
 -11.500  -1.2832   0.02565   0.01860   0.0130   1.0000   0.2116
 -11.250  -1.2765   0.02546   0.01834   0.0170   1.0000   0.2195
 -11.000  -1.2681   0.02523   0.01805   0.0206   1.0000   0.2267
 -10.750  -1.2587   0.02507   0.01786   0.0240   1.0000   0.2332
 -10.500  -1.2495   0.02493   0.01752   0.0275   1.0000   0.2398
 -10.250  -1.2363   0.02472   0.01739   0.0302   1.0000   0.2453
 -10.000  -1.2248   0.02462   0.01722   0.0333   1.0000   0.2514
  -9.750  -1.2133   0.02446   0.01688   0.0364   1.0000   0.2568
  -9.500  -1.1976   0.02428   0.01679   0.0387   1.0000   0.2618
  -9.250  -1.1835   0.02418   0.01665   0.0413   1.0000   0.2668
  -9.000  -1.1708   0.02406   0.01638   0.0441   1.0000   0.2723
  -8.750  -1.1546   0.02388   0.01623   0.0462   1.0000   0.2772
  -8.500  -1.1396   0.02385   0.01621   0.0486   1.0000   0.2822
  -8.250  -1.1254   0.02377   0.01605   0.0512   1.0000   0.2876
  -8.000  -1.1095   0.02366   0.01584   0.0533   0.9998   0.2923
  -7.750  -1.0849   0.02396   0.01622   0.0538   0.9979   0.2978
  -7.500  -1.0530   0.02479   0.01700   0.0528   0.9939   0.3042
  -7.250  -1.0285   0.02494   0.01702   0.0533   0.9887   0.3100
  -7.000  -0.9873   0.02594   0.01813   0.0506   0.9815   0.3168
  -6.750  -0.9251   0.02662   0.01869   0.0441   0.9606   0.3256
  -6.500  -0.8758   0.02655   0.01861   0.0400   0.9479   0.3312
  -6.250  -0.8405   0.02632   0.01839   0.0386   0.9373   0.3358
  -5.750  -0.7708   0.02621   0.01806   0.0361   0.9222   0.3469
  -5.250  -0.7009   0.02565   0.01762   0.0334   0.9088   0.3574
  -5.000  -0.6575   0.02564   0.01753   0.0305   0.9051   0.3641
  -4.750  -0.6333   0.02509   0.01695   0.0313   0.8948   0.3690
  -4.500  -0.5867   0.02484   0.01677   0.0278   0.8916   0.3750
  -4.250  -0.5635   0.02444   0.01636   0.0289   0.8814   0.3807
  -4.000  -0.5236   0.02421   0.01602   0.0269   0.8774   0.3873
  -3.500  -0.4534   0.02317   0.01513   0.0244   0.8633   0.3994
  -3.250  -0.4090   0.02273   0.01462   0.0216   0.8603   0.4071
  -3.000  -0.3854   0.02211   0.01408   0.0227   0.8484   0.4128
  -2.750  -0.3416   0.02152   0.01355   0.0200   0.8448   0.4201
  -2.500  -0.3194   0.02100   0.01301   0.0215   0.8322   0.4262
  -2.250  -0.2753   0.02027   0.01235   0.0187   0.8283   0.4339
  -2.000  -0.2519   0.01967   0.01181   0.0201   0.8142   0.4407
  -1.750  -0.2265   0.01912   0.01126   0.0211   0.8010   0.4478
  -1.500  -0.1882   0.01827   0.01049   0.0197   0.7932   0.4559
  -1.250  -0.1691   0.01779   0.01005   0.0218   0.7700   0.4632
  -1.000  -0.1338   0.01708   0.00930   0.0211   0.7493   0.4720
  -0.750  -0.0765   0.01595   0.00824   0.0160   0.7258   0.4833
  -0.500   0.0100   0.01473   0.00689   0.0050   0.6884   0.4988
  -0.250   0.0747   0.01437   0.00627  -0.0023   0.6461   0.5148
   0.000   0.1084   0.01435   0.00617  -0.0036   0.6153   0.5296
   0.250   0.1344   0.01437   0.00616  -0.0033   0.5921   0.5475
   0.500   0.1560   0.01434   0.00618  -0.0021   0.5729   0.5730
   0.750   0.1769   0.01418   0.00620  -0.0007   0.5580   0.6175
   1.000   0.3527   0.01500   0.00795  -0.0317   0.5301   0.8563
   1.250   0.4025   0.01587   0.00870  -0.0357   0.5172   0.8887
   1.500   0.4416   0.01660   0.00938  -0.0375   0.5061   0.9067
   1.750   0.4883   0.01734   0.01000  -0.0410   0.4958   0.9200
   2.250   0.5896   0.01860   0.01110  -0.0502   0.4765   0.9388
   2.500   0.6234   0.01906   0.01156  -0.0514   0.4683   0.9499
   2.750   0.6887   0.01955   0.01190  -0.0593   0.4591   0.9539
   3.000   0.7299   0.01988   0.01228  -0.0622   0.4513   0.9619
   3.250   0.7778   0.02016   0.01253  -0.0666   0.4434   0.9684
   3.500   0.8312   0.02049   0.01279  -0.0722   0.4355   0.9743
   3.750   0.8696   0.02068   0.01302  -0.0748   0.4285   0.9811
   4.000   0.9219   0.02083   0.01311  -0.0803   0.4213   0.9862
   4.250   0.9683   0.02109   0.01338  -0.0846   0.4145   0.9925
   4.500   1.0146   0.02102   0.01336  -0.0890   0.4071   0.9983
   4.750   1.0487   0.02121   0.01350  -0.0908   0.4014   1.0000
   5.000   1.0722   0.02153   0.01382  -0.0905   0.3961   1.0000
