  
       XFOIL         Version 6.99
  
 Calculated polar for: G70A16                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2460   0.03097   0.02376  -0.0210   1.0000   0.1339
 -12.750  -1.2474   0.03040   0.02305  -0.0161   1.0000   0.1404
 -12.500  -1.2480   0.02994   0.02264  -0.0113   1.0000   0.1451
 -12.250  -1.2495   0.02958   0.02213  -0.0061   1.0000   0.1510
 -12.000  -1.2487   0.02918   0.02175  -0.0013   1.0000   0.1559
 -11.750  -1.2490   0.02895   0.02148   0.0039   1.0000   0.1606
 -11.500  -1.2521   0.02874   0.02108   0.0098   1.0000   0.1653
 -11.250  -1.2465   0.02839   0.02078   0.0138   1.0000   0.1698
 -11.000  -1.2405   0.02818   0.02054   0.0179   1.0000   0.1743
 -10.750  -1.2358   0.02798   0.02017   0.0224   1.0000   0.1791
 -10.500  -1.2240   0.02757   0.01978   0.0253   1.0000   0.1835
 -10.250  -1.2139   0.02739   0.01960   0.0287   1.0000   0.1877
 -10.000  -1.2038   0.02718   0.01930   0.0321   1.0000   0.1921
  -9.750  -1.1957   0.02698   0.01891   0.0359   1.0000   0.1961
  -9.500  -1.1777   0.02656   0.01861   0.0376   1.0000   0.2004
  -9.250  -1.1642   0.02636   0.01840   0.0404   1.0000   0.2045
  -9.000  -1.1512   0.02615   0.01809   0.0432   1.0000   0.2086
  -8.750  -1.1396   0.02595   0.01773   0.0464   1.0000   0.2123
  -8.500  -1.1192   0.02551   0.01740   0.0476   1.0000   0.2164
  -8.250  -1.1027   0.02533   0.01722   0.0497   0.9999   0.2204
  -8.000  -1.0816   0.02536   0.01719   0.0510   0.9986   0.2249
  -7.750  -1.0490   0.02583   0.01753   0.0499   0.9945   0.2300
  -7.500  -1.0207   0.02583   0.01764   0.0496   0.9920   0.2347
  -7.000  -0.9142   0.02677   0.01852   0.0395   0.9626   0.2501
  -6.750  -0.8717   0.02672   0.01852   0.0367   0.9514   0.2566
  -6.500  -0.8331   0.02659   0.01830   0.0347   0.9423   0.2626
  -6.250  -0.7855   0.02628   0.01803   0.0308   0.9359   0.2685
  -6.000  -0.7517   0.02586   0.01765   0.0298   0.9270   0.2739
  -5.750  -0.7028   0.02573   0.01745   0.0259   0.9215   0.2816
  -5.500  -0.6711   0.02507   0.01687   0.0252   0.9120   0.2880
  -5.250  -0.6158   0.02475   0.01657   0.0201   0.9071   0.2969
  -5.000  -0.5891   0.02412   0.01593   0.0207   0.8966   0.3043
  -4.750  -0.5312   0.02352   0.01543   0.0151   0.8923   0.3140
  -4.500  -0.5065   0.02284   0.01470   0.0163   0.8802   0.3223
  -4.250  -0.4727   0.02200   0.01399   0.0156   0.8688   0.3311
  -4.000  -0.4408   0.02124   0.01319   0.0155   0.8558   0.3412
  -3.750  -0.4136   0.02032   0.01240   0.0163   0.8370   0.3505
