  
       XFOIL         Version 6.99
  
 Calculated polar for: G58A10                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2324   0.03069   0.02346  -0.0259   1.0000   0.1290
 -12.750  -1.2344   0.03012   0.02282  -0.0210   1.0000   0.1349
 -12.500  -1.2369   0.02951   0.02221  -0.0159   1.0000   0.1407
 -12.250  -1.2382   0.02912   0.02176  -0.0109   1.0000   0.1462
 -12.000  -1.2400   0.02870   0.02126  -0.0056   1.0000   0.1521
 -11.750  -1.2421   0.02842   0.02098  -0.0002   1.0000   0.1571
 -11.500  -1.2424   0.02817   0.02055   0.0050   1.0000   0.1629
 -11.250  -1.2358   0.02777   0.02022   0.0088   1.0000   0.1679
 -11.000  -1.2301   0.02755   0.01994   0.0129   1.0000   0.1734
 -10.750  -1.2232   0.02727   0.01949   0.0168   1.0000   0.1785
 -10.500  -1.2122   0.02695   0.01925   0.0199   1.0000   0.1831
 -10.250  -1.2025   0.02676   0.01900   0.0233   1.0000   0.1881
 -10.000  -1.1947   0.02659   0.01863   0.0271   1.0000   0.1928
  -9.750  -1.1790   0.02619   0.01834   0.0292   1.0000   0.1974
  -9.500  -1.1667   0.02601   0.01814   0.0321   1.0000   0.2020
  -9.250  -1.1545   0.02580   0.01782   0.0350   1.0000   0.2065
  -9.000  -1.1398   0.02547   0.01743   0.0374   1.0000   0.2108
  -8.750  -1.1243   0.02523   0.01723   0.0397   1.0000   0.2149
  -8.500  -1.1090   0.02511   0.01708   0.0419   0.9998   0.2196
  -8.250  -1.0853   0.02534   0.01717   0.0426   0.9974   0.2245
  -7.750  -1.0249   0.02568   0.01758   0.0412   0.9893   0.2346
  -7.250  -0.9303   0.02648   0.01834   0.0334   0.9645   0.2490
  -7.000  -0.8910   0.02659   0.01841   0.0313   0.9535   0.2564
  -6.750  -0.8448   0.02676   0.01857   0.0276   0.9480   0.2640
  -6.500  -0.8139   0.02629   0.01813   0.0271   0.9378   0.2693
  -6.250  -0.7804   0.02603   0.01782   0.0261   0.9294   0.2753
  -6.000  -0.7378   0.02575   0.01754   0.0233   0.9237   0.2818
  -5.750  -0.7076   0.02538   0.01722   0.0230   0.9154   0.2882
  -5.500  -0.6676   0.02517   0.01695   0.0208   0.9100   0.2957
  -5.250  -0.6350   0.02468   0.01652   0.0200   0.9024   0.3026
