  
       XFOIL         Version 6.99
  
 Calculated polar for: G90A15                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2174   0.03166   0.02426  -0.0218   1.0000   0.1221
 -12.750  -1.2169   0.03112   0.02369  -0.0173   1.0000   0.1266
 -12.500  -1.2158   0.03053   0.02298  -0.0127   1.0000   0.1321
 -12.250  -1.2147   0.03004   0.02254  -0.0082   1.0000   0.1367
 -12.000  -1.2146   0.02969   0.02205  -0.0032   1.0000   0.1424
 -11.750  -1.2122   0.02923   0.02162   0.0013   1.0000   0.1474
 -11.500  -1.2103   0.02896   0.02130   0.0061   1.0000   0.1523
 -11.250  -1.2124   0.02878   0.02092   0.0118   1.0000   0.1573
 -11.000  -1.2048   0.02837   0.02061   0.0155   1.0000   0.1619
 -10.750  -1.2028   0.02820   0.02039   0.0204   1.0000   0.1663
 -10.500  -1.2016   0.02804   0.02004   0.0256   1.0000   0.1708
 -10.250  -1.1887   0.02761   0.01969   0.0283   1.0000   0.1754
 -10.000  -1.1793   0.02740   0.01947   0.0319   1.0000   0.1796
  -9.750  -1.1718   0.02724   0.01918   0.0358   1.0000   0.1844
  -9.500  -1.1585   0.02687   0.01875   0.0385   1.0000   0.1886
  -9.250  -1.1449   0.02661   0.01855   0.0412   1.0000   0.1927
  -9.000  -1.1326   0.02641   0.01830   0.0442   1.0000   0.1971
  -8.750  -1.1213   0.02628   0.01803   0.0474   0.9998   0.2015
  -8.500  -1.0971   0.02604   0.01782   0.0479   0.9989   0.2059
  -8.250  -1.0675   0.02633   0.01813   0.0473   0.9955   0.2108
  -8.000  -1.0405   0.02675   0.01847   0.0474   0.9927   0.2160
  -7.750  -1.0050   0.02681   0.01847   0.0457   0.9854   0.2213
  -7.500  -0.9372   0.02730   0.01903   0.0377   0.9659   0.2291
  -7.250  -0.8936   0.02741   0.01902   0.0348   0.9527   0.2362
  -6.750  -0.8122   0.02699   0.01869   0.0298   0.9365   0.2506
  -6.500  -0.7747   0.02663   0.01828   0.0280   0.9291   0.2568
  -6.250  -0.7290   0.02620   0.01794   0.0244   0.9227   0.2631
  -6.000  -0.6935   0.02581   0.01753   0.0231   0.9151   0.2702
  -5.750  -0.6464   0.02528   0.01704   0.0194   0.9087   0.2779
  -5.500  -0.6092   0.02478   0.01659   0.0178   0.9012   0.2862
  -5.250  -0.5615   0.02414   0.01595   0.0142   0.8940   0.2957
  -4.750  -0.4762   0.02262   0.01457   0.0091   0.8777   0.3172
  -4.500  -0.4501   0.02185   0.01385   0.0100   0.8649   0.3278
