  
       XFOIL         Version 6.99
  
 Calculated polar for: G28A6                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1621   0.02923   0.02212  -0.0315   1.0000   0.1088
 -12.750  -1.1843   0.02804   0.02092  -0.0243   1.0000   0.1146
 -12.500  -1.2080   0.02699   0.01989  -0.0163   1.0000   0.1226
 -12.250  -1.2319   0.02602   0.01897  -0.0080   1.0000   0.1341
 -12.000  -1.2524   0.02470   0.01787  -0.0004   1.0000   0.1628
 -11.750  -1.2660   0.02363   0.01706   0.0063   1.0000   0.2057
 -11.500  -1.2667   0.02317   0.01670   0.0111   1.0000   0.2366
 -11.250  -1.2504   0.02328   0.01683   0.0129   0.9976   0.2588
 -11.000  -1.2063   0.02403   0.01747   0.0096   0.9880   0.2773
 -10.750  -1.1726   0.02466   0.01804   0.0083   0.9826   0.2886
 -10.500  -1.1480   0.02480   0.01797   0.0087   0.9749   0.2978
 -10.250  -1.1135   0.02541   0.01863   0.0075   0.9702   0.3052
 -10.000  -1.0923   0.02554   0.01858   0.0087   0.9630   0.3125
  -9.750  -1.0605   0.02592   0.01897   0.0079   0.9579   0.3188
  -9.500  -1.0296   0.02630   0.01932   0.0074   0.9526   0.3249
  -9.250  -1.0119   0.02634   0.01911   0.0092   0.9454   0.3314
  -9.000  -0.9717   0.02659   0.01947   0.0069   0.9420   0.3364
  -8.750  -0.9492   0.02665   0.01950   0.0079   0.9351   0.3409
  -8.500  -0.9235   0.02678   0.01947   0.0083   0.9292   0.3476
  -8.000  -0.8650   0.02681   0.01954   0.0077   0.9182   0.3574
  -7.750  -0.8339   0.02691   0.01956   0.0071   0.9131   0.3638
  -7.500  -0.7967   0.02681   0.01932   0.0053   0.9101   0.3696
  -7.250  -0.7796   0.02650   0.01906   0.0073   0.9016   0.3728
