  
       XFOIL         Version 6.99
  
 Calculated polar for: G34A7                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -12.750  -1.3174   0.02626   0.01976  -0.0084   1.0000   0.2048
 -12.500  -1.3185   0.02602   0.01953  -0.0034   1.0000   0.2142
 -12.250  -1.3142   0.02580   0.01920   0.0006   1.0000   0.2223
 -12.000  -1.3084   0.02567   0.01904   0.0044   1.0000   0.2292
 -11.750  -1.3016   0.02549   0.01866   0.0081   1.0000   0.2358
 -11.500  -1.2917   0.02540   0.01861   0.0112   1.0000   0.2413
 -11.250  -1.2826   0.02533   0.01842   0.0145   1.0000   0.2475
 -11.000  -1.2724   0.02516   0.01814   0.0175   1.0000   0.2527
 -10.750  -1.2593   0.02513   0.01815   0.0200   1.0000   0.2574
 -10.500  -1.2472   0.02513   0.01806   0.0227   0.9999   0.2630
 -10.000  -1.1465   0.02672   0.01952   0.0135   0.9781   0.2769
  -9.750  -1.1121   0.02704   0.01962   0.0120   0.9710   0.2831
  -9.500  -1.0811   0.02693   0.01956   0.0113   0.9625   0.2877
  -9.250  -1.0430   0.02739   0.02001   0.0092   0.9577   0.2933
  -9.000  -1.0221   0.02720   0.01969   0.0104   0.9494   0.2983
  -8.750  -0.9869   0.02731   0.01977   0.0088   0.9446   0.3039
  -8.500  -0.9609   0.02746   0.01996   0.0092   0.9376   0.3089
  -8.250  -0.9323   0.02746   0.01986   0.0089   0.9318   0.3142
  -8.000  -0.8948   0.02741   0.01964   0.0069   0.9286   0.3191
  -7.750  -0.8761   0.02697   0.01924   0.0086   0.9199   0.3219
  -7.500  -0.8393   0.02686   0.01913   0.0068   0.9158   0.3257
  -7.250  -0.7991   0.02687   0.01905   0.0043   0.9133   0.3308
  -7.000  -0.7875   0.02650   0.01855   0.0074   0.9031   0.3343
  -6.750  -0.7499   0.02618   0.01819   0.0054   0.8998   0.3385
  -6.500  -0.7061   0.02600   0.01805   0.0023   0.8977   0.3426
  -6.250  -0.6937   0.02571   0.01773   0.0052   0.8872   0.3461
  -6.000  -0.6568   0.02550   0.01742   0.0035   0.8838   0.3514
  -5.750  -0.6162   0.02520   0.01703   0.0011   0.8818   0.3564
  -5.500  -0.6023   0.02487   0.01675   0.0037   0.8709   0.3598
  -5.250  -0.5634   0.02458   0.01647   0.0017   0.8679   0.3647
  -5.000  -0.5229   0.02427   0.01609  -0.0007   0.8658   0.3702
  -4.500  -0.4714   0.02358   0.01539   0.0002   0.8517   0.3792
  -4.250  -0.4297   0.02319   0.01501  -0.0023   0.8498   0.3849
  -3.750  -0.3784   0.02256   0.01429  -0.0012   0.8356   0.3945
  -3.500  -0.3365   0.02201   0.01383  -0.0038   0.8335   0.3999
  -3.250  -0.2958   0.02154   0.01337  -0.0060   0.8316   0.4063
  -3.000  -0.2840   0.02142   0.01319  -0.0029   0.8195   0.4109
  -2.750  -0.2424   0.02078   0.01260  -0.0053   0.8174   0.4166
  -2.500  -0.1997   0.02015   0.01203  -0.0079   0.8159   0.4227
  -1.750  -0.1043   0.01869   0.01066  -0.0094   0.8000   0.4408
  -1.500  -0.0600   0.01801   0.01000  -0.0122   0.7985   0.4485
  -1.000  -0.0011   0.01713   0.00923  -0.0124   0.7835   0.4618
  -0.750   0.0483   0.01644   0.00855  -0.0163   0.7812   0.4706
  -0.500   0.0663   0.01624   0.00842  -0.0143   0.7690   0.4770
  -0.250   0.1176   0.01553   0.00779  -0.0186   0.7647   0.4878
   0.000   0.1424   0.01529   0.00760  -0.0179   0.7530   0.4967
   0.250   0.1955   0.01469   0.00706  -0.0229   0.7467   0.5100
   0.500   0.2197   0.01446   0.00693  -0.0220   0.7334   0.5215
   0.750   0.2595   0.01410   0.00666  -0.0244   0.7228   0.5390
   1.000   0.2983   0.01374   0.00642  -0.0266   0.7114   0.5631
   1.250   0.3179   0.01355   0.00640  -0.0248   0.6978   0.5955
   1.500   0.3449   0.01314   0.00638  -0.0245   0.6855   0.6680
   1.750   0.4947   0.01348   0.00743  -0.0496   0.6697   0.8571
