  
       XFOIL         Version 6.99
  
 Calculated polar for: G89A1                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1867   0.03196   0.02451  -0.0238   1.0000   0.1061
 -12.750  -1.1853   0.03121   0.02372  -0.0196   1.0000   0.1108
 -12.500  -1.1844   0.03045   0.02294  -0.0152   1.0000   0.1161
 -12.250  -1.1822   0.02984   0.02230  -0.0109   1.0000   0.1222
 -12.000  -1.1804   0.02919   0.02166  -0.0065   1.0000   0.1284
 -11.750  -1.1764   0.02871   0.02108  -0.0023   1.0000   0.1361
 -11.500  -1.1751   0.02822   0.02065   0.0024   1.0000   0.1430
 -11.250  -1.1706   0.02784   0.02016   0.0067   1.0000   0.1508
 -11.000  -1.1680   0.02750   0.01986   0.0114   1.0000   0.1574
 -10.750  -1.1639   0.02727   0.01950   0.0159   1.0000   0.1647
 -10.500  -1.1591   0.02700   0.01927   0.0202   1.0000   0.1704
 -10.250  -1.1549   0.02683   0.01898   0.0248   1.0000   0.1765
 -10.000  -1.1473   0.02654   0.01869   0.0286   1.0000   0.1821
  -9.750  -1.1422   0.02638   0.01851   0.0330   1.0000   0.1873
  -9.500  -1.1383   0.02629   0.01828   0.0378   1.0000   0.1926
  -9.250  -1.1240   0.02593   0.01796   0.0403   1.0000   0.1977
  -9.000  -1.1145   0.02579   0.01781   0.0438   1.0000   0.2028
  -8.750  -1.1038   0.02565   0.01756   0.0471   1.0000   0.2081
  -8.500  -1.0836   0.02552   0.01742   0.0484   0.9991   0.2134
  -8.250  -1.0586   0.02584   0.01776   0.0489   0.9962   0.2194
  -8.000  -1.0308   0.02647   0.01828   0.0488   0.9929   0.2256
  -7.750  -0.9990   0.02627   0.01812   0.0477   0.9872   0.2315
  -7.500  -0.9623   0.02699   0.01885   0.0458   0.9817   0.2384
  -7.250  -0.8965   0.02714   0.01892   0.0384   0.9616   0.2474
  -7.000  -0.8548   0.02702   0.01887   0.0357   0.9504   0.2550
  -6.750  -0.8228   0.02697   0.01871   0.0351   0.9406   0.2626
  -6.500  -0.7768   0.02689   0.01876   0.0314   0.9351   0.2723
  -6.250  -0.7484   0.02651   0.01832   0.0315   0.9253   0.2795
  -6.000  -0.6928   0.02624   0.01812   0.0260   0.9210   0.2881
  -5.750  -0.6643   0.02571   0.01760   0.0261   0.9110   0.2954
  -5.500  -0.6087   0.02533   0.01725   0.0207   0.9071   0.3054
  -5.250  -0.5825   0.02478   0.01674   0.0213   0.8974   0.3134
  -5.000  -0.5280   0.02427   0.01626   0.0162   0.8930   0.3251
  -4.750  -0.5004   0.02364   0.01568   0.0166   0.8826   0.3344
  -4.500  -0.4468   0.02290   0.01501   0.0119   0.8777   0.3480
  -4.000  -0.3899   0.02139   0.01360   0.0127   0.8535   0.3703
  -3.750  -0.3431   0.02043   0.01267   0.0095   0.8449   0.3852
  -3.500  -0.3387   0.01980   0.01214   0.0148   0.8171   0.3950
  -3.000  -0.1716   0.01591   0.00798  -0.0049   0.6810   0.4406
  -2.750  -0.1026   0.01563   0.00719  -0.0133   0.6027   0.4648
  -2.500  -0.0758   0.01564   0.00709  -0.0131   0.5742   0.4829
  -2.250  -0.0506   0.01563   0.00703  -0.0127   0.5545   0.5030
  -2.000  -0.0271   0.01555   0.00697  -0.0119   0.5400   0.5276
  -1.750  -0.0028   0.01537   0.00692  -0.0113   0.5295   0.5624
  -1.500   0.0247   0.01505   0.00689  -0.0113   0.5195   0.6230
  -0.750   0.3190   0.01934   0.01167  -0.0522   0.4851   0.8925
  -0.500   0.3592   0.02013   0.01237  -0.0542   0.4788   0.9072
  -0.250   0.4342   0.02094   0.01298  -0.0637   0.4712   0.9139
   0.000   0.4742   0.02147   0.01351  -0.0660   0.4657   0.9250
   0.250   0.5315   0.02190   0.01386  -0.0720   0.4593   0.9328
   0.500   0.5858   0.02232   0.01416  -0.0776   0.4537   0.9412
   0.750   0.6439   0.02267   0.01444  -0.0840   0.4484   0.9494
   1.000   0.6903   0.02277   0.01455  -0.0881   0.4430   0.9572
   1.500   0.7976   0.02296   0.01459  -0.0995   0.4332   0.9731
   2.250   0.9680   0.02223   0.01385  -0.1192   0.4181   1.0000
   2.500   0.9936   0.02242   0.01400  -0.1194   0.4146   1.0000
   2.750   1.0341   0.02284   0.01431  -0.1228   0.4104   1.0000
   3.000   1.0540   0.02306   0.01460  -0.1217   0.4071   1.0000
   3.250   1.0680   0.02320   0.01482  -0.1192   0.4039   1.0000
   3.500   1.0861   0.02340   0.01505  -0.1177   0.4003   1.0000
   3.750   1.1084   0.02363   0.01531  -0.1170   0.3970   1.0000
   4.000   1.1348   0.02391   0.01556  -0.1173   0.3938   1.0000
   4.250   1.1769   0.02445   0.01602  -0.1210   0.3901   1.0000
   4.500   1.1960   0.02480   0.01645  -0.1197   0.3870   1.0000
   4.750   1.2032   0.02495   0.01672  -0.1157   0.3837   1.0000
   5.000   1.2177   0.02519   0.01705  -0.1134   0.3806   1.0000
   5.250   1.2360   0.02547   0.01737  -0.1119   0.3774   1.0000
   5.500   1.2586   0.02577   0.01768  -0.1113   0.3745   1.0000
   5.750   1.2896   0.02618   0.01804  -0.1125   0.3713   1.0000
   6.000   1.3078   0.02658   0.01849  -0.1111   0.3673   1.0000
   6.250   1.3108   0.02676   0.01881  -0.1063   0.3643   1.0000
   6.500   1.3096   0.02679   0.01893  -0.1005   0.3603   1.0000
   6.750   1.3155   0.02678   0.01894  -0.0963   0.3562   1.0000
   7.000   1.3327   0.02675   0.01880  -0.0945   0.3515   1.0000
