  
       XFOIL         Version 6.99
  
 Calculated polar for: G82A4                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2023   0.03108   0.02373  -0.0214   1.0000   0.1153
 -12.750  -1.2004   0.03041   0.02297  -0.0171   1.0000   0.1219
 -12.500  -1.2007   0.02975   0.02235  -0.0125   1.0000   0.1274
 -12.250  -1.1984   0.02918   0.02171  -0.0081   1.0000   0.1345
 -12.000  -1.1976   0.02872   0.02125  -0.0034   1.0000   0.1409
 -11.750  -1.1952   0.02826   0.02074   0.0012   1.0000   0.1479
 -11.500  -1.1936   0.02796   0.02040   0.0060   1.0000   0.1543
 -11.250  -1.1906   0.02764   0.02000   0.0107   1.0000   0.1608
 -11.000  -1.1874   0.02740   0.01977   0.0153   1.0000   0.1660
 -10.750  -1.1858   0.02724   0.01946   0.0204   1.0000   0.1717
 -10.500  -1.1791   0.02691   0.01914   0.0244   1.0000   0.1767
 -10.250  -1.1746   0.02675   0.01897   0.0290   1.0000   0.1816
 -10.000  -1.1679   0.02658   0.01867   0.0332   1.0000   0.1868
  -9.750  -1.1549   0.02622   0.01831   0.0360   1.0000   0.1916
  -9.500  -1.1436   0.02602   0.01811   0.0392   1.0000   0.1962
  -9.250  -1.1334   0.02586   0.01787   0.0427   1.0000   0.2012
  -9.000  -1.1203   0.02558   0.01749   0.0455   1.0000   0.2058
  -8.750  -1.1046   0.02530   0.01728   0.0478   1.0000   0.2104
  -8.500  -1.0907   0.02512   0.01707   0.0505   1.0000   0.2149
  -8.250  -1.0740   0.02507   0.01691   0.0527   0.9994   0.2196
  -8.000  -1.0430   0.02517   0.01705   0.0519   0.9965   0.2253
  -7.750  -1.0095   0.02568   0.01757   0.0506   0.9926   0.2309
  -7.500  -0.9443   0.02647   0.01822   0.0433   0.9740   0.2395
  -7.250  -0.8804   0.02679   0.01867   0.0361   0.9601   0.2486
  -7.000  -0.8484   0.02663   0.01837   0.0356   0.9491   0.2562
  -6.750  -0.8088   0.02610   0.01798   0.0333   0.9400   0.2634
  -6.500  -0.7627   0.02599   0.01784   0.0298   0.9332   0.2713
  -6.250  -0.7240   0.02542   0.01727   0.0279   0.9246   0.2781
  -6.000  -0.6818   0.02494   0.01687   0.0252   0.9168   0.2852
  -5.750  -0.6348   0.02449   0.01634   0.0218   0.9093   0.2937
  -5.500  -0.5925   0.02367   0.01566   0.0192   0.8993   0.3021
  -5.250  -0.5328   0.02296   0.01489   0.0135   0.8928   0.3136
  -5.000  -0.4991   0.02197   0.01404   0.0129   0.8794   0.3228
  -4.750  -0.4705   0.02112   0.01315   0.0135   0.8641   0.3330
  -4.000  -0.2522   0.01679   0.00789  -0.0104   0.5741   0.3823
  -3.750  -0.2303   0.01691   0.00779  -0.0091   0.5474   0.3939
  -3.500  -0.1999   0.01684   0.00766  -0.0098   0.5306   0.4066
  -3.250  -0.1749   0.01682   0.00756  -0.0092   0.5180   0.4200
  -3.000  -0.1452   0.01676   0.00748  -0.0097   0.5080   0.4348
  -2.750  -0.1179   0.01664   0.00740  -0.0097   0.4988   0.4496
  -2.500  -0.0867   0.01659   0.00731  -0.0105   0.4916   0.4672
  -2.250  -0.0583   0.01649   0.00727  -0.0107   0.4850   0.4866
  -2.000  -0.0318   0.01634   0.00723  -0.0105   0.4793   0.5085
  -1.750  -0.0055   0.01616   0.00717  -0.0103   0.4737   0.5370
  -1.500   0.0304   0.01597   0.00715  -0.0121   0.4680   0.5831
