  
       XFOIL         Version 6.99
  
 Calculated polar for: G10A18                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.0869   0.02403   0.01780  -0.0510   0.9706   0.2498
 -12.750  -1.0550   0.02373   0.01737  -0.0527   0.9664   0.2601
 -12.250  -1.0047   0.02319   0.01667  -0.0529   0.9527   0.2762
 -12.000  -0.9829   0.02304   0.01650  -0.0522   0.9453   0.2828
 -11.750  -0.9581   0.02274   0.01599  -0.0521   0.9391   0.2901
 -11.500  -0.9194   0.02258   0.01590  -0.0543   0.9364   0.2968
 -11.000  -0.8718   0.02224   0.01539  -0.0533   0.9233   0.3097
 -10.750  -0.8349   0.02213   0.01529  -0.0551   0.9206   0.3161
 -10.500  -0.8000   0.02186   0.01482  -0.0567   0.9182   0.3232
 -10.250  -0.7614   0.02164   0.01467  -0.0588   0.9156   0.3292
 -10.000  -0.7476   0.02167   0.01468  -0.0561   0.9060   0.3342
  -9.750  -0.7178   0.02149   0.01429  -0.0567   0.9025   0.3415
  -9.500  -0.6758   0.02118   0.01410  -0.0594   0.9007   0.3476
  -9.250  -0.6369   0.02089   0.01375  -0.0616   0.8988   0.3534
  -9.000  -0.6325   0.02086   0.01360  -0.0572   0.8879   0.3574
  -8.750  -0.5995   0.02037   0.01302  -0.0583   0.8845   0.3621
  -8.500  -0.5605   0.01997   0.01265  -0.0605   0.8822   0.3665
  -8.250  -0.5232   0.01964   0.01228  -0.0623   0.8800   0.3718
  -8.000  -0.5186   0.01969   0.01224  -0.0580   0.8698   0.3760
  -7.750  -0.4883   0.01930   0.01176  -0.0585   0.8659   0.3810
  -7.500  -0.4515   0.01894   0.01145  -0.0602   0.8632   0.3858
  -7.250  -0.4155   0.01865   0.01111  -0.0617   0.8608   0.3911
  -7.000  -0.4107   0.01875   0.01114  -0.0575   0.8514   0.3954
  -6.750  -0.3814   0.01842   0.01076  -0.0578   0.8472   0.4005
  -6.500  -0.3467   0.01812   0.01050  -0.0590   0.8442   0.4058
  -6.250  -0.3121   0.01789   0.01022  -0.0603   0.8416   0.4117
  -6.000  -0.3062   0.01803   0.01029  -0.0562   0.8328   0.4160
  -5.750  -0.2770   0.01773   0.01002  -0.0565   0.8285   0.4212
  -5.500  -0.2443   0.01750   0.00981  -0.0573   0.8253   0.4269
  -5.250  -0.2111   0.01732   0.00955  -0.0583   0.8225   0.4334
  -5.000  -0.2018   0.01743   0.00965  -0.0549   0.8149   0.4380
  -4.750  -0.1746   0.01723   0.00953  -0.0548   0.8101   0.4431
  -4.500  -0.1436   0.01705   0.00934  -0.0553   0.8065   0.4497
  -4.000  -0.0957   0.01694   0.00924  -0.0539   0.7973   0.4615
  -3.750  -0.0734   0.01690   0.00923  -0.0529   0.7918   0.4675
  -3.500  -0.0443   0.01678   0.00906  -0.0530   0.7879   0.4748
  -3.250  -0.0109   0.01655   0.00890  -0.0540   0.7850   0.4816
  -3.000   0.0102   0.01662   0.00900  -0.0528   0.7800   0.4885
  -2.500   0.0558   0.01654   0.00902  -0.0509   0.7694   0.5028
  -2.250   0.0874   0.01643   0.00890  -0.0516   0.7663   0.5121
  -2.000   0.1184   0.01634   0.00887  -0.0521   0.7629   0.5208
  -1.750   0.1270   0.01656   0.00918  -0.0486   0.7553   0.5289
  -1.500   0.1536   0.01649   0.00917  -0.0483   0.7508   0.5388
  -1.250   0.1851   0.01637   0.00909  -0.0489   0.7474   0.5511
  -1.000   0.2202   0.01623   0.00903  -0.0502   0.7445   0.5635
  -0.750   0.2249   0.01655   0.00945  -0.0459   0.7366   0.5753
  -0.500   0.2499   0.01653   0.00954  -0.0453   0.7317   0.5896
  -0.250   0.2835   0.01636   0.00944  -0.0461   0.7278   0.6057
   0.000   0.3110   0.01630   0.00946  -0.0458   0.7225   0.6220
   0.250   0.3254   0.01637   0.00963  -0.0431   0.7142   0.6378
   0.500   0.3575   0.01621   0.00950  -0.0436   0.7094   0.6556
   0.750   0.3946   0.01608   0.00938  -0.0450   0.7057   0.6738
