  
       XFOIL         Version 6.99
  
 Calculated polar for: G45A15                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.3009   0.02826   0.02136  -0.0150   1.0000   0.1727
 -12.750  -1.3073   0.02787   0.02100  -0.0090   1.0000   0.1800
 -12.500  -1.3105   0.02764   0.02056  -0.0034   1.0000   0.1875
 -12.250  -1.3121   0.02734   0.02033   0.0019   1.0000   0.1934
 -12.000  -1.3087   0.02713   0.01998   0.0063   1.0000   0.2000
 -11.750  -1.3028   0.02685   0.01965   0.0103   1.0000   0.2058
 -11.500  -1.2955   0.02667   0.01945   0.0141   1.0000   0.2113
 -11.250  -1.2881   0.02648   0.01908   0.0179   1.0000   0.2168
 -11.000  -1.2768   0.02620   0.01882   0.0209   1.0000   0.2218
 -10.750  -1.2656   0.02605   0.01865   0.0240   1.0000   0.2265
 -10.500  -1.2548   0.02587   0.01834   0.0272   1.0000   0.2315
 -10.250  -1.2423   0.02560   0.01797   0.0300   1.0000   0.2360
 -10.000  -1.2277   0.02542   0.01785   0.0324   1.0000   0.2405
  -9.750  -1.2141   0.02528   0.01765   0.0351   1.0000   0.2451
  -9.500  -1.2019   0.02512   0.01734   0.0380   1.0000   0.2497
  -9.250  -1.1856   0.02483   0.01706   0.0401   1.0000   0.2540
  -9.000  -1.1699   0.02471   0.01696   0.0423   1.0000   0.2582
  -8.750  -1.1551   0.02459   0.01679   0.0447   1.0000   0.2628
  -8.500  -1.1427   0.02449   0.01653   0.0476   1.0000   0.2676
  -8.250  -1.1245   0.02420   0.01629   0.0493   1.0000   0.2717
  -8.000  -1.1046   0.02424   0.01635   0.0506   0.9994   0.2760
  -7.750  -1.0797   0.02465   0.01669   0.0510   0.9966   0.2820
  -7.500  -1.0483   0.02542   0.01739   0.0501   0.9932   0.2881
  -7.250  -1.0275   0.02520   0.01724   0.0512   0.9899   0.2926
  -7.000  -0.9901   0.02604   0.01805   0.0492   0.9836   0.2988
  -6.750  -0.9608   0.02608   0.01793   0.0488   0.9749   0.3036
  -6.500  -0.8925   0.02664   0.01857   0.0409   0.9578   0.3099
  -6.250  -0.8476   0.02647   0.01838   0.0378   0.9425   0.3158
  -6.000  -0.8047   0.02658   0.01835   0.0351   0.9342   0.3220
  -5.750  -0.7723   0.02610   0.01793   0.0342   0.9242   0.3269
  -5.500  -0.7291   0.02619   0.01804   0.0313   0.9200   0.3327
  -5.250  -0.7048   0.02583   0.01763   0.0321   0.9101   0.3380
  -5.000  -0.6614   0.02571   0.01747   0.0292   0.9059   0.3447
  -4.750  -0.6362   0.02532   0.01714   0.0298   0.8965   0.3498
  -4.500  -0.5969   0.02519   0.01699   0.0277   0.8921   0.3570
  -4.000  -0.5309   0.02449   0.01632   0.0260   0.8785   0.3696
  -3.750  -0.4865   0.02421   0.01605   0.0230   0.8755   0.3775
  -3.500  -0.4663   0.02383   0.01559   0.0248   0.8645   0.3834
  -3.250  -0.4223   0.02330   0.01519   0.0218   0.8611   0.3908
  -3.000  -0.3783   0.02288   0.01479   0.0190   0.8586   0.3990
  -2.750  -0.3584   0.02238   0.01425   0.0209   0.8463   0.4051
  -2.500  -0.3133   0.02174   0.01374   0.0178   0.8434   0.4139
  -2.250  -0.2929   0.02127   0.01327   0.0197   0.8308   0.4210
  -2.000  -0.2495   0.02058   0.01265   0.0170   0.8274   0.4294
  -1.750  -0.2273   0.02005   0.01219   0.0185   0.8144   0.4370
  -1.500  -0.1869   0.01935   0.01147   0.0167   0.8100   0.4467
  -1.250  -0.1637   0.01873   0.01099   0.0180   0.7956   0.4546
  -1.000  -0.1396   0.01817   0.01046   0.0193   0.7811   0.4636
  -0.750  -0.1089   0.01749   0.00986   0.0193   0.7667   0.4738
  -0.500  -0.0718   0.01674   0.00916   0.0181   0.7510   0.4858
  -0.250  -0.0244   0.01581   0.00831   0.0149   0.7318   0.4997
   0.000   0.0410   0.01475   0.00726   0.0081   0.7065   0.5199
   0.250   0.1096   0.01397   0.00643   0.0002   0.6727   0.5477
   0.750   0.1814   0.01327   0.00616  -0.0029   0.6149   0.6744
   1.000   0.3744   0.01490   0.00822  -0.0369   0.5722   0.8812
   1.250   0.4139   0.01574   0.00893  -0.0387   0.5538   0.9022
   1.500   0.4545   0.01652   0.00954  -0.0409   0.5384   0.9178
   1.750   0.5018   0.01723   0.01019  -0.0446   0.5229   0.9288
   2.000   0.5512   0.01786   0.01072  -0.0489   0.5094   0.9378
   2.250   0.5976   0.01842   0.01114  -0.0527   0.4980   0.9472
   2.500   0.6484   0.01885   0.01156  -0.0574   0.4862   0.9544
   2.750   0.6978   0.01929   0.01186  -0.0621   0.4754   0.9616
   3.000   0.7415   0.01953   0.01213  -0.0655   0.4650   0.9689
   3.250   0.7954   0.01987   0.01233  -0.0712   0.4553   0.9753
   3.500   0.8345   0.01999   0.01251  -0.0739   0.4461   0.9820
   3.750   0.8874   0.02016   0.01258  -0.0795   0.4375   0.9877
   4.000   0.9298   0.02027   0.01273  -0.0830   0.4289   0.9939
   4.250   0.9800   0.02024   0.01268  -0.0881   0.4198   0.9999
   4.500   1.0051   0.02051   0.01291  -0.0881   0.4135   1.0000
   4.750   1.0150   0.02065   0.01312  -0.0849   0.4071   1.0000
   5.000   1.0284   0.02082   0.01326  -0.0824   0.4004   1.0000
   5.250   1.0456   0.02107   0.01347  -0.0807   0.3931   1.0000
   5.500   1.0499   0.02119   0.01366  -0.0763   0.3862   1.0000
   5.750   1.0618   0.02136   0.01378  -0.0735   0.3791   1.0000
   6.000   1.0715   0.02157   0.01401  -0.0703   0.3721   1.0000
   6.250   1.0773   0.02171   0.01421  -0.0663   0.3654   1.0000
   6.500   1.0898   0.02191   0.01434  -0.0636   0.3586   1.0000
   6.750   1.0959   0.02211   0.01462  -0.0597   0.3521   1.0000
   7.000   1.1007   0.02227   0.01484  -0.0556   0.3454   1.0000
   7.250   1.1127   0.02250   0.01499  -0.0529   0.3389   1.0000
   7.500   1.1166   0.02271   0.01530  -0.0486   0.3327   1.0000
   7.750   1.1214   0.02291   0.01556  -0.0445   0.3262   1.0000
   8.000   1.1318   0.02316   0.01573  -0.0416   0.3196   1.0000
   8.250   1.1342   0.02341   0.01611  -0.0372   0.3131   1.0000
   8.500   1.1386   0.02365   0.01640  -0.0331   0.3064   1.0000
   8.750   1.1456   0.02396   0.01667  -0.0297   0.2998   1.0000
   9.000   1.1482   0.02426   0.01710  -0.0254   0.2923   1.0000
   9.250   1.1527   0.02460   0.01741  -0.0216   0.2852   1.0000
   9.500   1.1572   0.02499   0.01789  -0.0178   0.2775   1.0000
   9.750   1.1596   0.02541   0.01832  -0.0138   0.2691   1.0000
  10.000   1.1632   0.02588   0.01885  -0.0101   0.2604   1.0000
  10.250   1.1649   0.02643   0.01940  -0.0061   0.2512   1.0000
  10.500   1.1670   0.02702   0.02006  -0.0023   0.2400   1.0000
  10.750   1.1666   0.02776   0.02080   0.0017   0.2277   1.0000
  11.000   1.1649   0.02864   0.02167   0.0058   0.2137   1.0000
  11.250   1.1607   0.02972   0.02274   0.0099   0.1951   1.0000
  11.500   1.1519   0.03117   0.02410   0.0144   0.1742   1.0000
  11.750   1.1411   0.03292   0.02575   0.0188   0.1534   1.0000
  12.000   1.1288   0.03493   0.02766   0.0230   0.1362   1.0000
  12.250   1.1164   0.03713   0.02980   0.0268   0.1241   1.0000
  12.500   1.1053   0.03944   0.03208   0.0300   0.1154   1.0000
  12.750   1.0938   0.04196   0.03457   0.0329   0.1096   1.0000
  13.000   1.0869   0.04431   0.03696   0.0351   0.1042   1.0000
