  
       XFOIL         Version 6.99
  
 Calculated polar for: G78A4                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2009   0.03242   0.02495  -0.0260   1.0000   0.1118
 -12.750  -1.1998   0.03169   0.02414  -0.0218   1.0000   0.1159
 -12.500  -1.1995   0.03110   0.02358  -0.0173   1.0000   0.1199
 -12.250  -1.1989   0.03057   0.02290  -0.0127   1.0000   0.1253
 -12.000  -1.1972   0.02999   0.02238  -0.0083   1.0000   0.1295
 -11.750  -1.1961   0.02960   0.02193  -0.0036   1.0000   0.1346
 -11.500  -1.1944   0.02913   0.02141   0.0010   1.0000   0.1399
 -11.250  -1.1935   0.02886   0.02113   0.0059   1.0000   0.1447
 -11.000  -1.1941   0.02860   0.02070   0.0113   1.0000   0.1499
 -10.750  -1.1886   0.02819   0.02037   0.0154   1.0000   0.1546
 -10.500  -1.1841   0.02798   0.02011   0.0198   1.0000   0.1595
 -10.250  -1.1783   0.02771   0.01968   0.0239   1.0000   0.1648
 -10.000  -1.1669   0.02735   0.01941   0.0269   1.0000   0.1694
  -9.750  -1.1578   0.02715   0.01915   0.0305   1.0000   0.1744
  -9.500  -1.1502   0.02699   0.01880   0.0344   1.0000   0.1789
  -9.250  -1.1339   0.02656   0.01849   0.0364   1.0000   0.1836
  -9.000  -1.1220   0.02638   0.01828   0.0394   1.0000   0.1882
  -8.750  -1.1106   0.02620   0.01797   0.0425   1.0000   0.1928
  -8.500  -1.0932   0.02582   0.01761   0.0444   0.9999   0.1972
  -8.250  -1.0729   0.02582   0.01764   0.0456   0.9988   0.2020
  -8.000  -1.0442   0.02617   0.01792   0.0453   0.9953   0.2074
  -7.750  -1.0155   0.02647   0.01814   0.0450   0.9925   0.2125
  -7.500  -0.9810   0.02647   0.01823   0.0434   0.9856   0.2180
  -7.250  -0.9243   0.02726   0.01893   0.0377   0.9718   0.2256
  -7.000  -0.8671   0.02712   0.01883   0.0319   0.9550   0.2330
  -6.750  -0.8219   0.02722   0.01893   0.0286   0.9463   0.2412
  -6.500  -0.7928   0.02679   0.01845   0.0285   0.9365   0.2476
  -6.250  -0.7408   0.02678   0.01854   0.0237   0.9321   0.2557
  -6.000  -0.7171   0.02623   0.01794   0.0247   0.9221   0.2614
  -5.750  -0.6633   0.02595   0.01773   0.0196   0.9183   0.2698
  -5.500  -0.6395   0.02538   0.01719   0.0206   0.9083   0.2763
  -5.250  -0.5852   0.02500   0.01681   0.0156   0.9042   0.2864
  -5.000  -0.5583   0.02434   0.01623   0.0161   0.8938   0.2939
  -4.750  -0.5052   0.02378   0.01571   0.0114   0.8896   0.3067
  -4.500  -0.4813   0.02312   0.01512   0.0126   0.8787   0.3164
  -4.250  -0.4303   0.02236   0.01445   0.0084   0.8741   0.3303
  -4.000  -0.4078   0.02166   0.01375   0.0101   0.8612   0.3419
  -3.750  -0.3801   0.02081   0.01303   0.0107   0.8481   0.3549
  -3.500  -0.3535   0.01996   0.01224   0.0116   0.8318   0.3690
  -3.000  -0.3187   0.01833   0.01073   0.0173   0.7556   0.3963
