  
       XFOIL         Version 6.99
  
 Calculated polar for: G36A14                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2961   0.02633   0.01990  -0.0146   1.0000   0.1907
 -12.750  -1.3071   0.02593   0.01948  -0.0079   1.0000   0.2034
 -12.500  -1.3090   0.02560   0.01908  -0.0029   1.0000   0.2154
 -12.250  -1.3073   0.02537   0.01875   0.0017   1.0000   0.2261
 -12.000  -1.3034   0.02515   0.01854   0.0058   1.0000   0.2341
 -11.750  -1.2969   0.02498   0.01821   0.0095   1.0000   0.2421
 -11.500  -1.2888   0.02483   0.01807   0.0129   1.0000   0.2487
 -11.250  -1.2801   0.02474   0.01788   0.0163   1.0000   0.2555
 -11.000  -1.2698   0.02456   0.01758   0.0193   1.0000   0.2612
 -10.750  -1.2580   0.02453   0.01758   0.0221   1.0000   0.2668
 -10.500  -1.2472   0.02446   0.01739   0.0251   1.0000   0.2729
 -10.250  -1.2348   0.02431   0.01716   0.0278   1.0000   0.2779
 -10.000  -1.2027   0.02490   0.01778   0.0267   0.9958   0.2843
  -9.750  -1.1368   0.02601   0.01866   0.0192   0.9782   0.2935
  -9.500  -1.0972   0.02637   0.01910   0.0168   0.9710   0.2990
  -9.250  -1.0667   0.02645   0.01910   0.0161   0.9621   0.3045
  -9.000  -1.0304   0.02672   0.01922   0.0144   0.9568   0.3110
  -8.750  -1.0054   0.02665   0.01922   0.0149   0.9485   0.3156
  -8.500  -0.9699   0.02695   0.01948   0.0134   0.9435   0.3219
  -8.250  -0.9507   0.02688   0.01920   0.0150   0.9352   0.3275
  -8.000  -0.9143   0.02689   0.01934   0.0132   0.9304   0.3327
  -7.750  -0.8728   0.02702   0.01944   0.0106   0.9273   0.3376
  -7.500  -0.8578   0.02664   0.01896   0.0130   0.9176   0.3415
  -7.250  -0.8219   0.02649   0.01863   0.0114   0.9135   0.3462
  -7.000  -0.7765   0.02636   0.01858   0.0079   0.9114   0.3505
  -6.750  -0.7629   0.02595   0.01817   0.0106   0.9007   0.3538
  -6.500  -0.7233   0.02579   0.01793   0.0084   0.8975   0.3586
  -6.000  -0.6690   0.02515   0.01715   0.0086   0.8839   0.3673
  -5.750  -0.6267   0.02489   0.01694   0.0059   0.8811   0.3723
  -5.250  -0.5727   0.02434   0.01625   0.0064   0.8671   0.3818
  -5.000  -0.5306   0.02386   0.01577   0.0038   0.8646   0.3869
  -4.750  -0.4865   0.02348   0.01544   0.0008   0.8629   0.3922
  -4.500  -0.4747   0.02322   0.01517   0.0040   0.8506   0.3965
  -4.250  -0.4349   0.02284   0.01469   0.0019   0.8481   0.4022
  -4.000  -0.3938   0.02228   0.01417  -0.0005   0.8456   0.4072
  -3.750  -0.3778   0.02202   0.01395   0.0019   0.8343   0.4113
  -3.500  -0.3377   0.02154   0.01347  -0.0002   0.8316   0.4173
  -2.750  -0.2408   0.02017   0.01215  -0.0021   0.8152   0.4338
  -2.500  -0.1993   0.01955   0.01152  -0.0044   0.8133   0.4405
  -2.000  -0.1424   0.01859   0.01065  -0.0040   0.7989   0.4518
  -1.750  -0.1000   0.01792   0.00999  -0.0065   0.7966   0.4589
  -1.500  -0.0538   0.01718   0.00928  -0.0097   0.7946   0.4663
  -1.250  -0.0376   0.01693   0.00910  -0.0072   0.7815   0.4719
  -1.000   0.0111   0.01621   0.00840  -0.0109   0.7781   0.4805
  -0.750   0.0340   0.01592   0.00814  -0.0097   0.7653   0.4868
  -0.500   0.0877   0.01518   0.00748  -0.0145   0.7600   0.4967
  -0.250   0.1145   0.01492   0.00722  -0.0141   0.7458   0.5055
   0.000   0.1522   0.01451   0.00689  -0.0159   0.7328   0.5160
   0.250   0.1981   0.01409   0.00650  -0.0195   0.7201   0.5284
   0.500   0.2412   0.01378   0.00619  -0.0225   0.7058   0.5446
   0.750   0.2696   0.01360   0.00610  -0.0226   0.6896   0.5619
   1.000   0.2960   0.01347   0.00605  -0.0223   0.6739   0.5854
   1.250   0.3198   0.01329   0.00606  -0.0214   0.6589   0.6221
   1.500   0.3487   0.01301   0.00620  -0.0214   0.6450   0.7065
   1.750   0.4499   0.01349   0.00711  -0.0365   0.6267   0.8428
   2.000   0.5190   0.01414   0.00770  -0.0448   0.6110   0.8801
   2.250   0.5580   0.01471   0.00827  -0.0468   0.5964   0.9003
   2.500   0.5920   0.01526   0.00878  -0.0478   0.5834   0.9164
   2.750   0.6500   0.01593   0.00935  -0.0539   0.5703   0.9226
   3.000   0.6807   0.01638   0.00979  -0.0543   0.5585   0.9350
   3.250   0.7321   0.01691   0.01028  -0.0592   0.5462   0.9414
   3.500   0.7718   0.01737   0.01065  -0.0617   0.5359   0.9512
   3.750   0.8167   0.01772   0.01104  -0.0655   0.5242   0.9573
   4.000   0.8596   0.01818   0.01141  -0.0688   0.5147   0.9658
   4.250   0.9013   0.01836   0.01165  -0.0720   0.5029   0.9719
   4.500   0.9350   0.01863   0.01189  -0.0735   0.4909   0.9803
   4.750   0.9760   0.01873   0.01190  -0.0767   0.4767   0.9861
