  
       XFOIL         Version 6.99
  
 Calculated polar for: G47A12                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.3083   0.02871   0.02179  -0.0150   1.0000   0.1749
 -12.750  -1.3135   0.02846   0.02156  -0.0091   1.0000   0.1797
 -12.500  -1.3144   0.02823   0.02118  -0.0040   1.0000   0.1855
 -12.250  -1.3104   0.02791   0.02080   0.0002   1.0000   0.1905
 -12.000  -1.3047   0.02773   0.02061   0.0041   1.0000   0.1955
 -11.750  -1.2989   0.02752   0.02025   0.0081   1.0000   0.2007
 -11.500  -1.2897   0.02720   0.01986   0.0114   1.0000   0.2051
 -11.250  -1.2786   0.02702   0.01970   0.0144   1.0000   0.2094
 -11.000  -1.2685   0.02685   0.01944   0.0176   1.0000   0.2141
 -10.750  -1.2600   0.02664   0.01902   0.0212   1.0000   0.2183
 -10.500  -1.2439   0.02629   0.01876   0.0232   1.0000   0.2224
 -10.250  -1.2302   0.02615   0.01861   0.0257   1.0000   0.2265
 -10.000  -1.2174   0.02597   0.01834   0.0285   1.0000   0.2308
  -9.750  -1.2057   0.02576   0.01794   0.0314   1.0000   0.2345
  -9.500  -1.1882   0.02542   0.01767   0.0332   1.0000   0.2385
  -9.250  -1.1730   0.02532   0.01758   0.0354   1.0000   0.2427
  -9.000  -1.1587   0.02518   0.01738   0.0379   1.0000   0.2470
  -8.750  -1.1454   0.02501   0.01705   0.0405   1.0000   0.2509
  -8.500  -1.1265   0.02474   0.01682   0.0419   0.9997   0.2550
  -8.250  -1.1009   0.02502   0.01714   0.0421   0.9975   0.2597
  -7.750  -1.0444   0.02570   0.01764   0.0415   0.9884   0.2708
  -7.250  -0.9446   0.02670   0.01866   0.0327   0.9616   0.2827
  -7.000  -0.8985   0.02666   0.01849   0.0292   0.9486   0.2881
  -6.750  -0.8559   0.02651   0.01840   0.0264   0.9387   0.2928
  -6.500  -0.8109   0.02652   0.01839   0.0232   0.9317   0.2983
  -6.250  -0.7844   0.02621   0.01799   0.0235   0.9221   0.3034
