  
       XFOIL         Version 6.99
  
 Calculated polar for: G41A2                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1186   0.03242   0.02499  -0.0350   1.0000   0.0939
 -12.750  -1.1329   0.03104   0.02357  -0.0295   1.0000   0.0972
 -12.500  -1.1473   0.02979   0.02231  -0.0235   1.0000   0.1006
 -12.250  -1.1587   0.02875   0.02122  -0.0176   1.0000   0.1056
 -12.000  -1.1738   0.02769   0.02017  -0.0109   1.0000   0.1110
 -11.750  -1.1878   0.02674   0.01924  -0.0040   1.0000   0.1193
 -11.500  -1.2036   0.02579   0.01839   0.0034   1.0000   0.1319
 -11.250  -1.2174   0.02474   0.01751   0.0104   1.0000   0.1570
 -11.000  -1.2256   0.02380   0.01681   0.0166   1.0000   0.1953
 -10.750  -1.2245   0.02330   0.01641   0.0213   1.0000   0.2219
 -10.500  -1.2183   0.02304   0.01613   0.0252   1.0000   0.2418
 -10.250  -1.2102   0.02285   0.01593   0.0288   1.0000   0.2556
 -10.000  -1.2002   0.02272   0.01575   0.0321   1.0000   0.2669
  -9.750  -1.1889   0.02265   0.01555   0.0351   1.0000   0.2774
  -9.500  -1.1775   0.02256   0.01550   0.0381   1.0000   0.2856
  -9.250  -1.1651   0.02251   0.01531   0.0410   1.0000   0.2938
  -9.000  -1.1516   0.02244   0.01527   0.0436   1.0000   0.3004
  -8.750  -1.1370   0.02250   0.01525   0.0459   0.9997   0.3078
  -8.500  -1.1090   0.02298   0.01567   0.0457   0.9961   0.3158
  -8.250  -1.0797   0.02365   0.01632   0.0452   0.9920   0.3233
  -7.750  -0.9789   0.02509   0.01764   0.0364   0.9620   0.3414
  -7.500  -0.9437   0.02532   0.01772   0.0350   0.9517   0.3494
  -7.250  -0.9019   0.02564   0.01811   0.0323   0.9453   0.3564
  -7.000  -0.8770   0.02561   0.01799   0.0330   0.9353   0.3639
  -6.750  -0.8346   0.02582   0.01819   0.0302   0.9305   0.3718
  -6.500  -0.8104   0.02555   0.01792   0.0310   0.9206   0.3772
  -6.000  -0.7456   0.02517   0.01737   0.0293   0.9065   0.3886
  -5.750  -0.7025   0.02498   0.01722   0.0264   0.9020   0.3939
  -5.250  -0.6398   0.02449   0.01657   0.0253   0.8880   0.4047
  -5.000  -0.5949   0.02414   0.01626   0.0220   0.8852   0.4108
  -4.500  -0.5346   0.02349   0.01558   0.0213   0.8711   0.4216
  -4.250  -0.4920   0.02315   0.01517   0.0186   0.8687   0.4274
