  
       XFOIL         Version 6.99
  
 Calculated polar for: G02A11                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -0.9293   0.02113   0.01492  -0.0733   0.9434   0.2786
 -12.750  -0.8991   0.02067   0.01434  -0.0747   0.9353   0.2885
 -12.500  -0.8774   0.02045   0.01403  -0.0741   0.9232   0.2966
 -12.250  -0.8485   0.02013   0.01358  -0.0749   0.9160   0.3046
 -12.000  -0.8302   0.02008   0.01349  -0.0733   0.9046   0.3109
 -11.750  -0.8113   0.01990   0.01307  -0.0721   0.8968   0.3181
 -11.500  -0.7906   0.01985   0.01308  -0.0708   0.8873   0.3239
 -11.250  -0.7701   0.01984   0.01297  -0.0695   0.8802   0.3309
 -11.000  -0.7566   0.01977   0.01274  -0.0671   0.8726   0.3371
 -10.750  -0.7319   0.01972   0.01273  -0.0665   0.8663   0.3425
 -10.500  -0.7113   0.01970   0.01261  -0.0652   0.8609   0.3492
 -10.250  -0.6950   0.01961   0.01239  -0.0632   0.8551   0.3553
 -10.000  -0.6711   0.01962   0.01246  -0.0624   0.8493   0.3613
  -9.750  -0.6516   0.01962   0.01236  -0.0609   0.8441   0.3682
  -9.500  -0.6294   0.01942   0.01204  -0.0599   0.8401   0.3741
  -9.250  -0.6041   0.01932   0.01199  -0.0595   0.8358   0.3790
  -9.000  -0.5837   0.01921   0.01183  -0.0582   0.8307   0.3840
  -8.750  -0.5643   0.01905   0.01152  -0.0567   0.8259   0.3890
  -8.500  -0.5371   0.01871   0.01115  -0.0567   0.8222   0.3934
  -8.250  -0.5084   0.01857   0.01098  -0.0568   0.8191   0.3982
  -8.000  -0.4891   0.01850   0.01091  -0.0554   0.8147   0.4033
  -7.750  -0.4712   0.01845   0.01073  -0.0537   0.8102   0.4085
  -7.500  -0.4442   0.01817   0.01048  -0.0536   0.8063   0.4131
  -7.250  -0.4170   0.01801   0.01032  -0.0535   0.8029   0.4180
  -7.000  -0.3911   0.01792   0.01014  -0.0531   0.7999   0.4239
  -6.750  -0.3716   0.01788   0.01003  -0.0517   0.7961   0.4291
  -6.500  -0.3480   0.01777   0.01001  -0.0511   0.7921   0.4339
  -6.250  -0.3242   0.01770   0.00994  -0.0504   0.7882   0.4392
  -6.000  -0.3007   0.01764   0.00978  -0.0496   0.7846   0.4452
  -5.750  -0.2727   0.01745   0.00960  -0.0496   0.7817   0.4507
  -5.500  -0.2446   0.01742   0.00957  -0.0497   0.7792   0.4565
  -5.250  -0.2272   0.01750   0.00966  -0.0480   0.7750   0.4622
  -5.000  -0.2060   0.01748   0.00965  -0.0469   0.7709   0.4679
  -4.750  -0.1809   0.01742   0.00965  -0.0464   0.7673   0.4738
  -4.500  -0.1552   0.01738   0.00958  -0.0460   0.7641   0.4806
  -4.250  -0.1279   0.01730   0.00948  -0.0459   0.7615   0.4872
  -4.000  -0.1002   0.01731   0.00953  -0.0459   0.7591   0.4936
  -3.750  -0.0857   0.01752   0.00979  -0.0437   0.7546   0.5006
  -3.500  -0.0650   0.01757   0.00991  -0.0426   0.7504   0.5075
  -3.250  -0.0405   0.01758   0.00997  -0.0420   0.7469   0.5149
  -3.000  -0.0142   0.01756   0.00991  -0.0417   0.7440   0.5236
  -2.750   0.0143   0.01752   0.00997  -0.0418   0.7417   0.5319
  -2.250   0.0501   0.01798   0.01058  -0.0386   0.7340   0.5499
  -2.000   0.0685   0.01816   0.01079  -0.0370   0.7296   0.5606
  -1.750   0.0937   0.01818   0.01093  -0.0365   0.7264   0.5711
  -1.500   0.1198   0.01822   0.01102  -0.0362   0.7239   0.5838
  -1.250   0.1479   0.01827   0.01112  -0.0362   0.7218   0.5976
  -1.000   0.1775   0.01839   0.01132  -0.0364   0.7198   0.6106
  -0.750   0.1694   0.01919   0.01228  -0.0305   0.7118   0.6223
  -0.500   0.1894   0.01941   0.01255  -0.0291   0.7080   0.6375
  -0.250   0.2163   0.01950   0.01275  -0.0289   0.7055   0.6514
   0.000   0.2443   0.01958   0.01289  -0.0288   0.7033   0.6656
   0.250   0.2750   0.01961   0.01296  -0.0292   0.7014   0.6807
   0.500   0.2543   0.02086   0.01436  -0.0213   0.6920   0.6923
   0.750   0.2718   0.02117   0.01476  -0.0196   0.6881   0.7053
   1.000   0.3014   0.02115   0.01480  -0.0197   0.6858   0.7196
   1.250   0.3387   0.02091   0.01462  -0.0210   0.6838   0.7331
   1.500   0.3813   0.02050   0.01427  -0.0231   0.6818   0.7458
   1.750   0.3551   0.02159   0.01547  -0.0142   0.6700   0.7585
   2.000   0.3970   0.02107   0.01504  -0.0160   0.6674   0.7712
   2.250   0.4377   0.02066   0.01470  -0.0178   0.6651   0.7834
   2.500   0.4792   0.02024   0.01430  -0.0198   0.6630   0.7965
   2.750   0.4548   0.02136   0.01561  -0.0112   0.6525   0.8093
   3.000   0.5023   0.02055   0.01486  -0.0139   0.6491   0.8218
   3.250   0.5904   0.01820   0.01242  -0.0226   0.6437   0.8323
   3.500   0.5919   0.01828   0.01268  -0.0177   0.6335   0.8457
   3.750   0.6362   0.01746   0.01186  -0.0199   0.6278   0.8581
   4.000   0.6611   0.01724   0.01175  -0.0190   0.6204   0.8714
   4.250   0.6907   0.01687   0.01148  -0.0190   0.6122   0.8848
   4.500   0.7269   0.01640   0.01105  -0.0201   0.6043   0.8983
   4.750   0.7561   0.01614   0.01089  -0.0202   0.5936   0.9126
   5.000   0.7910   0.01596   0.01080  -0.0215   0.5809   0.9242
   5.250   0.8269   0.01575   0.01065  -0.0230   0.5655   0.9368
   5.500   0.8600   0.01570   0.01065  -0.0241   0.5457   0.9505
   5.750   0.8971   0.01575   0.01068  -0.0262   0.5171   0.9607
   6.000   0.9258   0.01607   0.01086  -0.0270   0.4709   0.9756
   6.250   0.9434   0.01725   0.01155  -0.0272   0.3817   0.9962
   6.500   0.9136   0.01781   0.01188  -0.0187   0.3535   1.0000
   6.750   0.8872   0.01888   0.01269  -0.0107   0.3233   1.0000
   7.000   0.8673   0.02031   0.01387  -0.0044   0.2888   1.0000
   7.250   0.8513   0.02196   0.01528   0.0008   0.2529   1.0000
   7.500   0.8383   0.02375   0.01683   0.0052   0.2183   1.0000
   7.750   0.8294   0.02554   0.01840   0.0087   0.1908   1.0000
   8.000   0.8257   0.02719   0.01988   0.0116   0.1691   1.0000
   8.250   0.8251   0.02875   0.02131   0.0140   0.1532   1.0000
   8.500   0.8273   0.03021   0.02267   0.0161   0.1413   1.0000
   8.750   0.8297   0.03170   0.02404   0.0180   0.1320   1.0000
   9.000   0.8372   0.03293   0.02524   0.0194   0.1233   1.0000
   9.250   0.8444   0.03421   0.02646   0.0209   0.1166   1.0000
   9.500   0.8531   0.03543   0.02763   0.0222   0.1101   1.0000
   9.750   0.8632   0.03657   0.02874   0.0234   0.1049   1.0000
  10.000   0.8739   0.03771   0.02986   0.0244   0.0998   1.0000
  10.250   0.8857   0.03879   0.03085   0.0254   0.0956   1.0000
  10.500   0.8978   0.03989   0.03201   0.0262   0.0912   1.0000
  10.750   0.9107   0.04093   0.03297   0.0271   0.0877   1.0000
  11.000   0.9255   0.04191   0.03396   0.0279   0.0843   1.0000
