  
       XFOIL         Version 6.99
  
 Calculated polar for: G16A12                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2475   0.02421   0.01792  -0.0201   0.9966   0.2354
 -12.750  -1.2202   0.02420   0.01787  -0.0209   0.9918   0.2483
 -12.500  -1.1947   0.02412   0.01776  -0.0210   0.9860   0.2577
 -12.250  -1.1644   0.02415   0.01755  -0.0221   0.9813   0.2674
 -12.000  -1.1388   0.02412   0.01759  -0.0220   0.9755   0.2740
 -11.750  -1.1110   0.02409   0.01739  -0.0224   0.9701   0.2819
 -11.500  -1.0732   0.02424   0.01755  -0.0245   0.9670   0.2891
 -11.250  -1.0552   0.02414   0.01739  -0.0229   0.9591   0.2947
 -11.000  -1.0243   0.02400   0.01707  -0.0238   0.9546   0.3012
 -10.750  -0.9829   0.02418   0.01733  -0.0263   0.9522   0.3074
 -10.500  -0.9688   0.02405   0.01714  -0.0239   0.9431   0.3124
 -10.250  -0.9372   0.02381   0.01670  -0.0249   0.9390   0.3181
 -10.000  -0.8950   0.02383   0.01682  -0.0275   0.9368   0.3233
  -9.750  -0.8806   0.02382   0.01678  -0.0250   0.9277   0.3281
  -9.500  -0.8519   0.02372   0.01645  -0.0253   0.9230   0.3350
  -9.250  -0.8090   0.02371   0.01659  -0.0280   0.9209   0.3408
  -8.750  -0.7631   0.02333   0.01603  -0.0263   0.9075   0.3499
  -8.500  -0.7267   0.02286   0.01544  -0.0280   0.9048   0.3541
  -8.250  -0.6840   0.02252   0.01516  -0.0308   0.9030   0.3582
  -7.750  -0.6380   0.02208   0.01462  -0.0290   0.8892   0.3664
  -7.500  -0.6014   0.02172   0.01408  -0.0306   0.8866   0.3710
  -7.250  -0.5581   0.02114   0.01356  -0.0336   0.8852   0.3754
  -6.500  -0.4728   0.02038   0.01265  -0.0337   0.8692   0.3892
  -6.250  -0.4288   0.01980   0.01209  -0.0368   0.8678   0.3939
  -6.000  -0.3822   0.01938   0.01171  -0.0403   0.8667   0.3989
  -5.500  -0.3383   0.01903   0.01124  -0.0378   0.8522   0.4085
  -5.250  -0.2929   0.01849   0.01072  -0.0412   0.8504   0.4136
  -5.000  -0.2472   0.01805   0.01032  -0.0445   0.8487   0.4188
  -4.500  -0.2013   0.01775   0.00991  -0.0424   0.8342   0.4288
  -4.250  -0.1573   0.01723   0.00946  -0.0454   0.8316   0.4343
  -4.000  -0.1120   0.01683   0.00908  -0.0487   0.8293   0.4401
  -3.750  -0.1041   0.01686   0.00911  -0.0447   0.8181   0.4444
  -3.500  -0.0662   0.01654   0.00873  -0.0466   0.8140   0.4504
  -3.250  -0.0213   0.01611   0.00837  -0.0498   0.8109   0.4566
  -3.000  -0.0095   0.01613   0.00842  -0.0466   0.8006   0.4614
  -2.750   0.0257   0.01590   0.00813  -0.0479   0.7955   0.4676
  -2.500   0.0693   0.01552   0.00780  -0.0509   0.7917   0.4741
  -2.250   0.0805   0.01555   0.00789  -0.0476   0.7813   0.4795
  -2.000   0.1162   0.01533   0.00764  -0.0490   0.7758   0.4868
  -1.750   0.1448   0.01517   0.00753  -0.0491   0.7691   0.4930
  -1.500   0.1675   0.01507   0.00749  -0.0480   0.7606   0.4998
  -1.000   0.2224   0.01481   0.00730  -0.0476   0.7455   0.5157
  -0.750   0.2548   0.01463   0.00712  -0.0484   0.7382   0.5253
  -0.500   0.2787   0.01453   0.00710  -0.0475   0.7298   0.5344
  -0.250   0.3038   0.01443   0.00704  -0.0468   0.7214   0.5460
   0.000   0.3357   0.01428   0.00697  -0.0475   0.7145   0.5588
   0.250   0.3522   0.01425   0.00704  -0.0452   0.7050   0.5724
   0.500   0.3851   0.01410   0.00694  -0.0460   0.6980   0.5907
   0.750   0.3995   0.01409   0.00709  -0.0432   0.6885   0.6100
   1.000   0.4272   0.01396   0.00708  -0.0430   0.6807   0.6347
   1.250   0.4452   0.01395   0.00722  -0.0409   0.6720   0.6618
   1.500   0.4683   0.01388   0.00726  -0.0397   0.6634   0.6915
   1.750   0.4906   0.01386   0.00738  -0.0383   0.6549   0.7208
   2.000   0.5104   0.01385   0.00748  -0.0365   0.6457   0.7501
   2.250   0.5371   0.01385   0.00758  -0.0359   0.6373   0.7773
   2.500   0.5573   0.01388   0.00774  -0.0341   0.6274   0.8033
   2.750   0.5859   0.01394   0.00786  -0.0340   0.6184   0.8285
   3.000   0.6088   0.01401   0.00803  -0.0327   0.6079   0.8533
   3.250   0.6412   0.01416   0.00824  -0.0334   0.5975   0.8755
   3.500   0.6771   0.01432   0.00842  -0.0348   0.5863   0.8950
   3.750   0.7099   0.01454   0.00871  -0.0357   0.5732   0.9123
   4.000   0.7489   0.01474   0.00890  -0.0378   0.5564   0.9244
   4.250   0.7837   0.01495   0.00909  -0.0392   0.5374   0.9372
   4.500   0.8169   0.01524   0.00935  -0.0403   0.5197   0.9502
   4.750   0.8563   0.01559   0.00968  -0.0428   0.5009   0.9589
   5.000   0.8911   0.01591   0.00997  -0.0445   0.4818   0.9696
   5.250   0.9243   0.01623   0.01024  -0.0460   0.4610   0.9810
   5.500   0.9607   0.01656   0.01050  -0.0484   0.4384   0.9909
   5.750   0.9991   0.01692   0.01081  -0.0514   0.4134   1.0000
   6.000   0.9806   0.01696   0.01078  -0.0433   0.4021   1.0000
   6.250   0.9695   0.01711   0.01089  -0.0364   0.3887   1.0000
   6.500   0.9634   0.01738   0.01109  -0.0305   0.3742   1.0000
   6.750   0.9606   0.01775   0.01138  -0.0253   0.3589   1.0000
   7.000   0.9592   0.01821   0.01175  -0.0204   0.3425   1.0000
   7.250   0.9591   0.01874   0.01220  -0.0160   0.3257   1.0000
   7.500   0.9597   0.01936   0.01273  -0.0118   0.3086   1.0000
