  
       XFOIL         Version 6.99
  
 Calculated polar for: G41A15                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -12.750  -1.2138   0.02816   0.02102  -0.0199   1.0000   0.1181
 -12.500  -1.2329   0.02695   0.01991  -0.0126   1.0000   0.1332
 -12.250  -1.2520   0.02593   0.01903  -0.0049   1.0000   0.1558
 -12.000  -1.2673   0.02518   0.01841   0.0025   1.0000   0.1812
 -11.750  -1.2703   0.02468   0.01794   0.0079   1.0000   0.2041
 -11.500  -1.2681   0.02436   0.01761   0.0125   1.0000   0.2202
 -11.250  -1.2617   0.02416   0.01731   0.0164   1.0000   0.2330
 -11.000  -1.2551   0.02400   0.01714   0.0202   1.0000   0.2430
 -10.750  -1.2456   0.02384   0.01691   0.0236   1.0000   0.2514
 -10.500  -1.2358   0.02376   0.01677   0.0269   1.0000   0.2595
 -10.250  -1.2245   0.02363   0.01654   0.0299   1.0000   0.2664
 -10.000  -1.2123   0.02358   0.01649   0.0328   1.0000   0.2727
  -9.750  -1.2005   0.02350   0.01626   0.0357   1.0000   0.2792
  -9.500  -1.1866   0.02343   0.01620   0.0383   1.0000   0.2851
  -9.250  -1.1728   0.02342   0.01617   0.0408   1.0000   0.2906
  -9.000  -1.1610   0.02339   0.01597   0.0437   1.0000   0.2968
  -8.750  -1.1452   0.02334   0.01597   0.0458   1.0000   0.3019
  -8.500  -1.1208   0.02365   0.01625   0.0463   0.9980   0.3071
  -8.250  -1.0864   0.02451   0.01694   0.0448   0.9929   0.3141
  -8.000  -1.0420   0.02522   0.01771   0.0414   0.9834   0.3208
  -7.750  -0.9842   0.02588   0.01828   0.0357   0.9627   0.3296
  -7.500  -0.9438   0.02602   0.01837   0.0332   0.9521   0.3362
  -7.250  -0.8990   0.02647   0.01886   0.0300   0.9449   0.3433
  -7.000  -0.8704   0.02625   0.01850   0.0300   0.9339   0.3491
  -6.750  -0.8294   0.02605   0.01824   0.0274   0.9271   0.3539
  -6.500  -0.7959   0.02576   0.01799   0.0263   0.9191   0.3582
  -6.250  -0.7510   0.02576   0.01794   0.0231   0.9155   0.3638
  -6.000  -0.7314   0.02537   0.01743   0.0248   0.9052   0.3682
  -5.750  -0.6903   0.02509   0.01711   0.0222   0.9016   0.3732
  -5.250  -0.6276   0.02452   0.01657   0.0209   0.8881   0.3829
  -5.000  -0.5862   0.02431   0.01624   0.0185   0.8851   0.3888
  -4.750  -0.5640   0.02381   0.01576   0.0196   0.8752   0.3930
  -4.500  -0.5222   0.02341   0.01540   0.0170   0.8712   0.3981
  -4.250  -0.4782   0.02303   0.01500   0.0141   0.8687   0.4044
  -4.000  -0.4617   0.02271   0.01459   0.0166   0.8570   0.4093
  -3.750  -0.4177   0.02212   0.01408   0.0135   0.8541   0.4150
  -3.500  -0.3739   0.02161   0.01361   0.0107   0.8516   0.4211
  -3.250  -0.3555   0.02121   0.01318   0.0128   0.8392   0.4261
  -3.000  -0.3119   0.02057   0.01255   0.0101   0.8364   0.4327
  -2.750  -0.2904   0.02012   0.01216   0.0116   0.8244   0.4377
  -2.500  -0.2493   0.01948   0.01154   0.0094   0.8207   0.4441
  -2.000  -0.1867   0.01825   0.01038   0.0089   0.8041   0.4566
  -1.500  -0.1227   0.01704   0.00916   0.0083   0.7849   0.4698
  -1.250  -0.0921   0.01643   0.00865   0.0081   0.7692   0.4766
  -1.000  -0.0539   0.01581   0.00804   0.0066   0.7529   0.4849
  -0.750  -0.0039   0.01507   0.00729   0.0026   0.7345   0.4945
  -0.500   0.0556   0.01438   0.00657  -0.0035   0.7105   0.5053
  -0.250   0.1121   0.01396   0.00605  -0.0092   0.6812   0.5176
   0.250   0.1859   0.01384   0.00577  -0.0130   0.6306   0.5450
   0.500   0.2115   0.01385   0.00578  -0.0126   0.6114   0.5626
   0.750   0.2344   0.01382   0.00581  -0.0117   0.5952   0.5881
   1.000   0.2539   0.01366   0.00587  -0.0100   0.5811   0.6347
   1.250   0.3932   0.01423   0.00723  -0.0334   0.5594   0.8405
   1.500   0.4387   0.01492   0.00794  -0.0366   0.5461   0.8819
   1.750   0.4822   0.01565   0.00859  -0.0394   0.5347   0.9013
   2.000   0.5272   0.01637   0.00922  -0.0427   0.5241   0.9145
   2.250   0.5809   0.01707   0.00988  -0.0478   0.5136   0.9232
   2.500   0.6175   0.01760   0.01033  -0.0495   0.5048   0.9351
   2.750   0.6759   0.01815   0.01086  -0.0559   0.4954   0.9401
   3.000   0.7092   0.01858   0.01127  -0.0571   0.4878   0.9507
   3.500   0.8154   0.01937   0.01203  -0.0681   0.4712   0.9623
   3.750   0.8671   0.01981   0.01237  -0.0734   0.4639   0.9677
   4.000   0.9105   0.01998   0.01262  -0.0770   0.4564   0.9740
   4.250   0.9512   0.02024   0.01288  -0.0800   0.4494   0.9810
   4.500   1.0077   0.02051   0.01312  -0.0865   0.4420   0.9853
   4.750   1.0376   0.02054   0.01323  -0.0874   0.4337   0.9926
   5.000   1.0810   0.02056   0.01316  -0.0912   0.4236   0.9975
   5.250   1.0914   0.02051   0.01321  -0.0881   0.4161   1.0000
   5.500   1.1009   0.02063   0.01331  -0.0849   0.4097   1.0000
   5.750   1.1104   0.02081   0.01349  -0.0817   0.4030   1.0000
   6.000   1.1113   0.02089   0.01365  -0.0766   0.3968   1.0000
   6.250   1.1197   0.02102   0.01376  -0.0732   0.3907   1.0000
   6.500   1.1283   0.02121   0.01397  -0.0698   0.3844   1.0000
   6.750   1.1288   0.02132   0.01417  -0.0648   0.3781   1.0000
   7.000   1.1353   0.02146   0.01429  -0.0610   0.3719   1.0000
   7.250   1.1391   0.02163   0.01450  -0.0567   0.3653   1.0000
   7.500   1.1378   0.02177   0.01471  -0.0514   0.3584   1.0000
   7.750   1.1444   0.02194   0.01483  -0.0477   0.3516   1.0000
   8.000   1.1442   0.02214   0.01516  -0.0427   0.3451   1.0000
   8.250   1.1446   0.02232   0.01539  -0.0379   0.3379   1.0000
   8.500   1.1492   0.02257   0.01563  -0.0340   0.3312   1.0000
   8.750   1.1489   0.02281   0.01599  -0.0292   0.3233   1.0000
   9.000   1.1508   0.02311   0.01624  -0.0248   0.3156   1.0000
   9.250   1.1516   0.02342   0.01670  -0.0204   0.3064   1.0000
   9.500   1.1506   0.02383   0.01709  -0.0157   0.2966   1.0000
   9.750   1.1506   0.02427   0.01759  -0.0113   0.2851   1.0000
  10.000   1.1490   0.02484   0.01818  -0.0068   0.2708   1.0000
  10.250   1.1451   0.02557   0.01890  -0.0021   0.2535   1.0000
  10.500   1.1373   0.02657   0.01982   0.0029   0.2307   1.0000
  10.750   1.1232   0.02803   0.02113   0.0084   0.1970   1.0000
  11.000   1.1048   0.02998   0.02287   0.0139   0.1626   1.0000
  11.250   1.0845   0.03232   0.02501   0.0192   0.1358   1.0000
  11.500   1.0675   0.03471   0.02729   0.0235   0.1205   1.0000
  11.750   1.0548   0.03706   0.02961   0.0270   0.1109   1.0000
  12.000   1.0421   0.03962   0.03215   0.0301   0.1041   1.0000
  12.250   1.0316   0.04222   0.03477   0.0325   0.0989   1.0000
  12.500   1.0199   0.04510   0.03765   0.0346   0.0948   1.0000
  12.750   1.0140   0.04768   0.04030   0.0362   0.0901   1.0000
  13.000   1.0045   0.05067   0.04327   0.0376   0.0869   1.0000
