  
       XFOIL         Version 6.99
  
 Calculated polar for: G16A20                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.0239   0.03096   0.02386  -0.0447   1.0000   0.1020
 -12.750  -1.0419   0.02966   0.02249  -0.0397   1.0000   0.1052
 -12.500  -1.0670   0.02833   0.02114  -0.0334   1.0000   0.1080
 -12.250  -1.0681   0.02674   0.01958  -0.0317   0.9949   0.1187
 -12.000  -1.0723   0.02518   0.01816  -0.0288   0.9872   0.1387
 -11.750  -1.0819   0.02364   0.01699  -0.0246   0.9788   0.1886
 -11.500  -1.0786   0.02267   0.01632  -0.0216   0.9708   0.2470
 -11.250  -1.0617   0.02243   0.01611  -0.0202   0.9644   0.2778
 -11.000  -1.0403   0.02235   0.01601  -0.0193   0.9580   0.2967
 -10.750  -1.0075   0.02246   0.01604  -0.0205   0.9543   0.3124
 -10.500  -0.9941   0.02241   0.01584  -0.0180   0.9459   0.3226
 -10.250  -0.9627   0.02250   0.01592  -0.0187   0.9414   0.3320
 -10.000  -0.9270   0.02256   0.01580  -0.0204   0.9385   0.3422
  -9.750  -0.9148   0.02258   0.01585  -0.0174   0.9293   0.3484
  -9.500  -0.8853   0.02262   0.01568  -0.0178   0.9248   0.3580
  -9.250  -0.8442   0.02263   0.01577  -0.0203   0.9226   0.3654
  -9.000  -0.8344   0.02263   0.01569  -0.0169   0.9130   0.3715
  -8.750  -0.8022   0.02248   0.01545  -0.0177   0.9089   0.3789
  -8.500  -0.7617   0.02239   0.01538  -0.0200   0.9066   0.3855
  -8.250  -0.7500   0.02236   0.01524  -0.0170   0.8975   0.3913
  -8.000  -0.7181   0.02217   0.01505  -0.0178   0.8930   0.3986
  -7.750  -0.6797   0.02212   0.01500  -0.0196   0.8905   0.4068
  -7.500  -0.6430   0.02185   0.01455  -0.0213   0.8884   0.4136
  -7.000  -0.5940   0.02128   0.01402  -0.0201   0.8748   0.4212
  -6.750  -0.5548   0.02091   0.01357  -0.0222   0.8726   0.4264
  -6.500  -0.5155   0.02052   0.01302  -0.0243   0.8710   0.4317
  -5.750  -0.4259   0.01952   0.01203  -0.0254   0.8555   0.4449
  -5.500  -0.3841   0.01909   0.01147  -0.0280   0.8541   0.4503
  -5.250  -0.3362   0.01852   0.01095  -0.0319   0.8531   0.4550
  -4.750  -0.2898   0.01810   0.01051  -0.0299   0.8388   0.4644
  -4.250  -0.1942   0.01716   0.00954  -0.0376   0.8356   0.4752
  -3.750  -0.1453   0.01678   0.00913  -0.0361   0.8212   0.4855
  -3.500  -0.0987   0.01632   0.00865  -0.0398   0.8186   0.4913
  -3.000  -0.0448   0.01592   0.00830  -0.0393   0.8043   0.5019
  -2.750  -0.0004   0.01556   0.00788  -0.0425   0.8007   0.5087
  -2.500   0.0192   0.01543   0.00784  -0.0408   0.7917   0.5139
  -2.250   0.0539   0.01518   0.00759  -0.0421   0.7855   0.5206
  -2.000   0.0991   0.01486   0.00724  -0.0455   0.7813   0.5284
  -1.750   0.1110   0.01483   0.00730  -0.0423   0.7708   0.5344
  -1.500   0.1502   0.01458   0.00703  -0.0445   0.7649   0.5435
  -1.250   0.1704   0.01449   0.00702  -0.0429   0.7558   0.5509
  -1.000   0.2020   0.01432   0.00687  -0.0436   0.7485   0.5606
  -0.750   0.2301   0.01420   0.00681  -0.0436   0.7409   0.5709
  -0.500   0.2527   0.01412   0.00676  -0.0425   0.7319   0.5832
  -0.250   0.2870   0.01396   0.00667  -0.0438   0.7251   0.5969
   0.000   0.3025   0.01392   0.00675  -0.0412   0.7152   0.6110
   0.250   0.3381   0.01378   0.00665  -0.0427   0.7085   0.6301
   0.500   0.3498   0.01379   0.00680  -0.0394   0.6984   0.6494
   0.750   0.3815   0.01369   0.00677  -0.0400   0.6911   0.6734
   1.000   0.3954   0.01371   0.00692  -0.0371   0.6814   0.6972
   1.250   0.4243   0.01366   0.00694  -0.0371   0.6737   0.7224
   1.500   0.4421   0.01370   0.00711  -0.0349   0.6644   0.7461
   1.750   0.4701   0.01370   0.00718  -0.0347   0.6560   0.7706
   2.000   0.4907   0.01378   0.00737  -0.0331   0.6470   0.7941
   2.250   0.5179   0.01383   0.00748  -0.0328   0.6383   0.8166
   2.500   0.5425   0.01396   0.00768  -0.0320   0.6293   0.8375
   2.750   0.5732   0.01409   0.00786  -0.0324   0.6200   0.8568
   3.000   0.6044   0.01430   0.00814  -0.0330   0.6105   0.8746
   3.250   0.6445   0.01453   0.00838  -0.0354   0.6009   0.8888
   3.500   0.6777   0.01481   0.00872  -0.0365   0.5905   0.9027
   3.750   0.7150   0.01504   0.00892  -0.0383   0.5812   0.9159
   4.000   0.7543   0.01537   0.00933  -0.0408   0.5690   0.9235
   4.250   0.7869   0.01560   0.00953  -0.0418   0.5559   0.9348
   4.500   0.8279   0.01588   0.00978  -0.0445   0.5399   0.9409
   4.750   0.8588   0.01613   0.00998  -0.0452   0.5248   0.9518
   5.000   0.8960   0.01642   0.01025  -0.0473   0.5079   0.9592
   5.250   0.9258   0.01668   0.01053  -0.0482   0.4916   0.9694
   5.500   0.9565   0.01693   0.01081  -0.0493   0.4758   0.9797
   5.750   0.9930   0.01714   0.01102  -0.0517   0.4588   0.9871
   6.000   1.0277   0.01737   0.01125  -0.0538   0.4411   0.9956
   6.250   1.0431   0.01753   0.01140  -0.0523   0.4258   1.0000
   6.500   1.0310   0.01761   0.01142  -0.0453   0.4162   1.0000
   6.750   1.0207   0.01774   0.01154  -0.0386   0.4051   1.0000
   7.000   1.0146   0.01795   0.01173  -0.0327   0.3933   1.0000
   7.250   1.0104   0.01825   0.01198  -0.0272   0.3801   1.0000
   7.500   1.0078   0.01864   0.01230  -0.0221   0.3660   1.0000
   7.750   1.0064   0.01909   0.01272  -0.0173   0.3500   1.0000
   8.000   1.0045   0.01965   0.01324  -0.0126   0.3323   1.0000
   8.250   1.0027   0.02033   0.01385  -0.0082   0.3126   1.0000
   8.500   1.0000   0.02114   0.01460  -0.0039   0.2889   1.0000
   8.750   0.9934   0.02224   0.01556   0.0008   0.2611   1.0000
   9.000   0.9836   0.02365   0.01679   0.0054   0.2263   1.0000
   9.250   0.9712   0.02542   0.01832   0.0100   0.1899   1.0000
   9.500   0.9589   0.02741   0.02009   0.0140   0.1593   1.0000
   9.750   0.9498   0.02943   0.02194   0.0174   0.1402   1.0000
  10.250   0.9425   0.03320   0.02556   0.0224   0.1168   1.0000
  10.500   0.9422   0.03501   0.02736   0.0243   0.1093   1.0000
  10.750   0.9410   0.03696   0.02924   0.0261   0.1035   1.0000
  11.000   0.9443   0.03866   0.03096   0.0276   0.0980   1.0000
  11.250   0.9470   0.04045   0.03274   0.0289   0.0935   1.0000
  11.500   0.9506   0.04221   0.03448   0.0301   0.0890   1.0000
  11.750   0.9573   0.04377   0.03608   0.0311   0.0855   1.0000
  12.000   0.9631   0.04540   0.03765   0.0321   0.0823   1.0000
  12.250   0.9706   0.04696   0.03924   0.0330   0.0788   1.0000
  12.500   0.9792   0.04845   0.04077   0.0337   0.0760   1.0000
  12.750   0.9878   0.04993   0.04218   0.0344   0.0731   1.0000
  13.000   0.9991   0.05121   0.04348   0.0352   0.0707   1.0000
