  
       XFOIL         Version 6.99
  
 Calculated polar for: G37A12                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2446   0.02794   0.02102  -0.0220   1.0000   0.1268
 -12.750  -1.2663   0.02682   0.02001  -0.0142   1.0000   0.1447
 -12.500  -1.2850   0.02598   0.01927  -0.0064   1.0000   0.1686
 -12.250  -1.2952   0.02531   0.01870   0.0000   1.0000   0.1930
 -12.000  -1.2938   0.02495   0.01829   0.0046   1.0000   0.2117
 -11.750  -1.2905   0.02470   0.01801   0.0089   1.0000   0.2246
 -11.500  -1.2845   0.02452   0.01782   0.0128   1.0000   0.2347
 -11.250  -1.2758   0.02438   0.01754   0.0162   1.0000   0.2440
 -11.000  -1.2662   0.02430   0.01747   0.0195   1.0000   0.2513
 -10.750  -1.2565   0.02420   0.01716   0.0228   1.0000   0.2588
 -10.500  -1.2436   0.02413   0.01716   0.0255   1.0000   0.2645
 -10.250  -1.2316   0.02410   0.01703   0.0283   1.0000   0.2708
 -10.000  -1.2193   0.02398   0.01680   0.0311   1.0000   0.2766
  -9.750  -1.2048   0.02402   0.01688   0.0335   1.0000   0.2817
  -9.500  -1.1917   0.02404   0.01681   0.0361   1.0000   0.2876
  -9.250  -1.1729   0.02412   0.01676   0.0376   0.9988   0.2931
  -9.000  -1.1368   0.02489   0.01760   0.0358   0.9941   0.2987
  -8.750  -1.1065   0.02530   0.01791   0.0351   0.9878   0.3047
  -8.500  -1.0456   0.02627   0.01880   0.0286   0.9716   0.3124
  -8.250  -1.0032   0.02664   0.01918   0.0259   0.9597   0.3182
  -8.000  -0.9716   0.02681   0.01920   0.0251   0.9505   0.3245
  -7.750  -0.9359   0.02703   0.01945   0.0235   0.9445   0.3306
  -7.250  -0.8745   0.02713   0.01946   0.0225   0.9306   0.3410
  -6.750  -0.8137   0.02666   0.01888   0.0213   0.9172   0.3489
  -6.500  -0.7722   0.02666   0.01887   0.0187   0.9136   0.3532
  -6.250  -0.7508   0.02637   0.01853   0.0199   0.9046   0.3570
  -6.000  -0.7149   0.02624   0.01826   0.0184   0.8995   0.3622
  -5.750  -0.6687   0.02599   0.01799   0.0149   0.8969   0.3671
  -5.500  -0.6508   0.02558   0.01761   0.0168   0.8861   0.3705
  -5.250  -0.6079   0.02535   0.01736   0.0141   0.8825   0.3757
  -4.750  -0.5509   0.02471   0.01656   0.0141   0.8685   0.3847
  -4.500  -0.5075   0.02430   0.01623   0.0111   0.8659   0.3897
  -4.250  -0.4638   0.02399   0.01593   0.0083   0.8640   0.3954
  -4.000  -0.4521   0.02373   0.01561   0.0115   0.8519   0.3997
  -3.750  -0.4110   0.02329   0.01511   0.0091   0.8493   0.4047
  -3.500  -0.3664   0.02277   0.01469   0.0060   0.8476   0.4100
  -3.250  -0.3523   0.02250   0.01442   0.0088   0.8352   0.4145
  -3.000  -0.3115   0.02203   0.01391   0.0067   0.8326   0.4206
  -2.750  -0.2708   0.02148   0.01337   0.0044   0.8300   0.4259
  -2.500  -0.2528   0.02114   0.01309   0.0065   0.8183   0.4304
  -2.250  -0.2110   0.02054   0.01253   0.0042   0.8157   0.4366
  -2.000  -0.1685   0.01993   0.01187   0.0018   0.8139   0.4429
  -1.750  -0.1517   0.01957   0.01158   0.0041   0.8011   0.4476
  -1.500  -0.1097   0.01881   0.01089   0.0018   0.7985   0.4537
  -1.250  -0.0681   0.01810   0.01019  -0.0003   0.7960   0.4608
  -1.000  -0.0497   0.01777   0.00987   0.0018   0.7829   0.4662
  -0.750  -0.0037   0.01693   0.00914  -0.0013   0.7796   0.4736
  -0.500   0.0184   0.01659   0.00882   0.0002   0.7658   0.4798
  -0.250   0.0538   0.01604   0.00829  -0.0009   0.7547   0.4874
   0.000   0.1020   0.01530   0.00763  -0.0046   0.7450   0.4969
   0.250   0.1411   0.01485   0.00717  -0.0065   0.7288   0.5064
   0.500   0.1857   0.01434   0.00672  -0.0096   0.7113   0.5176
   0.750   0.2323   0.01395   0.00631  -0.0133   0.6913   0.5312
   1.000   0.2729   0.01374   0.00607  -0.0158   0.6698   0.5475
   1.500   0.3242   0.01351   0.00600  -0.0149   0.6294   0.5980
   1.750   0.3447   0.01320   0.00610  -0.0133   0.6123   0.6796
   2.000   0.4963   0.01423   0.00772  -0.0388   0.5815   0.8818
   2.250   0.5429   0.01500   0.00840  -0.0422   0.5642   0.9071
   2.500   0.5854   0.01572   0.00902  -0.0449   0.5486   0.9229
   2.750   0.6268   0.01635   0.00953  -0.0475   0.5345   0.9360
   3.000   0.6752   0.01693   0.01005  -0.0517   0.5199   0.9450
   3.250   0.7176   0.01742   0.01050  -0.0548   0.5069   0.9542
   3.500   0.7657   0.01791   0.01090  -0.0591   0.4944   0.9626
   3.750   0.8117   0.01826   0.01122  -0.0631   0.4827   0.9697
   4.000   0.8559   0.01860   0.01154  -0.0668   0.4717   0.9767
   4.250   0.9046   0.01891   0.01175  -0.0716   0.4607   0.9827
   4.500   0.9474   0.01908   0.01199  -0.0751   0.4503   0.9896
   4.750   0.9965   0.01933   0.01214  -0.0800   0.4396   0.9951
   5.000   1.0242   0.01935   0.01222  -0.0806   0.4282   1.0000
   5.250   1.0350   0.01957   0.01238  -0.0777   0.4192   1.0000
   5.500   1.0363   0.01970   0.01256  -0.0728   0.4108   1.0000
   5.750   1.0516   0.01997   0.01271  -0.0708   0.4025   1.0000
   6.000   1.0506   0.02010   0.01295  -0.0655   0.3948   1.0000
   6.250   1.0584   0.02030   0.01312  -0.0620   0.3870   1.0000
   6.500   1.0662   0.02054   0.01337  -0.0585   0.3796   1.0000
   6.750   1.0688   0.02072   0.01359  -0.0540   0.3719   1.0000
   7.000   1.0796   0.02099   0.01379  -0.0512   0.3644   1.0000
   7.250   1.0790   0.02118   0.01409  -0.0461   0.3565   1.0000
   7.500   1.0854   0.02143   0.01430  -0.0425   0.3489   1.0000
   7.750   1.0886   0.02169   0.01463  -0.0382   0.3413   1.0000
   8.000   1.0921   0.02195   0.01491  -0.0341   0.3337   1.0000
   8.250   1.0982   0.02226   0.01523  -0.0305   0.3264   1.0000
   8.500   1.1005   0.02257   0.01561  -0.0263   0.3181   1.0000
   8.750   1.1059   0.02294   0.01593  -0.0227   0.3106   1.0000
   9.000   1.1086   0.02330   0.01641  -0.0186   0.3017   1.0000
   9.250   1.1113   0.02375   0.01682  -0.0147   0.2928   1.0000
   9.500   1.1140   0.02421   0.01736  -0.0108   0.2826   1.0000
   9.750   1.1162   0.02476   0.01793  -0.0070   0.2720   1.0000
  10.000   1.1161   0.02544   0.01857  -0.0030   0.2605   1.0000
  10.250   1.1170   0.02615   0.01932   0.0008   0.2464   1.0000
  10.500   1.1150   0.02706   0.02022   0.0048   0.2295   1.0000
  10.750   1.1107   0.02820   0.02131   0.0088   0.2081   1.0000
  11.000   1.1006   0.02978   0.02276   0.0133   0.1815   1.0000
  11.250   1.0867   0.03178   0.02459   0.0177   0.1526   1.0000
  11.500   1.0742   0.03394   0.02660   0.0216   0.1311   1.0000
  11.750   1.0618   0.03627   0.02883   0.0251   0.1173   1.0000
  12.000   1.0530   0.03855   0.03107   0.0280   0.1085   1.0000
  12.250   1.0421   0.04113   0.03361   0.0306   0.1025   1.0000
  12.500   1.0369   0.04344   0.03596   0.0326   0.0965   1.0000
  12.750   1.0272   0.04622   0.03870   0.0345   0.0928   1.0000
  13.000   1.0252   0.04850   0.04105   0.0358   0.0885   1.0000
