  
       XFOIL         Version 6.99
  
 Calculated polar for: G05A8                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -0.9256   0.02390   0.01743  -0.0675   0.9736   0.1589
 -12.750  -0.9290   0.02126   0.01516  -0.0674   0.9599   0.2206
 -12.500  -0.9117   0.02011   0.01414  -0.0678   0.9521   0.2704
 -12.250  -0.8949   0.01974   0.01377  -0.0666   0.9407   0.2924
 -12.000  -0.8634   0.01948   0.01344  -0.0679   0.9355   0.3107
 -11.750  -0.8451   0.01941   0.01324  -0.0664   0.9248   0.3223
 -11.500  -0.8162   0.01935   0.01304  -0.0669   0.9190   0.3336
 -11.250  -0.7943   0.01939   0.01304  -0.0658   0.9101   0.3414
 -11.000  -0.7704   0.01940   0.01291  -0.0651   0.9028   0.3500
 -10.750  -0.7421   0.01934   0.01276  -0.0652   0.8974   0.3572
 -10.500  -0.7238   0.01951   0.01291  -0.0633   0.8887   0.3641
 -10.250  -0.7041   0.01947   0.01265  -0.0619   0.8826   0.3717
 -10.000  -0.6733   0.01954   0.01280  -0.0623   0.8776   0.3781
  -9.750  -0.6558   0.01961   0.01279  -0.0603   0.8699   0.3844
  -9.500  -0.6348   0.01947   0.01247  -0.0591   0.8644   0.3906
  -9.250  -0.6010   0.01949   0.01255  -0.0600   0.8609   0.3969
  -9.000  -0.5852   0.01960   0.01261  -0.0577   0.8543   0.4032
  -8.750  -0.5659   0.01951   0.01241  -0.0562   0.8486   0.4097
  -8.500  -0.5341   0.01949   0.01244  -0.0567   0.8446   0.4156
  -8.250  -0.5071   0.01936   0.01221  -0.0566   0.8410   0.4209
  -8.000  -0.4930   0.01928   0.01201  -0.0542   0.8351   0.4250
  -7.750  -0.4698   0.01899   0.01166  -0.0535   0.8303   0.4285
  -7.500  -0.4403   0.01875   0.01143  -0.0538   0.8264   0.4322
  -7.250  -0.4109   0.01858   0.01121  -0.0540   0.8231   0.4365
  -7.000  -0.3904   0.01852   0.01107  -0.0528   0.8186   0.4408
  -6.750  -0.3724   0.01847   0.01090  -0.0511   0.8136   0.4447
  -6.500  -0.3461   0.01820   0.01063  -0.0509   0.8095   0.4484
  -6.250  -0.3169   0.01802   0.01047  -0.0512   0.8060   0.4523
  -6.000  -0.2875   0.01790   0.01029  -0.0514   0.8030   0.4568
  -5.750  -0.2685   0.01791   0.01025  -0.0499   0.7985   0.4611
  -5.500  -0.2495   0.01791   0.01016  -0.0485   0.7937   0.4649
  -5.250  -0.2219   0.01770   0.01000  -0.0485   0.7899   0.4687
  -5.000  -0.1933   0.01758   0.00989  -0.0486   0.7866   0.4732
  -4.750  -0.1641   0.01749   0.00974  -0.0488   0.7837   0.4780
  -4.500  -0.1451   0.01758   0.00978  -0.0474   0.7795   0.4823
  -4.250  -0.1244   0.01755   0.00979  -0.0462   0.7748   0.4861
  -4.000  -0.0985   0.01748   0.00976  -0.0459   0.7708   0.4905
  -3.750  -0.0704   0.01741   0.00967  -0.0459   0.7675   0.4958
  -3.500  -0.0418   0.01736   0.00955  -0.0461   0.7648   0.5010
  -3.250  -0.0189   0.01740   0.00963  -0.0453   0.7612   0.5054
  -3.000  -0.0011   0.01752   0.00984  -0.0437   0.7559   0.5099
  -2.750   0.0230   0.01754   0.00987  -0.0430   0.7517   0.5156
  -2.500   0.0501   0.01752   0.00979  -0.0429   0.7484   0.5218
  -2.250   0.0808   0.01740   0.00976  -0.0435   0.7459   0.5273
  -2.000   0.1077   0.01747   0.00985  -0.0434   0.7429   0.5335
  -1.750   0.1183   0.01778   0.01020  -0.0405   0.7366   0.5399
  -1.500   0.1421   0.01779   0.01031  -0.0398   0.7324   0.5466
  -1.250   0.1695   0.01779   0.01035  -0.0398   0.7293   0.5546
  -1.000   0.2004   0.01771   0.01029  -0.0403   0.7267   0.5632
  -0.750   0.2293   0.01774   0.01039  -0.0405   0.7238   0.5722
  -0.500   0.2336   0.01821   0.01096  -0.0366   0.7167   0.5813
  -0.250   0.2572   0.01826   0.01113  -0.0358   0.7126   0.5919
   0.000   0.2863   0.01818   0.01112  -0.0360   0.7093   0.6044
   0.250   0.3206   0.01801   0.01099  -0.0370   0.7066   0.6194
   0.500   0.3311   0.01827   0.01140  -0.0338   0.6992   0.6318
   0.750   0.3570   0.01807   0.01129  -0.0332   0.6930   0.6474
   1.000   0.3921   0.01774   0.01102  -0.0341   0.6891   0.6650
   1.250   0.4289   0.01751   0.01083  -0.0355   0.6861   0.6832
   1.500   0.4302   0.01792   0.01140  -0.0308   0.6779   0.6994
   1.750   0.4567   0.01778   0.01135  -0.0303   0.6729   0.7170
   2.000   0.4922   0.01750   0.01114  -0.0313   0.6694   0.7342
   2.250   0.5171   0.01748   0.01123  -0.0306   0.6646   0.7511
   2.500   0.5281   0.01760   0.01151  -0.0274   0.6569   0.7678
   2.750   0.5613   0.01731   0.01130  -0.0280   0.6523   0.7853
   3.000   0.6018   0.01695   0.01097  -0.0299   0.6486   0.8024
