  
       XFOIL         Version 6.99
  
 Calculated polar for: G89A18                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1612   0.03300   0.02546  -0.0262   1.0000   0.0974
 -12.750  -1.1581   0.03221   0.02454  -0.0224   1.0000   0.1012
 -12.500  -1.1585   0.03128   0.02368  -0.0181   1.0000   0.1050
 -12.250  -1.1553   0.03059   0.02293  -0.0141   1.0000   0.1098
 -12.000  -1.1532   0.02982   0.02217  -0.0099   1.0000   0.1148
 -11.750  -1.1497   0.02922   0.02153  -0.0058   1.0000   0.1211
 -11.500  -1.1464   0.02858   0.02092  -0.0016   1.0000   0.1269
 -11.250  -1.1415   0.02813   0.02038   0.0025   1.0000   0.1350
 -11.000  -1.1384   0.02756   0.01988   0.0069   1.0000   0.1414
 -10.750  -1.1333   0.02717   0.01940   0.0110   1.0000   0.1500
 -10.500  -1.1296   0.02683   0.01909   0.0155   1.0000   0.1573
 -10.250  -1.1234   0.02649   0.01870   0.0195   1.0000   0.1649
 -10.000  -1.1184   0.02624   0.01844   0.0239   1.0000   0.1717
  -9.750  -1.1126   0.02604   0.01811   0.0281   1.0000   0.1785
  -9.500  -1.1052   0.02574   0.01788   0.0320   1.0000   0.1843
  -9.250  -1.0994   0.02559   0.01764   0.0363   1.0000   0.1905
  -9.000  -1.0878   0.02527   0.01730   0.0394   1.0000   0.1964
  -8.750  -1.0782   0.02508   0.01712   0.0429   1.0000   0.2022
  -8.500  -1.0673   0.02493   0.01687   0.0463   1.0000   0.2079
  -8.250  -1.0467   0.02476   0.01675   0.0475   0.9991   0.2142
  -8.000  -1.0188   0.02520   0.01716   0.0473   0.9956   0.2212
  -7.750  -0.9903   0.02549   0.01736   0.0471   0.9919   0.2281
  -7.500  -0.9246   0.02627   0.01821   0.0394   0.9745   0.2390
  -7.250  -0.8618   0.02639   0.01831   0.0325   0.9588   0.2486
  -7.000  -0.8196   0.02628   0.01822   0.0297   0.9498   0.2573
  -6.750  -0.7869   0.02588   0.01780   0.0289   0.9403   0.2654
  -6.500  -0.7484   0.02566   0.01764   0.0269   0.9328   0.2752
  -6.250  -0.7073   0.02529   0.01729   0.0244   0.9250   0.2859
  -6.000  -0.6738   0.02481   0.01685   0.0235   0.9162   0.2948
  -5.750  -0.6166   0.02425   0.01634   0.0179   0.9101   0.3066
  -5.500  -0.5855   0.02359   0.01569   0.0177   0.8995   0.3165
  -5.250  -0.5373   0.02273   0.01492   0.0140   0.8906   0.3284
  -5.000  -0.4890   0.02179   0.01400   0.0106   0.8809   0.3430
  -4.750  -0.4597   0.02083   0.01311   0.0109   0.8659   0.3555
  -4.500  -0.4483   0.01998   0.01232   0.0149   0.8399   0.3654
  -4.250  -0.4488   0.01933   0.01171   0.0213   0.7802   0.3742
  -4.000  -0.2481   0.01621   0.00762  -0.0117   0.5866   0.4187
  -3.750  -0.2242   0.01623   0.00749  -0.0110   0.5576   0.4346
  -3.250  -0.1765   0.01610   0.00728  -0.0095   0.5270   0.4706
  -3.000  -0.1511   0.01599   0.00717  -0.0091   0.5167   0.4941
  -2.750  -0.1305   0.01579   0.00709  -0.0076   0.5080   0.5206
  -2.500  -0.1077   0.01558   0.00700  -0.0066   0.5005   0.5563
  -2.250  -0.0803   0.01525   0.00694  -0.0066   0.4945   0.6164
