  
       XFOIL         Version 6.99
  
 Calculated polar for: G81A11                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1946   0.03137   0.02402  -0.0243   1.0000   0.1099
 -12.750  -1.1928   0.03065   0.02320  -0.0201   1.0000   0.1161
 -12.500  -1.1948   0.02984   0.02245  -0.0153   1.0000   0.1214
 -12.250  -1.1926   0.02922   0.02176  -0.0110   1.0000   0.1291
 -12.000  -1.1930   0.02863   0.02119  -0.0062   1.0000   0.1371
 -11.750  -1.1912   0.02810   0.02065  -0.0017   1.0000   0.1443
 -11.500  -1.1886   0.02776   0.02019   0.0029   1.0000   0.1532
 -11.250  -1.1875   0.02738   0.01986   0.0077   1.0000   0.1600
 -11.000  -1.1846   0.02718   0.01949   0.0125   1.0000   0.1677
 -10.750  -1.1813   0.02685   0.01924   0.0170   1.0000   0.1738
 -10.500  -1.1792   0.02670   0.01898   0.0220   1.0000   0.1802
 -10.250  -1.1733   0.02641   0.01866   0.0261   1.0000   0.1858
 -10.000  -1.1675   0.02624   0.01848   0.0303   1.0000   0.1911
  -9.750  -1.1599   0.02608   0.01819   0.0343   1.0000   0.1969
  -9.500  -1.1476   0.02576   0.01788   0.0371   1.0000   0.2022
  -9.250  -1.1367   0.02558   0.01769   0.0404   1.0000   0.2073
  -9.000  -1.1262   0.02543   0.01744   0.0437   1.0000   0.2126
  -8.750  -1.1109   0.02520   0.01719   0.0460   0.9998   0.2178
  -8.500  -1.0906   0.02526   0.01727   0.0473   0.9984   0.2233
  -8.250  -1.0599   0.02593   0.01782   0.0466   0.9941   0.2300
  -8.000  -1.0358   0.02582   0.01774   0.0471   0.9915   0.2358
  -7.500  -0.9281   0.02677   0.01859   0.0367   0.9627   0.2516
  -7.250  -0.8867   0.02669   0.01858   0.0340   0.9517   0.2591
  -7.000  -0.8524   0.02674   0.01851   0.0329   0.9433   0.2668
  -6.750  -0.8131   0.02650   0.01839   0.0306   0.9363   0.2754
  -6.500  -0.7833   0.02626   0.01810   0.0303   0.9278   0.2829
  -6.250  -0.7378   0.02597   0.01784   0.0269   0.9223   0.2907
  -6.000  -0.7065   0.02557   0.01747   0.0264   0.9138   0.2977
  -5.750  -0.6607   0.02524   0.01708   0.0230   0.9082   0.3064
  -5.500  -0.6269   0.02470   0.01664   0.0220   0.8998   0.3140
  -5.250  -0.5840   0.02431   0.01617   0.0193   0.8939   0.3240
  -5.000  -0.5490   0.02369   0.01569   0.0181   0.8859   0.3332
  -4.750  -0.5096   0.02316   0.01510   0.0163   0.8790   0.3440
  -4.500  -0.4770   0.02243   0.01450   0.0156   0.8694   0.3538
  -4.250  -0.4332   0.02169   0.01374   0.0130   0.8623   0.3659
  -4.000  -0.4066   0.02088   0.01304   0.0138   0.8484   0.3762
  -3.750  -0.3811   0.02012   0.01228   0.0149   0.8321   0.3878
  -3.500  -0.3681   0.01943   0.01168   0.0184   0.8019   0.3970
  -3.250  -0.3387   0.01847   0.01070   0.0190   0.7534   0.4093
  -3.000  -0.1726   0.01565   0.00745  -0.0074   0.6614   0.4421
  -2.750  -0.1220   0.01557   0.00704  -0.0121   0.6073   0.4597
  -2.250  -0.0663   0.01560   0.00686  -0.0124   0.5639   0.4935
  -2.000  -0.0401   0.01552   0.00680  -0.0122   0.5514   0.5141
  -1.750  -0.0111   0.01539   0.00673  -0.0126   0.5414   0.5397
  -1.250   0.0535   0.01474   0.00673  -0.0148   0.5242   0.6616
  -0.250   0.3904   0.01979   0.01199  -0.0585   0.4913   0.9061
   0.000   0.4533   0.02045   0.01259  -0.0655   0.4852   0.9132
   0.250   0.4993   0.02102   0.01307  -0.0692   0.4806   0.9236
   0.500   0.5731   0.02158   0.01349  -0.0788   0.4753   0.9289
   0.750   0.6112   0.02195   0.01388  -0.0810   0.4713   0.9390
   1.000   0.6686   0.02216   0.01408  -0.0872   0.4657   0.9461
