  
       XFOIL         Version 6.99
  
 Calculated polar for: G34A11                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2243   0.02823   0.02123  -0.0250   1.0000   0.1170
 -12.750  -1.2485   0.02710   0.02015  -0.0169   1.0000   0.1285
 -12.500  -1.2743   0.02603   0.01921  -0.0081   1.0000   0.1482
 -12.250  -1.2919   0.02493   0.01833  -0.0008   1.0000   0.1834
 -12.000  -1.2969   0.02434   0.01785   0.0047   1.0000   0.2135
 -11.750  -1.2937   0.02408   0.01758   0.0090   1.0000   0.2325
 -11.500  -1.2872   0.02394   0.01740   0.0127   1.0000   0.2453
 -11.250  -1.2785   0.02385   0.01721   0.0161   1.0000   0.2560
 -11.000  -1.2688   0.02384   0.01715   0.0193   1.0000   0.2644
 -10.750  -1.2555   0.02388   0.01710   0.0218   0.9995   0.2723
 -10.500  -1.1915   0.02531   0.01832   0.0147   0.9844   0.2852
 -10.250  -1.1528   0.02586   0.01893   0.0125   0.9750   0.2925
 -10.000  -1.1178   0.02650   0.01939   0.0110   0.9699   0.3008
  -9.750  -1.0933   0.02637   0.01925   0.0116   0.9615   0.3054
  -9.500  -1.0557   0.02693   0.01981   0.0097   0.9572   0.3114
  -9.250  -1.0377   0.02685   0.01957   0.0115   0.9491   0.3169
  -9.000  -1.0044   0.02696   0.01964   0.0104   0.9445   0.3219
  -8.500  -0.9514   0.02726   0.01988   0.0109   0.9323   0.3322
  -8.250  -0.9168   0.02735   0.01984   0.0095   0.9285   0.3383
  -8.000  -0.8946   0.02739   0.01997   0.0106   0.9212   0.3427
  -7.750  -0.8645   0.02751   0.02005   0.0102   0.9159   0.3485
  -7.500  -0.8286   0.02749   0.01984   0.0086   0.9129   0.3535
  -7.250  -0.8132   0.02703   0.01932   0.0108   0.9043   0.3565
  -7.000  -0.7785   0.02679   0.01912   0.0094   0.9002   0.3598
  -6.750  -0.7385   0.02664   0.01893   0.0070   0.8975   0.3638
  -6.250  -0.6910   0.02614   0.01824   0.0085   0.8842   0.3713
  -6.000  -0.6529   0.02580   0.01781   0.0065   0.8816   0.3755
  -5.750  -0.6100   0.02551   0.01757   0.0036   0.8799   0.3795
  -5.500  -0.6006   0.02528   0.01733   0.0071   0.8685   0.3825
  -5.250  -0.5624   0.02499   0.01698   0.0051   0.8658   0.3869
  -5.000  -0.5225   0.02471   0.01659   0.0029   0.8638   0.3916
  -4.750  -0.5131   0.02445   0.01630   0.0064   0.8525   0.3949
  -4.500  -0.4734   0.02403   0.01593   0.0041   0.8498   0.3990
  -4.250  -0.4316   0.02364   0.01556   0.0016   0.8479   0.4036
  -3.750  -0.3836   0.02318   0.01496   0.0032   0.8337   0.4115
  -3.500  -0.3418   0.02260   0.01442   0.0007   0.8318   0.4163
  -3.250  -0.2990   0.02210   0.01397  -0.0020   0.8303   0.4210
  -2.750  -0.2495   0.02155   0.01338  -0.0006   0.8158   0.4295
  -2.500  -0.2071   0.02093   0.01274  -0.0031   0.8142   0.4345
  -2.250  -0.1629   0.02025   0.01215  -0.0060   0.8131   0.4397
  -1.750  -0.1124   0.01961   0.01152  -0.0046   0.7985   0.4489
  -1.500  -0.0689   0.01893   0.01083  -0.0073   0.7971   0.4540
  -1.250  -0.0216   0.01816   0.01017  -0.0108   0.7959   0.4600
  -0.750   0.0338   0.01747   0.00950  -0.0103   0.7810   0.4710
  -0.500   0.0859   0.01669   0.00881  -0.0148   0.7790   0.4774
  -0.250   0.1003   0.01658   0.00875  -0.0121   0.7667   0.4825
   0.000   0.1514   0.01593   0.00812  -0.0164   0.7630   0.4912
   0.500   0.2257   0.01512   0.00745  -0.0198   0.7457   0.5066
   0.750   0.2533   0.01491   0.00728  -0.0197   0.7340   0.5151
   1.000   0.3071   0.01439   0.00684  -0.0249   0.7260   0.5284
   1.250   0.3260   0.01429   0.00683  -0.0230   0.7125   0.5394
   1.500   0.3577   0.01408   0.00670  -0.0238   0.7004   0.5559
   2.000   0.4119   0.01355   0.00656  -0.0234   0.6754   0.6241
   2.250   0.5655   0.01368   0.00771  -0.0495   0.6574   0.8614
   2.500   0.6174   0.01428   0.00830  -0.0540   0.6417   0.9013
   2.750   0.6628   0.01490   0.00887  -0.0572   0.6267   0.9206
   3.000   0.7048   0.01545   0.00934  -0.0598   0.6121   0.9355
   3.500   0.7952   0.01639   0.01019  -0.0669   0.5812   0.9546
   3.750   0.8329   0.01678   0.01057  -0.0690   0.5663   0.9648
   4.000   0.8782   0.01707   0.01082  -0.0728   0.5493   0.9723
   4.250   0.9119   0.01733   0.01103  -0.0743   0.5315   0.9815
   4.500   0.9496   0.01747   0.01111  -0.0767   0.5116   0.9895
   4.750   0.9860   0.01760   0.01120  -0.0790   0.4931   0.9966
   5.000   1.0066   0.01775   0.01131  -0.0781   0.4771   1.0000
   5.250   1.0094   0.01796   0.01145  -0.0736   0.4647   1.0000
   5.500   1.0092   0.01817   0.01163  -0.0684   0.4516   1.0000
   5.750   1.0119   0.01839   0.01185  -0.0639   0.4399   1.0000
   6.000   1.0165   0.01865   0.01205  -0.0598   0.4288   1.0000
   6.250   1.0184   0.01889   0.01231  -0.0552   0.4168   1.0000
   6.500   1.0212   0.01917   0.01258  -0.0507   0.4050   1.0000
   6.750   1.0247   0.01949   0.01283  -0.0465   0.3935   1.0000
   7.000   1.0272   0.01979   0.01317  -0.0421   0.3815   1.0000
   7.250   1.0299   0.02014   0.01351  -0.0378   0.3692   1.0000
   7.500   1.0318   0.02055   0.01386  -0.0334   0.3569   1.0000
   7.750   1.0340   0.02095   0.01429  -0.0292   0.3436   1.0000
   8.000   1.0361   0.02141   0.01474  -0.0250   0.3298   1.0000
   8.250   1.0374   0.02193   0.01525  -0.0207   0.3150   1.0000
   8.500   1.0373   0.02254   0.01582  -0.0164   0.2982   1.0000
   8.750   1.0363   0.02325   0.01648  -0.0120   0.2790   1.0000
   9.000   1.0331   0.02413   0.01728  -0.0075   0.2568   1.0000
   9.250   1.0275   0.02520   0.01824  -0.0029   0.2290   1.0000
   9.500   1.0185   0.02658   0.01944   0.0020   0.1970   1.0000
   9.750   1.0059   0.02832   0.02095   0.0069   0.1637   1.0000
  10.000   0.9963   0.03009   0.02254   0.0111   0.1404   1.0000
  10.250   0.9888   0.03188   0.02422   0.0149   0.1249   1.0000
  10.500   0.9837   0.03364   0.02592   0.0181   0.1149   1.0000
  10.750   0.9777   0.03557   0.02777   0.0212   0.1076   1.0000
  11.000   0.9782   0.03718   0.02942   0.0235   0.1010   1.0000
  11.250   0.9740   0.03918   0.03136   0.0260   0.0964   1.0000
  11.500   0.9760   0.04084   0.03307   0.0279   0.0913   1.0000
  11.750   0.9770   0.04261   0.03483   0.0296   0.0876   1.0000
  12.000   0.9777   0.04447   0.03665   0.0314   0.0841   1.0000
  12.250   0.9824   0.04608   0.03833   0.0327   0.0807   1.0000
  12.500   0.9868   0.04772   0.03997   0.0340   0.0780   1.0000
  12.750   0.9923   0.04929   0.04147   0.0354   0.0752   1.0000
  13.000   0.9986   0.05087   0.04315   0.0364   0.0726   1.0000
