  
       XFOIL         Version 6.99
  
 Calculated polar for: G35A5                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1125   0.03324   0.02600  -0.0363   1.0000   0.0873
 -12.750  -1.1272   0.03184   0.02449  -0.0309   1.0000   0.0904
 -12.500  -1.1502   0.03031   0.02293  -0.0241   1.0000   0.0933
 -12.250  -1.1699   0.02908   0.02166  -0.0170   1.0000   0.0974
 -12.000  -1.1875   0.02807   0.02060  -0.0098   1.0000   0.1025
 -11.750  -1.2096   0.02702   0.01956  -0.0015   1.0000   0.1097
 -11.500  -1.2285   0.02565   0.01831   0.0061   1.0000   0.1271
 -11.250  -1.2508   0.02390   0.01698   0.0141   1.0000   0.1801
 -11.000  -1.2587   0.02301   0.01640   0.0202   1.0000   0.2355
 -10.750  -1.2543   0.02282   0.01626   0.0245   1.0000   0.2636
 -10.500  -1.2451   0.02282   0.01621   0.0279   1.0000   0.2796
 -10.250  -1.2341   0.02288   0.01623   0.0311   1.0000   0.2909
 -10.000  -1.2232   0.02296   0.01614   0.0342   1.0000   0.3014
  -9.750  -1.2102   0.02319   0.01639   0.0370   1.0000   0.3088
  -9.500  -1.1986   0.02326   0.01627   0.0400   1.0000   0.3162
  -9.250  -1.1828   0.02338   0.01641   0.0422   1.0000   0.3212
  -9.000  -1.1612   0.02383   0.01682   0.0433   0.9985   0.3274
  -8.500  -1.0988   0.02525   0.01812   0.0416   0.9880   0.3405
  -8.000  -0.9958   0.02682   0.01948   0.0324   0.9600   0.3551
  -7.750  -0.9605   0.02702   0.01969   0.0310   0.9498   0.3604
  -7.500  -0.9192   0.02767   0.02017   0.0284   0.9446   0.3681
  -7.250  -0.8956   0.02729   0.01983   0.0291   0.9346   0.3734
  -7.000  -0.8513   0.02771   0.02026   0.0260   0.9307   0.3793
  -6.750  -0.8308   0.02726   0.01972   0.0273   0.9206   0.3829
  -6.500  -0.7920   0.02720   0.01949   0.0251   0.9166   0.3869
  -6.250  -0.7697   0.02668   0.01890   0.0261   0.9073   0.3900
  -6.000  -0.7286   0.02643   0.01868   0.0235   0.9030   0.3935
  -5.750  -0.6837   0.02633   0.01855   0.0201   0.9000   0.3975
  -5.500  -0.6657   0.02588   0.01804   0.0220   0.8894   0.4007
  -5.250  -0.6233   0.02564   0.01767   0.0193   0.8862   0.4048
