  
       XFOIL         Version 6.99
  
 Calculated polar for: G85A15                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1813   0.03283   0.02535  -0.0280   1.0000   0.1024
 -12.750  -1.1790   0.03207   0.02446  -0.0240   1.0000   0.1065
 -12.500  -1.1786   0.03123   0.02368  -0.0198   1.0000   0.1099
 -12.250  -1.1766   0.03056   0.02296  -0.0155   1.0000   0.1144
 -12.000  -1.1738   0.02989   0.02225  -0.0114   1.0000   0.1192
 -11.750  -1.1723   0.02933   0.02169  -0.0069   1.0000   0.1246
 -11.500  -1.1683   0.02878   0.02108  -0.0027   1.0000   0.1304
 -11.250  -1.1664   0.02831   0.02063   0.0018   1.0000   0.1361
 -11.000  -1.1623   0.02788   0.02013   0.0062   1.0000   0.1430
 -10.750  -1.1597   0.02753   0.01979   0.0108   1.0000   0.1491
 -10.500  -1.1561   0.02721   0.01937   0.0154   1.0000   0.1560
 -10.250  -1.1531   0.02691   0.01912   0.0200   1.0000   0.1616
 -10.000  -1.1484   0.02672   0.01878   0.0245   1.0000   0.1678
  -9.750  -1.1393   0.02635   0.01848   0.0279   1.0000   0.1739
  -9.500  -1.1305   0.02616   0.01823   0.0316   1.0000   0.1798
  -9.250  -1.1195   0.02588   0.01785   0.0348   1.0000   0.1855
  -9.000  -1.1080   0.02562   0.01766   0.0378   1.0000   0.1911
  -8.750  -1.0969   0.02547   0.01742   0.0410   1.0000   0.1968
  -8.500  -1.0784   0.02530   0.01721   0.0427   0.9993   0.2024
  -8.250  -1.0512   0.02561   0.01757   0.0426   0.9960   0.2088
  -8.000  -1.0239   0.02613   0.01795   0.0426   0.9927   0.2153
  -7.750  -0.9817   0.02636   0.01826   0.0395   0.9847   0.2224
  -7.500  -0.9228   0.02680   0.01862   0.0335   0.9654   0.2317
  -7.250  -0.8756   0.02661   0.01848   0.0296   0.9545   0.2392
  -7.000  -0.8322   0.02664   0.01849   0.0266   0.9465   0.2469
  -6.750  -0.7970   0.02631   0.01813   0.0252   0.9382   0.2543
  -6.500  -0.7636   0.02597   0.01786   0.0242   0.9299   0.2624
  -6.250  -0.7181   0.02578   0.01761   0.0209   0.9235   0.2721
  -6.000  -0.6865   0.02519   0.01713   0.0204   0.9140   0.2802
  -5.750  -0.6302   0.02479   0.01667   0.0150   0.9089   0.2906
  -5.250  -0.5441   0.02345   0.01541   0.0096   0.8942   0.3102
  -5.000  -0.5177   0.02262   0.01470   0.0103   0.8823   0.3190
  -4.750  -0.4885   0.02184   0.01390   0.0106   0.8699   0.3298
  -4.500  -0.4567   0.02087   0.01305   0.0105   0.8547   0.3409
  -4.000  -0.4322   0.01933   0.01159   0.0182   0.7726   0.3607
  -3.750  -0.2433   0.01620   0.00767  -0.0122   0.6157   0.3996
  -3.500  -0.2156   0.01628   0.00748  -0.0122   0.5793   0.4147
  -3.250  -0.1911   0.01628   0.00736  -0.0116   0.5591   0.4304
  -3.000  -0.1665   0.01619   0.00727  -0.0110   0.5446   0.4464
  -2.750  -0.1408   0.01611   0.00717  -0.0107   0.5335   0.4647
  -2.500  -0.1161   0.01598   0.00709  -0.0101   0.5246   0.4846
  -2.250  -0.0866   0.01586   0.00699  -0.0106   0.5167   0.5107
  -1.750  -0.0414   0.01532   0.00687  -0.0085   0.5047   0.5890
  -0.750   0.2830   0.01906   0.01125  -0.0500   0.4769   0.8837
  -0.500   0.3546   0.02003   0.01208  -0.0585   0.4712   0.8908
  -0.250   0.3912   0.02059   0.01262  -0.0600   0.4670   0.9027
   0.000   0.4507   0.02119   0.01316  -0.0663   0.4626   0.9091
   0.250   0.4931   0.02170   0.01361  -0.0691   0.4587   0.9194
   0.500   0.5642   0.02223   0.01401  -0.0781   0.4544   0.9239
   0.750   0.6142   0.02283   0.01454  -0.0829   0.4506   0.9331
   1.000   0.6656   0.02298   0.01472  -0.0879   0.4467   0.9387
   1.250   0.7113   0.02323   0.01497  -0.0917   0.4429   0.9464
   1.500   0.7601   0.02344   0.01516  -0.0964   0.4394   0.9535
   1.750   0.8142   0.02363   0.01529  -0.1022   0.4359   0.9592
   2.000   0.8712   0.02416   0.01572  -0.1089   0.4323   0.9664
   2.250   0.9284   0.02424   0.01582  -0.1156   0.4287   0.9717
   2.500   0.9667   0.02432   0.01598  -0.1181   0.4256   0.9807
   2.750   1.0166   0.02415   0.01585  -0.1233   0.4223   0.9877
   3.000   1.0751   0.02387   0.01559  -0.1303   0.4185   0.9972
   3.250   1.1120   0.02387   0.01557  -0.1329   0.4153   1.0000
   3.500   1.1406   0.02420   0.01587  -0.1337   0.4127   1.0000
   3.750   1.1774   0.02485   0.01649  -0.1364   0.4096   1.0000
   4.000   1.1896   0.02501   0.01677  -0.1336   0.4077   1.0000
   4.250   1.2043   0.02526   0.01711  -0.1313   0.4053   1.0000
   4.500   1.2201   0.02553   0.01747  -0.1293   0.4027   1.0000
   4.750   1.2358   0.02580   0.01782  -0.1273   0.3999   1.0000
   5.000   1.2529   0.02606   0.01812  -0.1255   0.3972   1.0000
   5.250   1.2734   0.02635   0.01844  -0.1245   0.3946   1.0000
   5.500   1.3012   0.02668   0.01870  -0.1250   0.3909   1.0000
   5.750   1.3145   0.02705   0.01915  -0.1226   0.3873   1.0000
   6.000   1.3158   0.02709   0.01931  -0.1173   0.3834   1.0000
   6.250   1.3205   0.02713   0.01942  -0.1129   0.3792   1.0000
   6.500   1.3304   0.02711   0.01940  -0.1095   0.3751   1.0000
   6.750   1.3538   0.02720   0.01939  -0.1091   0.3710   1.0000
   7.000   1.3668   0.02754   0.01981  -0.1065   0.3676   1.0000
   7.250   1.3612   0.02759   0.02000  -0.0999   0.3642   1.0000
   7.500   1.3590   0.02763   0.02015  -0.0941   0.3609   1.0000
   7.750   1.3625   0.02766   0.02024  -0.0895   0.3575   1.0000
   8.000   1.3727   0.02757   0.02013  -0.0862   0.3540   1.0000
   8.250   1.4011   0.02774   0.02019  -0.0868   0.3499   1.0000
   8.500   1.3855   0.02776   0.02041  -0.0783   0.3470   1.0000
   8.750   1.3760   0.02779   0.02058  -0.0712   0.3433   1.0000
   9.000   1.3760   0.02783   0.02070  -0.0660   0.3395   1.0000
   9.250   1.3814   0.02772   0.02061  -0.0619   0.3359   1.0000
   9.500   1.3951   0.02759   0.02039  -0.0594   0.3321   1.0000
   9.750   1.3843   0.02781   0.02080  -0.0523   0.3284   1.0000
  10.000   1.3756   0.02790   0.02102  -0.0457   0.3235   1.0000
  10.250   1.3735   0.02779   0.02095  -0.0403   0.3186   1.0000
  10.500   1.3794   0.02768   0.02077  -0.0365   0.3142   1.0000
  10.750   1.3688   0.02807   0.02137  -0.0299   0.3089   1.0000
  11.000   1.3659   0.02829   0.02169  -0.0247   0.3035   1.0000
  11.250   1.3662   0.02835   0.02171  -0.0202   0.2978   1.0000
  11.500   1.3611   0.02886   0.02241  -0.0150   0.2909   1.0000
  11.750   1.3569   0.02921   0.02278  -0.0099   0.2826   1.0000
  12.000   1.3516   0.02982   0.02351  -0.0050   0.2720   1.0000
  12.250   1.3437   0.03057   0.02429   0.0002   0.2585   1.0000
  12.500   1.3332   0.03163   0.02534   0.0054   0.2408   1.0000
  12.750   1.3142   0.03328   0.02690   0.0113   0.2155   1.0000
  13.000   1.2872   0.03571   0.02920   0.0175   0.1875   1.0000
