  
       XFOIL         Version 6.99
  
 Calculated polar for: G22A8                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1278   0.02863   0.02156  -0.0352   1.0000   0.1107
 -12.750  -1.1501   0.02734   0.02029  -0.0288   0.9989   0.1172
 -12.500  -1.1571   0.02575   0.01888  -0.0255   0.9920   0.1426
 -12.250  -1.1681   0.02429   0.01778  -0.0207   0.9840   0.1936
 -12.000  -1.1600   0.02372   0.01742  -0.0182   0.9778   0.2407
 -11.750  -1.1414   0.02363   0.01729  -0.0170   0.9717   0.2644
 -11.500  -1.1116   0.02386   0.01745  -0.0177   0.9680   0.2808
 -11.250  -1.0992   0.02383   0.01733  -0.0149   0.9607   0.2910
 -11.000  -1.0702   0.02403   0.01749  -0.0152   0.9562   0.3003
 -10.750  -1.0438   0.02421   0.01748  -0.0152   0.9519   0.3096
 -10.500  -1.0261   0.02430   0.01760  -0.0132   0.9450   0.3154
 -10.250  -0.9957   0.02459   0.01780  -0.0137   0.9408   0.3238
 -10.000  -0.9587   0.02480   0.01794  -0.0155   0.9382   0.3308
  -9.750  -0.9482   0.02485   0.01799  -0.0122   0.9298   0.3350
  -9.500  -0.9190   0.02494   0.01795  -0.0124   0.9254   0.3418
  -9.250  -0.8819   0.02496   0.01792  -0.0142   0.9229   0.3480
  -9.000  -0.8671   0.02503   0.01800  -0.0117   0.9153   0.3518
  -8.750  -0.8395   0.02501   0.01791  -0.0117   0.9104   0.3573
  -8.500  -0.8074   0.02492   0.01763  -0.0125   0.9072   0.3639
  -8.250  -0.7643   0.02504   0.01790  -0.0153   0.9054   0.3704
  -8.000  -0.7595   0.02508   0.01790  -0.0109   0.8954   0.3747
  -7.750  -0.7292   0.02492   0.01757  -0.0114   0.8916   0.3804
  -7.500  -0.6910   0.02440   0.01700  -0.0135   0.8894   0.3841
  -7.250  -0.6489   0.02407   0.01668  -0.0162   0.8880   0.3877
  -7.000  -0.6467   0.02405   0.01664  -0.0114   0.8768   0.3905
  -6.750  -0.6116   0.02374   0.01625  -0.0128   0.8738   0.3949
  -6.500  -0.5742   0.02338   0.01575  -0.0146   0.8718   0.3992
  -6.250  -0.5355   0.02290   0.01520  -0.0167   0.8701   0.4029
  -6.000  -0.5327   0.02288   0.01521  -0.0121   0.8585   0.4055
  -5.750  -0.4942   0.02253   0.01487  -0.0140   0.8561   0.4095
  -5.500  -0.4549   0.02216   0.01445  -0.0161   0.8543   0.4141
  -5.250  -0.4148   0.02176   0.01395  -0.0183   0.8529   0.4184
