  
       XFOIL         Version 6.99
  
 Calculated polar for: G55A13                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2089   0.03039   0.02306  -0.0284   1.0000   0.1201
 -12.750  -1.2119   0.02962   0.02225  -0.0236   1.0000   0.1263
 -12.500  -1.2162   0.02886   0.02150  -0.0184   1.0000   0.1322
 -12.250  -1.2169   0.02828   0.02084  -0.0136   1.0000   0.1401
 -12.000  -1.2216   0.02768   0.02030  -0.0080   1.0000   0.1467
 -11.750  -1.2228   0.02722   0.01979  -0.0029   1.0000   0.1550
 -11.500  -1.2252   0.02687   0.01942   0.0026   1.0000   0.1624
 -11.250  -1.2242   0.02649   0.01901   0.0075   1.0000   0.1701
 -11.000  -1.2195   0.02622   0.01868   0.0117   1.0000   0.1781
 -10.750  -1.2131   0.02589   0.01834   0.0156   1.0000   0.1851
 -10.500  -1.2058   0.02570   0.01807   0.0194   1.0000   0.1924
 -10.250  -1.1960   0.02540   0.01773   0.0227   1.0000   0.1986
 -10.000  -1.1862   0.02519   0.01752   0.0261   1.0000   0.2047
  -9.750  -1.1761   0.02504   0.01720   0.0294   1.0000   0.2110
  -9.500  -1.1631   0.02473   0.01697   0.0321   1.0000   0.2165
  -9.250  -1.1510   0.02458   0.01678   0.0350   1.0000   0.2223
  -9.000  -1.1390   0.02444   0.01647   0.0380   1.0000   0.2276
  -8.750  -1.1236   0.02413   0.01626   0.0401   1.0000   0.2329
  -8.500  -1.1101   0.02400   0.01611   0.0428   1.0000   0.2383
  -8.250  -1.0949   0.02396   0.01594   0.0451   0.9996   0.2439
  -8.000  -1.0652   0.02418   0.01623   0.0444   0.9964   0.2499
  -7.750  -1.0338   0.02480   0.01682   0.0435   0.9920   0.2569
  -7.500  -0.9827   0.02587   0.01783   0.0388   0.9821   0.2651
  -7.250  -0.9188   0.02596   0.01795   0.0319   0.9603   0.2744
  -7.000  -0.8818   0.02589   0.01780   0.0302   0.9490   0.2827
  -6.500  -0.8123   0.02594   0.01781   0.0277   0.9340   0.2984
  -6.250  -0.7832   0.02557   0.01754   0.0274   0.9255   0.3051
  -6.000  -0.7421   0.02551   0.01746   0.0250   0.9201   0.3127
  -5.750  -0.7165   0.02522   0.01707   0.0256   0.9114   0.3189
  -5.500  -0.6772   0.02496   0.01692   0.0234   0.9066   0.3262
  -5.250  -0.6336   0.02493   0.01684   0.0205   0.9036   0.3352
  -5.000  -0.6123   0.02438   0.01632   0.0220   0.8930   0.3416
  -4.750  -0.5668   0.02412   0.01610   0.0188   0.8897   0.3503
  -4.500  -0.5467   0.02376   0.01565   0.0206   0.8792   0.3579
  -4.250  -0.5026   0.02326   0.01528   0.0176   0.8755   0.3671
  -3.750  -0.4390   0.02233   0.01440   0.0166   0.8610   0.3848
  -3.500  -0.3959   0.02184   0.01392   0.0140   0.8580   0.3954
  -3.250  -0.3743   0.02128   0.01340   0.0156   0.8458   0.4040
  -3.000  -0.3318   0.02065   0.01283   0.0132   0.8421   0.4151
  -2.750  -0.3099   0.02011   0.01230   0.0148   0.8293   0.4243
  -2.500  -0.2680   0.01936   0.01166   0.0126   0.8251   0.4360
  -2.250  -0.2463   0.01879   0.01112   0.0143   0.8108   0.4464
  -2.000  -0.2211   0.01817   0.01059   0.0153   0.7974   0.4572
  -1.500  -0.1608   0.01678   0.00931   0.0157   0.7665   0.4835
  -1.250  -0.1198   0.01592   0.00854   0.0137   0.7477   0.4997
  -1.000  -0.0623   0.01487   0.00754   0.0085   0.7242   0.5231
  -0.750   0.0136   0.01382   0.00648  -0.0006   0.6908   0.5578
  -0.500   0.0682   0.01331   0.00599  -0.0059   0.6564   0.6070
