  
       XFOIL         Version 6.99
  
 Calculated polar for: G17A20                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1018   0.02900   0.02202  -0.0400   0.9984   0.1129
 -12.750  -1.1082   0.02684   0.01999  -0.0384   0.9915   0.1317
 -12.500  -1.1225   0.02511   0.01853  -0.0342   0.9831   0.1703
 -12.250  -1.1304   0.02408   0.01775  -0.0295   0.9746   0.2191
 -12.000  -1.1139   0.02374   0.01750  -0.0284   0.9691   0.2549
 -11.750  -1.1016   0.02361   0.01734  -0.0260   0.9622   0.2721
 -11.500  -1.0784   0.02362   0.01727  -0.0254   0.9569   0.2863
 -11.250  -1.0464   0.02374   0.01722  -0.0265   0.9537   0.2988
 -11.000  -1.0355   0.02376   0.01726  -0.0235   0.9455   0.3059
 -10.750  -1.0090   0.02379   0.01709  -0.0234   0.9411   0.3150
 -10.500  -0.9721   0.02408   0.01741  -0.0251   0.9385   0.3232
 -10.250  -0.9655   0.02405   0.01722  -0.0213   0.9296   0.3295
 -10.000  -0.9343   0.02414   0.01733  -0.0219   0.9257   0.3358
  -9.750  -0.8987   0.02425   0.01738  -0.0234   0.9230   0.3428
  -9.500  -0.8920   0.02424   0.01715  -0.0196   0.9145   0.3484
  -9.250  -0.8588   0.02420   0.01722  -0.0205   0.9105   0.3535
  -9.000  -0.8245   0.02421   0.01719  -0.0217   0.9076   0.3596
  -8.750  -0.7915   0.02413   0.01687  -0.0228   0.9052   0.3665
  -8.500  -0.7821   0.02406   0.01690  -0.0194   0.8960   0.3706
  -8.250  -0.7501   0.02413   0.01700  -0.0201   0.8922   0.3771
  -8.000  -0.7178   0.02404   0.01673  -0.0209   0.8895   0.3842
  -7.750  -0.6770   0.02359   0.01629  -0.0234   0.8881   0.3887
  -7.250  -0.6398   0.02326   0.01591  -0.0201   0.8745   0.3951
  -7.000  -0.6037   0.02294   0.01548  -0.0217   0.8723   0.4000
  -6.750  -0.5668   0.02258   0.01496  -0.0234   0.8706   0.4045
  -6.000  -0.4895   0.02184   0.01424  -0.0224   0.8551   0.4154
  -5.750  -0.4511   0.02147   0.01377  -0.0243   0.8535   0.4205
  -5.500  -0.4107   0.02099   0.01323  -0.0267   0.8523   0.4250
  -4.750  -0.3342   0.02036   0.01260  -0.0254   0.8366   0.4369
  -4.500  -0.2934   0.01996   0.01210  -0.0277   0.8354   0.4419
  -4.250  -0.2473   0.01940   0.01159  -0.0312   0.8346   0.4465
  -3.500  -0.1693   0.01884   0.01100  -0.0300   0.8186   0.4599
  -3.250  -0.1219   0.01835   0.01053  -0.0338   0.8175   0.4651
  -3.000  -0.0710   0.01791   0.01014  -0.0383   0.8165   0.4705
  -2.500  -0.0388   0.01780   0.01000  -0.0335   0.8016   0.4796
  -2.250   0.0119   0.01731   0.00957  -0.0380   0.8001   0.4856
  -2.000   0.0618   0.01688   0.00918  -0.0423   0.7984   0.4921
  -1.750   0.0534   0.01713   0.00944  -0.0351   0.7863   0.4959
  -1.500   0.1005   0.01671   0.00902  -0.0388   0.7836   0.5027
  -1.250   0.1522   0.01620   0.00860  -0.0434   0.7810   0.5104
  -1.000   0.1566   0.01628   0.00870  -0.0387   0.7705   0.5161
  -0.750   0.1999   0.01585   0.00831  -0.0416   0.7657   0.5239
  -0.500   0.2504   0.01543   0.00794  -0.0460   0.7622   0.5335
  -0.250   0.2533   0.01553   0.00808  -0.0410   0.7518   0.5410
   0.000   0.2945   0.01516   0.00782  -0.0435   0.7464   0.5520
   0.250   0.3197   0.01502   0.00775  -0.0429   0.7391   0.5635
   0.500   0.3412   0.01489   0.00771  -0.0415   0.7310   0.5769
   0.750   0.3856   0.01455   0.00746  -0.0447   0.7257   0.5957
   1.000   0.3898   0.01455   0.00762  -0.0398   0.7153   0.6138
   1.250   0.4264   0.01426   0.00745  -0.0414   0.7087   0.6419
   1.500   0.4369   0.01420   0.00759  -0.0377   0.6992   0.6709
   1.750   0.4669   0.01398   0.00753  -0.0378   0.6913   0.7080
   2.000   0.4835   0.01393   0.00766  -0.0353   0.6821   0.7446
   2.250   0.5131   0.01382   0.00768  -0.0353   0.6733   0.7823
   2.500   0.5348   0.01384   0.00785  -0.0338   0.6634   0.8166
   2.750   0.5764   0.01385   0.00793  -0.0362   0.6536   0.8453
   3.000   0.6037   0.01401   0.00819  -0.0359   0.6420   0.8710
   3.250   0.6487   0.01416   0.00835  -0.0391   0.6308   0.8904
   3.500   0.6877   0.01437   0.00858  -0.0412   0.6177   0.9068
   3.750   0.7231   0.01465   0.00890  -0.0427   0.6037   0.9210
   4.000   0.7588   0.01491   0.00916  -0.0442   0.5896   0.9341
   4.250   0.8021   0.01524   0.00947  -0.0473   0.5733   0.9413
   4.500   0.8337   0.01553   0.00972  -0.0481   0.5555   0.9526
   4.750   0.8630   0.01580   0.00995  -0.0486   0.5339   0.9640
   5.000   0.8970   0.01608   0.01014  -0.0502   0.5094   0.9733
   5.250   0.9282   0.01641   0.01038  -0.0514   0.4844   0.9838
   5.500   0.9615   0.01678   0.01068  -0.0532   0.4588   0.9933
   5.750   0.9925   0.01716   0.01094  -0.0548   0.4353   1.0000
   6.000   0.9806   0.01730   0.01104  -0.0479   0.4221   1.0000
   6.250   0.9723   0.01753   0.01120  -0.0416   0.4088   1.0000
   6.500   0.9671   0.01783   0.01142  -0.0359   0.3955   1.0000
   6.750   0.9645   0.01818   0.01170  -0.0307   0.3819   1.0000
   7.000   0.9644   0.01857   0.01205  -0.0261   0.3680   1.0000
