  
       XFOIL         Version 6.99
  
 Calculated polar for: G21A11                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.0847   0.03028   0.02325  -0.0399   1.0000   0.1081
 -12.750  -1.1089   0.02890   0.02182  -0.0338   1.0000   0.1122
 -12.500  -1.1159   0.02703   0.02002  -0.0316   0.9940   0.1268
 -12.250  -1.1305   0.02539   0.01861  -0.0269   0.9858   0.1568
 -12.000  -1.1400   0.02401   0.01761  -0.0224   0.9779   0.2177
 -11.750  -1.1306   0.02351   0.01727  -0.0199   0.9711   0.2599
 -11.500  -1.1080   0.02352   0.01722  -0.0194   0.9663   0.2832
 -11.250  -1.0916   0.02346   0.01704  -0.0176   0.9593   0.2972
 -11.000  -1.0616   0.02369   0.01726  -0.0182   0.9553   0.3093
 -10.750  -1.0434   0.02375   0.01724  -0.0165   0.9491   0.3177
 -10.500  -1.0193   0.02390   0.01729  -0.0159   0.9434   0.3264
 -10.250  -0.9855   0.02414   0.01747  -0.0171   0.9400   0.3350
 -10.000  -0.9681   0.02429   0.01758  -0.0151   0.9333   0.3416
  -9.750  -0.9452   0.02427   0.01737  -0.0143   0.9275   0.3487
  -9.500  -0.9069   0.02448   0.01765  -0.0162   0.9246   0.3549
  -9.250  -0.8702   0.02457   0.01761  -0.0179   0.9224   0.3620
  -9.000  -0.8671   0.02440   0.01730  -0.0134   0.9122   0.3664
  -8.750  -0.8289   0.02446   0.01746  -0.0152   0.9092   0.3722
  -8.500  -0.7919   0.02446   0.01739  -0.0169   0.9069   0.3790
  -8.250  -0.7875   0.02447   0.01721  -0.0126   0.8972   0.3839
  -8.000  -0.7505   0.02437   0.01726  -0.0143   0.8938   0.3901
  -7.750  -0.7142   0.02428   0.01713  -0.0158   0.8911   0.3964
  -7.500  -0.6772   0.02399   0.01666  -0.0176   0.8892   0.4015
  -7.250  -0.6730   0.02378   0.01641  -0.0133   0.8785   0.4044
  -7.000  -0.6358   0.02341   0.01607  -0.0151   0.8756   0.4079
  -6.750  -0.5966   0.02308   0.01570  -0.0173   0.8735   0.4118
  -6.500  -0.5570   0.02272   0.01526  -0.0195   0.8719   0.4165
  -6.250  -0.5559   0.02275   0.01519  -0.0146   0.8603   0.4196
  -6.000  -0.5198   0.02230   0.01467  -0.0161   0.8577   0.4237
  -5.750  -0.4783   0.02185   0.01426  -0.0187   0.8560   0.4275
  -5.500  -0.4371   0.02146   0.01386  -0.0211   0.8545   0.4317
  -4.750  -0.3582   0.02066   0.01290  -0.0202   0.8385   0.4438
  -4.500  -0.3152   0.02016   0.01244  -0.0229   0.8374   0.4479
  -4.250  -0.2714   0.01968   0.01196  -0.0258   0.8365   0.4527
  -3.500  -0.1875   0.01882   0.01104  -0.0257   0.8206   0.4652
  -3.250  -0.1399   0.01832   0.01057  -0.0294   0.8195   0.4700
  -3.000  -0.0900   0.01786   0.01010  -0.0336   0.8185   0.4758
  -2.500  -0.0485   0.01747   0.00972  -0.0306   0.8036   0.4841
  -2.250   0.0049   0.01698   0.00927  -0.0356   0.8020   0.4896
  -1.750   0.0534   0.01663   0.00889  -0.0339   0.7876   0.5000
  -1.500   0.1083   0.01609   0.00844  -0.0392   0.7848   0.5062
  -1.000   0.1632   0.01571   0.00807  -0.0389   0.7699   0.5180
  -0.750   0.2154   0.01524   0.00768  -0.0436   0.7657   0.5254
  -0.500   0.2268   0.01524   0.00773  -0.0403   0.7557   0.5319
  -0.250   0.2672   0.01495   0.00744  -0.0427   0.7494   0.5405
   0.000   0.2936   0.01478   0.00737  -0.0423   0.7410   0.5484
   0.500   0.3549   0.01443   0.00713  -0.0433   0.7250   0.5696
   0.750   0.3733   0.01433   0.00711  -0.0413   0.7151   0.5822
   1.000   0.4061   0.01416   0.00700  -0.0422   0.7071   0.5988
   1.250   0.4219   0.01407   0.00703  -0.0397   0.6966   0.6171
   1.500   0.4494   0.01392   0.00702  -0.0395   0.6878   0.6410
   1.750   0.4661   0.01381   0.00706  -0.0371   0.6774   0.6699
   2.000   0.4872   0.01371   0.00713  -0.0355   0.6676   0.7045
   2.250   0.5094   0.01361   0.00718  -0.0340   0.6573   0.7421
   2.500   0.5271   0.01361   0.00734  -0.0317   0.6465   0.7786
   2.750   0.5645   0.01361   0.00741  -0.0334   0.6362   0.8136
   3.000   0.5841   0.01374   0.00769  -0.0315   0.6236   0.8450
   3.250   0.6199   0.01392   0.00793  -0.0329   0.6114   0.8725
   3.500   0.6640   0.01415   0.00813  -0.0361   0.5987   0.8941
   3.750   0.6975   0.01446   0.00849  -0.0372   0.5839   0.9122
   4.000   0.7378   0.01483   0.00888  -0.0398   0.5686   0.9246
   4.250   0.7751   0.01518   0.00922  -0.0418   0.5533   0.9367
   4.500   0.8072   0.01554   0.00954  -0.0427   0.5380   0.9498
   4.750   0.8464   0.01592   0.00988  -0.0452   0.5186   0.9577
   5.000   0.8768   0.01625   0.01016  -0.0461   0.4980   0.9693
   5.250   0.9080   0.01662   0.01044  -0.0472   0.4766   0.9805
   5.500   0.9445   0.01698   0.01071  -0.0497   0.4548   0.9889
   5.750   0.9810   0.01737   0.01103  -0.0523   0.4337   0.9974
   6.000   0.9886   0.01760   0.01122  -0.0492   0.4187   1.0000
   6.250   0.9809   0.01776   0.01135  -0.0431   0.4073   1.0000
   6.500   0.9776   0.01800   0.01152  -0.0377   0.3962   1.0000
   6.750   0.9756   0.01829   0.01177  -0.0326   0.3841   1.0000
   7.000   0.9763   0.01862   0.01207  -0.0280   0.3719   1.0000
   7.250   0.9789   0.01902   0.01240  -0.0239   0.3603   1.0000
