  
       XFOIL         Version 6.99
  
 Calculated polar for: G37A4                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.3224   0.02658   0.02013  -0.0109   1.0000   0.2014
 -12.750  -1.3252   0.02630   0.01976  -0.0056   1.0000   0.2116
 -12.500  -1.3235   0.02605   0.01950  -0.0011   1.0000   0.2196
 -12.250  -1.3192   0.02586   0.01915   0.0030   1.0000   0.2277
 -12.000  -1.3122   0.02567   0.01895   0.0067   1.0000   0.2339
 -11.750  -1.3041   0.02554   0.01874   0.0101   1.0000   0.2402
 -11.500  -1.2958   0.02536   0.01840   0.0136   1.0000   0.2463
 -11.250  -1.2838   0.02528   0.01835   0.0164   1.0000   0.2513
 -11.000  -1.2734   0.02521   0.01818   0.0195   1.0000   0.2572
 -10.750  -1.2625   0.02503   0.01786   0.0225   1.0000   0.2623
 -10.500  -1.2475   0.02497   0.01786   0.0247   1.0000   0.2667
 -10.250  -1.2335   0.02489   0.01772   0.0272   1.0000   0.2711
 -10.000  -1.2224   0.02479   0.01745   0.0301   1.0000   0.2763
  -9.750  -1.2068   0.02468   0.01736   0.0322   1.0000   0.2808
  -9.500  -1.1896   0.02475   0.01744   0.0340   0.9997   0.2851
  -9.250  -1.1591   0.02522   0.01781   0.0332   0.9957   0.2904
  -9.000  -1.1307   0.02552   0.01795   0.0328   0.9916   0.2955
  -8.750  -1.0651   0.02654   0.01906   0.0254   0.9738   0.3022
  -8.500  -1.0246   0.02694   0.01932   0.0230   0.9619   0.3092
  -8.250  -0.9866   0.02714   0.01951   0.0209   0.9543   0.3150
  -8.000  -0.9539   0.02721   0.01962   0.0199   0.9469   0.3197
  -7.500  -0.8933   0.02699   0.01913   0.0188   0.9330   0.3284
  -7.250  -0.8500   0.02688   0.01901   0.0157   0.9297   0.3324
  -7.000  -0.8281   0.02649   0.01865   0.0168   0.9202   0.3356
  -6.750  -0.7888   0.02646   0.01858   0.0145   0.9161   0.3404
  -6.500  -0.7658   0.02620   0.01822   0.0155   0.9077   0.3446
  -6.250  -0.7315   0.02594   0.01785   0.0142   0.9024   0.3493
  -6.000  -0.6866   0.02576   0.01774   0.0109   0.8997   0.3538
  -5.750  -0.6679   0.02543   0.01740   0.0127   0.8897   0.3576
  -5.500  -0.6292   0.02520   0.01709   0.0107   0.8858   0.3629
  -5.250  -0.5931   0.02493   0.01671   0.0092   0.8816   0.3679
  -5.000  -0.5689   0.02449   0.01635   0.0099   0.8724   0.3722
  -4.750  -0.5275   0.02416   0.01604   0.0074   0.8693   0.3775
