  
       XFOIL         Version 6.99
  
 Calculated polar for: G56A13                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1812   0.03141   0.02394  -0.0304   1.0000   0.1079
 -12.750  -1.1837   0.03051   0.02300  -0.0257   1.0000   0.1119
 -12.500  -1.1879   0.02965   0.02216  -0.0207   1.0000   0.1163
 -12.250  -1.1880   0.02894   0.02138  -0.0162   1.0000   0.1222
 -12.000  -1.1918   0.02818   0.02068  -0.0109   1.0000   0.1277
 -11.750  -1.1925   0.02755   0.02002  -0.0060   1.0000   0.1353
 -11.500  -1.1925   0.02701   0.01947  -0.0011   1.0000   0.1435
 -11.250  -1.1945   0.02648   0.01898   0.0042   1.0000   0.1522
 -11.000  -1.1938   0.02606   0.01854   0.0091   1.0000   0.1616
 -10.750  -1.1922   0.02576   0.01817   0.0140   1.0000   0.1716
 -10.500  -1.1882   0.02538   0.01785   0.0184   1.0000   0.1801
 -10.250  -1.1804   0.02512   0.01750   0.0221   1.0000   0.1893
 -10.000  -1.1731   0.02488   0.01727   0.0259   1.0000   0.1973
  -9.750  -1.1634   0.02466   0.01696   0.0293   1.0000   0.2053
  -9.500  -1.1539   0.02446   0.01678   0.0327   1.0000   0.2124
  -9.250  -1.1429   0.02432   0.01649   0.0359   1.0000   0.2195
  -9.000  -1.1305   0.02406   0.01632   0.0387   1.0000   0.2258
  -8.750  -1.1186   0.02395   0.01612   0.0417   1.0000   0.2324
  -8.500  -1.1052   0.02373   0.01588   0.0443   1.0000   0.2387
  -8.250  -1.0771   0.02414   0.01631   0.0441   0.9965   0.2462
  -8.000  -1.0434   0.02472   0.01675   0.0427   0.9906   0.2542
  -7.750  -0.9938   0.02535   0.01746   0.0383   0.9776   0.2630
  -7.500  -0.9393   0.02573   0.01773   0.0331   0.9618   0.2728
  -7.250  -0.9021   0.02574   0.01780   0.0313   0.9515   0.2806
  -7.000  -0.8606   0.02609   0.01801   0.0288   0.9458   0.2893
  -6.750  -0.8326   0.02563   0.01767   0.0287   0.9358   0.2963
  -6.500  -0.7999   0.02567   0.01765   0.0280   0.9287   0.3053
  -6.250  -0.7686   0.02545   0.01748   0.0274   0.9213   0.3135
  -6.000  -0.7268   0.02559   0.01760   0.0248   0.9178   0.3230
  -5.750  -0.7061   0.02509   0.01705   0.0263   0.9076   0.3291
  -5.500  -0.6622   0.02492   0.01696   0.0233   0.9042   0.3365
  -5.250  -0.6402   0.02457   0.01655   0.0247   0.8943   0.3438
  -5.000  -0.5964   0.02421   0.01623   0.0217   0.8902   0.3522
  -4.500  -0.5304   0.02342   0.01538   0.0203   0.8759   0.3684
  -4.250  -0.4846   0.02294   0.01501   0.0170   0.8731   0.3778
  -4.000  -0.4650   0.02248   0.01451   0.0190   0.8615   0.3857
  -3.750  -0.4199   0.02187   0.01397   0.0159   0.8580   0.3951
  -3.500  -0.3968   0.02135   0.01347   0.0173   0.8465   0.4031
  -3.250  -0.3540   0.02066   0.01281   0.0148   0.8418   0.4137
  -2.750  -0.2891   0.01936   0.01158   0.0140   0.8241   0.4333
  -2.500  -0.2662   0.01874   0.01106   0.0154   0.8091   0.4423
  -2.250  -0.2444   0.01819   0.01048   0.0172   0.7925   0.4520
  -2.000  -0.2134   0.01744   0.00985   0.0171   0.7739   0.4630
  -1.750  -0.1734   0.01661   0.00900   0.0154   0.7534   0.4765
  -1.500  -0.1137   0.01552   0.00792   0.0098   0.7260   0.4935
  -1.250  -0.0244   0.01439   0.00666  -0.0021   0.6871   0.5170
  -1.000   0.0340   0.01406   0.00617  -0.0083   0.6491   0.5408
  -0.750   0.0677   0.01395   0.00606  -0.0096   0.6218   0.5680
  -0.500   0.0936   0.01380   0.00603  -0.0093   0.6014   0.6095
   0.500   0.4360   0.01755   0.01028  -0.0553   0.5358   0.9076
   0.750   0.4809   0.01825   0.01085  -0.0585   0.5270   0.9204
   1.000   0.5360   0.01880   0.01136  -0.0639   0.5178   0.9281
   1.250   0.5878   0.01937   0.01179  -0.0689   0.5104   0.9373
   1.500   0.6427   0.01973   0.01214  -0.0745   0.5028   0.9442
   1.750   0.6849   0.02006   0.01244  -0.0776   0.4959   0.9530
   2.000   0.7540   0.02042   0.01265  -0.0865   0.4886   0.9582
   2.250   0.7901   0.02062   0.01291  -0.0884   0.4830   0.9674
   2.500   0.8400   0.02064   0.01292  -0.0933   0.4760   0.9740
   2.750   0.8900   0.02090   0.01310  -0.0983   0.4703   0.9808
   3.000   0.9480   0.02090   0.01312  -0.1051   0.4646   0.9869
   3.250   0.9953   0.02082   0.01309  -0.1097   0.4589   0.9944
   3.500   1.0464   0.02068   0.01292  -0.1151   0.4527   1.0000
   3.750   1.0880   0.02111   0.01326  -0.1186   0.4478   1.0000
   4.000   1.1002   0.02127   0.01353  -0.1158   0.4441   1.0000
   4.250   1.1107   0.02141   0.01373  -0.1126   0.4393   1.0000
   4.500   1.1258   0.02156   0.01390  -0.1104   0.4343   1.0000
   4.750   1.1563   0.02190   0.01410  -0.1115   0.4269   1.0000
   5.000   1.1526   0.02192   0.01426  -0.1052   0.4224   1.0000
   5.250   1.1544   0.02195   0.01434  -0.1001   0.4164   1.0000
   5.500   1.1682   0.02207   0.01443  -0.0976   0.4108   1.0000
   5.750   1.1874   0.02235   0.01470  -0.0963   0.4052   1.0000
   6.000   1.1878   0.02242   0.01488  -0.0910   0.4004   1.0000
   6.250   1.1923   0.02248   0.01497  -0.0865   0.3945   1.0000
   6.500   1.2085   0.02264   0.01507  -0.0845   0.3888   1.0000
   6.750   1.2111   0.02279   0.01532  -0.0798   0.3834   1.0000
   7.000   1.2113   0.02288   0.01549  -0.0745   0.3776   1.0000
   7.250   1.2169   0.02296   0.01556  -0.0704   0.3718   1.0000
   7.500   1.2301   0.02317   0.01576  -0.0679   0.3665   1.0000
   7.750   1.2277   0.02331   0.01605  -0.0622   0.3608   1.0000
   8.000   1.2306   0.02344   0.01623  -0.0576   0.3550   1.0000
   8.250   1.2418   0.02360   0.01632  -0.0548   0.3494   1.0000
   8.500   1.2381   0.02382   0.01670  -0.0490   0.3432   1.0000
   8.750   1.2395   0.02400   0.01697  -0.0443   0.3369   1.0000
   9.000   1.2445   0.02421   0.01713  -0.0404   0.3305   1.0000
   9.250   1.2431   0.02449   0.01758  -0.0353   0.3229   1.0000
   9.500   1.2436   0.02477   0.01786  -0.0307   0.3153   1.0000
   9.750   1.2435   0.02513   0.01832  -0.0260   0.3058   1.0000
  10.000   1.2424   0.02555   0.01872  -0.0213   0.2964   1.0000
  10.250   1.2413   0.02604   0.01931  -0.0167   0.2839   1.0000
  10.500   1.2393   0.02666   0.01995  -0.0121   0.2699   1.0000
  10.750   1.2334   0.02748   0.02075  -0.0071   0.2518   1.0000
  11.000   1.2230   0.02863   0.02180  -0.0018   0.2294   1.0000
  11.250   1.2072   0.03022   0.02325   0.0040   0.2003   1.0000
  11.500   1.1872   0.03227   0.02513   0.0098   0.1716   1.0000
  11.750   1.1669   0.03460   0.02734   0.0151   0.1499   1.0000
  12.000   1.1492   0.03703   0.02969   0.0196   0.1363   1.0000
  12.250   1.1318   0.03968   0.03232   0.0236   0.1262   1.0000
  12.500   1.1155   0.04252   0.03514   0.0268   0.1198   1.0000
  12.750   1.1039   0.04524   0.03790   0.0293   0.1136   1.0000
  13.000   1.0896   0.04839   0.04105   0.0315   0.1094   1.0000
