  
       XFOIL         Version 6.99
  
 Calculated polar for: G49A10                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2357   0.02928   0.02213  -0.0234   1.0000   0.1210
 -12.750  -1.2463   0.02825   0.02114  -0.0173   1.0000   0.1314
 -12.500  -1.2560   0.02736   0.02029  -0.0112   1.0000   0.1439
 -12.250  -1.2649   0.02662   0.01961  -0.0049   1.0000   0.1589
 -12.000  -1.2716   0.02608   0.01911   0.0012   1.0000   0.1741
 -11.750  -1.2744   0.02570   0.01871   0.0068   1.0000   0.1877
 -11.500  -1.2709   0.02541   0.01836   0.0113   1.0000   0.2004
 -11.250  -1.2662   0.02518   0.01810   0.0156   1.0000   0.2104
 -11.000  -1.2589   0.02495   0.01783   0.0194   1.0000   0.2187
 -10.750  -1.2507   0.02481   0.01760   0.0230   1.0000   0.2271
 -10.500  -1.2409   0.02462   0.01738   0.0264   1.0000   0.2340
 -10.250  -1.2307   0.02452   0.01723   0.0297   1.0000   0.2409
 -10.000  -1.2197   0.02437   0.01693   0.0329   1.0000   0.2474
  -9.750  -1.2068   0.02425   0.01687   0.0357   1.0000   0.2529
  -9.500  -1.1943   0.02416   0.01669   0.0386   1.0000   0.2587
  -9.250  -1.1817   0.02402   0.01644   0.0415   1.0000   0.2645
  -9.000  -1.1665   0.02391   0.01638   0.0438   1.0000   0.2692
  -8.750  -1.1531   0.02387   0.01629   0.0465   1.0000   0.2748
  -8.500  -1.1403   0.02377   0.01602   0.0493   1.0000   0.2798
  -8.250  -1.1176   0.02393   0.01627   0.0501   0.9986   0.2854
  -8.000  -1.0856   0.02476   0.01707   0.0491   0.9942   0.2920
  -7.750  -1.0614   0.02506   0.01719   0.0497   0.9889   0.2983
  -7.500  -1.0178   0.02601   0.01826   0.0464   0.9816   0.3045
  -7.250  -0.9500   0.02678   0.01888   0.0389   0.9570   0.3146
  -7.000  -0.9071   0.02686   0.01902   0.0360   0.9472   0.3212
  -6.750  -0.8745   0.02673   0.01889   0.0352   0.9364   0.3269
  -6.250  -0.8070   0.02641   0.01839   0.0330   0.9219   0.3375
  -6.000  -0.7619   0.02647   0.01851   0.0297   0.9187   0.3427
  -5.750  -0.7408   0.02604   0.01804   0.0311   0.9085   0.3472
  -5.500  -0.6995   0.02599   0.01786   0.0287   0.9048   0.3531
  -5.250  -0.6750   0.02547   0.01736   0.0293   0.8952   0.3579
  -5.000  -0.6316   0.02520   0.01714   0.0264   0.8911   0.3634
  -4.500  -0.5700   0.02463   0.01640   0.0257   0.8771   0.3744
  -4.250  -0.5231   0.02411   0.01599   0.0220   0.8745   0.3808
  -4.000  -0.5003   0.02367   0.01557   0.0233   0.8639   0.3858
  -3.750  -0.4588   0.02322   0.01506   0.0210   0.8598   0.3926
  -3.500  -0.4125   0.02263   0.01450   0.0175   0.8574   0.3987
  -3.250  -0.3921   0.02212   0.01404   0.0193   0.8451   0.4037
  -3.000  -0.3489   0.02156   0.01349   0.0166   0.8421   0.4108
  -2.750  -0.3300   0.02114   0.01299   0.0188   0.8291   0.4161
  -2.500  -0.2838   0.02034   0.01233   0.0155   0.8258   0.4232
  -2.250  -0.2611   0.01982   0.01184   0.0170   0.8122   0.4291
  -2.000  -0.2216   0.01909   0.01107   0.0153   0.8074   0.4364
  -1.750  -0.1972   0.01845   0.01052   0.0164   0.7920   0.4427
  -1.500  -0.1701   0.01788   0.00999   0.0170   0.7756   0.4491
  -1.250  -0.1360   0.01726   0.00933   0.0163   0.7586   0.4569
  -1.000  -0.0855   0.01632   0.00845   0.0124   0.7395   0.4659
  -0.750  -0.0207   0.01541   0.00745   0.0055   0.7154   0.4770
  -0.500   0.0564   0.01463   0.00657  -0.0042   0.6827   0.4897
  -0.250   0.1058   0.01451   0.00625  -0.0086   0.6516   0.5023
   0.000   0.1427   0.01448   0.00617  -0.0107   0.6273   0.5147
   0.250   0.1712   0.01452   0.00617  -0.0109   0.6078   0.5283
   0.500   0.1969   0.01452   0.00619  -0.0106   0.5921   0.5468
   0.750   0.2246   0.01446   0.00620  -0.0107   0.5790   0.5742
   1.000   0.2409   0.01420   0.00628  -0.0084   0.5670   0.6266
   2.000   0.6019   0.01814   0.01081  -0.0590   0.5163   0.9365
   2.250   0.6573   0.01864   0.01131  -0.0647   0.5071   0.9444
   2.500   0.7113   0.01920   0.01173  -0.0703   0.4995   0.9530
   2.750   0.7644   0.01951   0.01210  -0.0757   0.4918   0.9606
   3.000   0.8109   0.01981   0.01238  -0.0798   0.4847   0.9684
   3.250   0.8725   0.02014   0.01261  -0.0872   0.4774   0.9740
   3.500   0.9134   0.02028   0.01284  -0.0902   0.4710   0.9819
   3.750   0.9666   0.02034   0.01289  -0.0960   0.4639   0.9888
   4.000   1.0231   0.02058   0.01307  -0.1025   0.4570   0.9942
   4.250   1.0570   0.02039   0.01297  -0.1042   0.4492   1.0000
   4.500   1.0707   0.02052   0.01305  -0.1017   0.4422   1.0000
   4.750   1.0832   0.02070   0.01324  -0.0990   0.4353   1.0000
   5.000   1.0897   0.02080   0.01341  -0.0950   0.4292   1.0000
   5.250   1.1009   0.02092   0.01348  -0.0919   0.4223   1.0000
   5.500   1.1151   0.02114   0.01372  -0.0896   0.4162   1.0000
   5.750   1.1177   0.02123   0.01389  -0.0848   0.4099   1.0000
   6.000   1.1266   0.02134   0.01398  -0.0813   0.4034   1.0000
   6.250   1.1381   0.02154   0.01418  -0.0784   0.3970   1.0000
   6.500   1.1375   0.02163   0.01437  -0.0730   0.3902   1.0000
   6.750   1.1454   0.02176   0.01449  -0.0693   0.3838   1.0000
   7.000   1.1535   0.02195   0.01470  -0.0658   0.3774   1.0000
   7.250   1.1553   0.02211   0.01495  -0.0610   0.3708   1.0000
   7.500   1.1617   0.02226   0.01509  -0.0571   0.3641   1.0000
   7.750   1.1666   0.02247   0.01537  -0.0530   0.3576   1.0000
   8.000   1.1682   0.02266   0.01566  -0.0483   0.3505   1.0000
   8.250   1.1748   0.02288   0.01581  -0.0446   0.3433   1.0000
