  
       XFOIL         Version 6.99
  
 Calculated polar for: G66A4                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1861   0.03213   0.02460  -0.0292   1.0000   0.1058
 -12.750  -1.1876   0.03123   0.02364  -0.0247   1.0000   0.1099
 -12.500  -1.1905   0.03036   0.02280  -0.0199   1.0000   0.1137
 -12.000  -1.1920   0.02888   0.02129  -0.0105   1.0000   0.1243
 -11.750  -1.1901   0.02828   0.02063  -0.0060   1.0000   0.1316
 -11.500  -1.1917   0.02764   0.02004  -0.0009   1.0000   0.1388
 -11.250  -1.1909   0.02710   0.01950   0.0039   1.0000   0.1473
 -11.000  -1.1881   0.02669   0.01903   0.0085   1.0000   0.1571
 -10.750  -1.1878   0.02630   0.01868   0.0135   1.0000   0.1652
 -10.500  -1.1855   0.02596   0.01831   0.0183   1.0000   0.1737
 -10.250  -1.1809   0.02574   0.01801   0.0227   1.0000   0.1826
 -10.000  -1.1741   0.02542   0.01772   0.0267   1.0000   0.1903
  -9.750  -1.1656   0.02525   0.01745   0.0303   1.0000   0.1982
  -9.500  -1.1559   0.02497   0.01719   0.0337   1.0000   0.2051
  -9.250  -1.1457   0.02480   0.01697   0.0371   1.0000   0.2120
  -9.000  -1.1341   0.02458   0.01669   0.0401   1.0000   0.2188
  -8.750  -1.1222   0.02439   0.01653   0.0431   1.0000   0.2248
  -8.500  -1.1107   0.02429   0.01631   0.0462   1.0000   0.2314
  -8.250  -1.0955   0.02407   0.01613   0.0485   0.9999   0.2375
  -8.000  -1.0712   0.02440   0.01644   0.0490   0.9972   0.2447
  -7.750  -1.0369   0.02526   0.01722   0.0475   0.9929   0.2525
  -7.500  -1.0065   0.02535   0.01737   0.0468   0.9858   0.2597
  -7.250  -0.9746   0.02577   0.01767   0.0459   0.9781   0.2673
  -7.000  -0.9204   0.02612   0.01811   0.0407   0.9626   0.2765
  -6.750  -0.8725   0.02639   0.01824   0.0370   0.9488   0.2862
  -6.500  -0.8379   0.02618   0.01815   0.0357   0.9389   0.2944
  -6.250  -0.7993   0.02653   0.01841   0.0338   0.9337   0.3050
  -6.000  -0.7742   0.02606   0.01805   0.0343   0.9238   0.3128
  -5.750  -0.7319   0.02622   0.01815   0.0317   0.9198   0.3220
  -5.500  -0.7068   0.02567   0.01763   0.0323   0.9098   0.3288
  -5.250  -0.6633   0.02562   0.01761   0.0294   0.9060   0.3375
  -5.000  -0.6418   0.02524   0.01714   0.0309   0.8958   0.3454
  -4.750  -0.5959   0.02493   0.01695   0.0275   0.8920   0.3548
  -4.500  -0.5722   0.02457   0.01654   0.0285   0.8826   0.3629
  -4.250  -0.5297   0.02416   0.01621   0.0258   0.8782   0.3724
  -4.000  -0.4900   0.02381   0.01584   0.0238   0.8737   0.3832
  -3.750  -0.4624   0.02323   0.01534   0.0241   0.8640   0.3922
  -3.500  -0.4183   0.02273   0.01485   0.0213   0.8606   0.4039
  -3.250  -0.3950   0.02215   0.01433   0.0225   0.8492   0.4131
  -3.000  -0.3537   0.02156   0.01377   0.0203   0.8451   0.4255
  -2.750  -0.3289   0.02093   0.01322   0.0213   0.8329   0.4355
  -2.500  -0.2873   0.02022   0.01254   0.0191   0.8281   0.4486
  -2.250  -0.2634   0.01957   0.01200   0.0203   0.8142   0.4596
  -2.000  -0.2396   0.01898   0.01143   0.0217   0.8000   0.4724
  -1.750  -0.2133   0.01826   0.01086   0.0225   0.7840   0.4853
  -1.500  -0.1848   0.01754   0.01020   0.0229   0.7642   0.5010
  -1.250  -0.1444   0.01659   0.00933   0.0212   0.7435   0.5211
  -1.000  -0.0805   0.01523   0.00807   0.0149   0.7192   0.5522
  -0.750   0.0096   0.01374   0.00670   0.0030   0.6792   0.6140
