  
       XFOIL         Version 6.99
  
 Calculated polar for: G28A18                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2825   0.02615   0.01989  -0.0169   0.9934   0.2252
 -12.750  -1.2636   0.02614   0.01977  -0.0158   0.9877   0.2369
 -12.500  -1.2410   0.02630   0.01975  -0.0154   0.9829   0.2472
 -12.250  -1.2191   0.02640   0.01987  -0.0146   0.9774   0.2545
 -12.000  -1.1989   0.02645   0.01974  -0.0136   0.9720   0.2621
 -11.750  -1.1669   0.02674   0.02003  -0.0147   0.9686   0.2690
 -11.500  -1.1532   0.02672   0.01994  -0.0122   0.9616   0.2747
 -11.250  -1.1289   0.02669   0.01970  -0.0119   0.9568   0.2809
 -11.000  -1.0900   0.02708   0.02018  -0.0140   0.9542   0.2866
 -10.750  -1.0802   0.02695   0.01999  -0.0107   0.9462   0.2911
 -10.500  -1.0549   0.02690   0.01969  -0.0105   0.9416   0.2969
 -10.250  -1.0140   0.02702   0.01990  -0.0131   0.9395   0.3014
 -10.000  -1.0029   0.02696   0.01983  -0.0100   0.9313   0.3050
  -9.750  -0.9747   0.02696   0.01970  -0.0101   0.9268   0.3108
  -9.500  -0.9397   0.02687   0.01950  -0.0117   0.9242   0.3160
  -9.250  -0.9252   0.02697   0.01968  -0.0091   0.9164   0.3199
  -9.000  -0.8966   0.02710   0.01976  -0.0092   0.9116   0.3257
  -8.750  -0.8656   0.02699   0.01943  -0.0099   0.9085   0.3313
  -8.500  -0.8233   0.02659   0.01909  -0.0129   0.9069   0.3350
  -8.250  -0.8182   0.02639   0.01888  -0.0087   0.8966   0.3372
  -8.000  -0.7833   0.02613   0.01857  -0.0100   0.8935   0.3409
  -7.750  -0.7468   0.02585   0.01817  -0.0118   0.8912   0.3455
  -7.250  -0.7074   0.02527   0.01743  -0.0089   0.8779   0.3525
  -7.000  -0.6690   0.02494   0.01712  -0.0109   0.8756   0.3560
  -6.750  -0.6288   0.02461   0.01676  -0.0132   0.8738   0.3604
  -6.250  -0.5931   0.02430   0.01622  -0.0095   0.8596   0.3681
  -6.000  -0.5528   0.02375   0.01572  -0.0119   0.8578   0.3724
  -5.750  -0.5113   0.02335   0.01535  -0.0145   0.8563   0.3767
  -5.250  -0.4729   0.02306   0.01496  -0.0112   0.8421   0.3843
  -5.000  -0.4352   0.02263   0.01442  -0.0129   0.8402   0.3888
  -4.750  -0.3925   0.02206   0.01395  -0.0157   0.8389   0.3938
  -4.000  -0.3137   0.02136   0.01313  -0.0146   0.8229   0.4068
  -3.750  -0.2705   0.02068   0.01252  -0.0174   0.8219   0.4120
  -3.500  -0.2265   0.02009   0.01198  -0.0203   0.8210   0.4172
  -2.500  -0.0954   0.01859   0.01052  -0.0237   0.8042   0.4373
  -2.250  -0.0459   0.01803   0.00996  -0.0278   0.8031   0.4439
  -1.750  -0.0030   0.01764   0.00964  -0.0251   0.7883   0.4532
  -1.500   0.0485   0.01709   0.00913  -0.0297   0.7867   0.4604
  -1.250   0.1053   0.01659   0.00862  -0.0355   0.7848   0.4681
  -1.000   0.0992   0.01665   0.00876  -0.0286   0.7723   0.4721
  -0.750   0.1540   0.01614   0.00831  -0.0339   0.7695   0.4803
  -0.250   0.2082   0.01573   0.00801  -0.0335   0.7546   0.4948
   0.000   0.2665   0.01534   0.00765  -0.0397   0.7507   0.5061
   0.250   0.2722   0.01529   0.00770  -0.0351   0.7405   0.5133
   0.500   0.3179   0.01500   0.00746  -0.0388   0.7343   0.5268
   0.750   0.3435   0.01482   0.00742  -0.0383   0.7263   0.5400
   1.000   0.3679   0.01462   0.00734  -0.0376   0.7177   0.5574
   1.250   0.4063   0.01434   0.00723  -0.0397   0.7108   0.5849
   1.500   0.4117   0.01417   0.00729  -0.0350   0.7008   0.6194
   1.750   0.4635   0.01367   0.00735  -0.0397   0.6943   0.7291
   2.000   0.5430   0.01401   0.00816  -0.0500   0.6829   0.8447
   2.250   0.6102   0.01436   0.00852  -0.0578   0.6737   0.8805
   2.500   0.6501   0.01480   0.00900  -0.0599   0.6628   0.9004
   2.750   0.6958   0.01527   0.00945  -0.0631   0.6525   0.9135
   3.000   0.7444   0.01566   0.00982  -0.0671   0.6415   0.9223
   3.250   0.7719   0.01604   0.01023  -0.0669   0.6302   0.9352
   3.500   0.8258   0.01637   0.01051  -0.0721   0.6174   0.9412
   4.000   0.8969   0.01679   0.01084  -0.0750   0.5842   0.9603
   4.250   0.9260   0.01696   0.01099  -0.0754   0.5669   0.9698
   4.500   0.9529   0.01712   0.01113  -0.0754   0.5491   0.9795
   4.750   0.9882   0.01714   0.01112  -0.0773   0.5299   0.9867
   5.000   1.0227   0.01723   0.01118  -0.0791   0.5113   0.9950
   5.250   1.0472   0.01730   0.01124  -0.0791   0.4938   1.0000
   5.500   1.0420   0.01745   0.01140  -0.0730   0.4812   1.0000
   5.750   1.0387   0.01764   0.01155  -0.0673   0.4682   1.0000
   6.000   1.0357   0.01787   0.01172  -0.0617   0.4549   1.0000
   6.250   1.0314   0.01811   0.01196  -0.0560   0.4410   1.0000
   6.500   1.0286   0.01839   0.01222  -0.0505   0.4270   1.0000
   6.750   1.0250   0.01872   0.01252  -0.0450   0.4119   1.0000
   7.000   1.0214   0.01910   0.01285  -0.0396   0.3962   1.0000
   7.250   1.0181   0.01954   0.01323  -0.0343   0.3801   1.0000
   7.500   1.0147   0.02004   0.01368  -0.0291   0.3628   1.0000
   7.750   1.0104   0.02063   0.01421  -0.0239   0.3434   1.0000
   8.000   1.0058   0.02132   0.01482  -0.0188   0.3220   1.0000
   8.250   0.9991   0.02217   0.01556  -0.0136   0.2980   1.0000
   8.500   0.9907   0.02320   0.01647  -0.0083   0.2682   1.0000
   8.750   0.9788   0.02453   0.01760  -0.0029   0.2335   1.0000
   9.000   0.9637   0.02621   0.01903   0.0025   0.1958   1.0000
   9.250   0.9505   0.02804   0.02062   0.0073   0.1631   1.0000
   9.500   0.9401   0.02990   0.02230   0.0114   0.1403   1.0000
   9.750   0.9341   0.03165   0.02395   0.0148   0.1266   1.0000
  10.000   0.9309   0.03334   0.02559   0.0178   0.1164   1.0000
  10.250   0.9276   0.03513   0.02731   0.0205   0.1092   1.0000
  10.500   0.9282   0.03674   0.02891   0.0227   0.1027   1.0000
  10.750   0.9278   0.03849   0.03063   0.0249   0.0976   1.0000
  11.000   0.9318   0.04001   0.03217   0.0266   0.0928   1.0000
  11.250   0.9321   0.04182   0.03388   0.0285   0.0887   1.0000
  11.500   0.9391   0.04320   0.03536   0.0299   0.0849   1.0000
  11.750   0.9446   0.04471   0.03685   0.0312   0.0815   1.0000
  12.000   0.9518   0.04611   0.03817   0.0326   0.0786   1.0000
  12.250   0.9592   0.04757   0.03972   0.0337   0.0755   1.0000
  12.500   0.9672   0.04898   0.04113   0.0347   0.0727   1.0000
  12.750   0.9790   0.05007   0.04211   0.0357   0.0701   1.0000
  13.000   0.9868   0.05158   0.04374   0.0366   0.0679   1.0000
