  
       XFOIL         Version 6.99
  
 Calculated polar for: G57A12                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1694   0.03179   0.02430  -0.0307   1.0000   0.1065
 -12.750  -1.1692   0.03097   0.02337  -0.0266   1.0000   0.1108
 -12.500  -1.1749   0.02997   0.02244  -0.0215   1.0000   0.1152
 -12.250  -1.1750   0.02923   0.02164  -0.0171   1.0000   0.1205
 -12.000  -1.1787   0.02841   0.02087  -0.0120   1.0000   0.1265
 -11.750  -1.1783   0.02777   0.02018  -0.0074   1.0000   0.1345
 -11.500  -1.1811   0.02711   0.01957  -0.0021   1.0000   0.1419
 -11.250  -1.1817   0.02655   0.01902   0.0029   1.0000   0.1509
 -11.000  -1.1807   0.02610   0.01853   0.0077   1.0000   0.1611
 -10.750  -1.1814   0.02570   0.01815   0.0129   1.0000   0.1705
 -10.500  -1.1792   0.02533   0.01779   0.0176   1.0000   0.1798
 -10.250  -1.1721   0.02507   0.01744   0.0215   1.0000   0.1899
 -10.000  -1.1654   0.02477   0.01716   0.0254   1.0000   0.1982
  -9.750  -1.1560   0.02452   0.01684   0.0288   1.0000   0.2068
  -9.500  -1.1464   0.02429   0.01663   0.0322   1.0000   0.2141
  -9.250  -1.1352   0.02410   0.01633   0.0353   1.0000   0.2219
  -9.000  -1.1242   0.02388   0.01616   0.0384   1.0000   0.2289
  -8.750  -1.1124   0.02376   0.01592   0.0414   1.0000   0.2362
  -8.500  -1.0986   0.02349   0.01571   0.0439   1.0000   0.2425
  -8.250  -1.0832   0.02346   0.01565   0.0462   0.9995   0.2495
  -8.000  -1.0458   0.02421   0.01636   0.0441   0.9942   0.2584
  -7.750  -1.0170   0.02445   0.01660   0.0437   0.9881   0.2663
  -7.500  -0.9664   0.02508   0.01718   0.0391   0.9750   0.2761
  -7.250  -0.9150   0.02553   0.01762   0.0346   0.9611   0.2865
  -7.000  -0.8785   0.02540   0.01747   0.0329   0.9506   0.2945
  -6.750  -0.8453   0.02545   0.01754   0.0319   0.9425   0.3035
  -6.500  -0.8104   0.02542   0.01748   0.0306   0.9355   0.3131
  -6.250  -0.7823   0.02525   0.01734   0.0307   0.9264   0.3215
  -6.000  -0.7432   0.02521   0.01725   0.0286   0.9211   0.3313
  -5.750  -0.7158   0.02486   0.01695   0.0289   0.9124   0.3381
  -5.500  -0.6771   0.02473   0.01674   0.0269   0.9072   0.3469
  -5.250  -0.6468   0.02430   0.01638   0.0265   0.8995   0.3545
  -5.000  -0.6100   0.02402   0.01610   0.0250   0.8937   0.3634
  -4.750  -0.5632   0.02369   0.01577   0.0215   0.8908   0.3727
  -4.500  -0.5407   0.02317   0.01529   0.0227   0.8800   0.3802
  -4.250  -0.4969   0.02275   0.01482   0.0200   0.8762   0.3907
  -4.000  -0.4714   0.02215   0.01432   0.0207   0.8657   0.3989
  -3.750  -0.4303   0.02164   0.01377   0.0185   0.8611   0.4098
  -3.500  -0.4034   0.02100   0.01325   0.0190   0.8504   0.4186
  -3.250  -0.3639   0.02039   0.01263   0.0172   0.8450   0.4301
  -3.000  -0.3384   0.01974   0.01209   0.0181   0.8326   0.4397
  -2.750  -0.2971   0.01899   0.01134   0.0160   0.8269   0.4520
  -2.500  -0.2742   0.01828   0.01076   0.0175   0.8112   0.4627
  -2.250  -0.2525   0.01765   0.01014   0.0194   0.7932   0.4749
  -2.000  -0.2271   0.01695   0.00955   0.0204   0.7689   0.4878
  -1.750  -0.1837   0.01596   0.00861   0.0181   0.7436   0.5053
  -1.500  -0.1062   0.01453   0.00718   0.0091   0.7088   0.5344
  -1.250  -0.0241   0.01358   0.00612  -0.0016   0.6610   0.5773
  -1.000   0.0115   0.01327   0.00595  -0.0031   0.6270   0.6368
  -0.750   0.1976   0.01437   0.00758  -0.0359   0.5849   0.8254
  -0.500   0.2398   0.01520   0.00827  -0.0381   0.5673   0.8566
  -0.250   0.2787   0.01602   0.00892  -0.0398   0.5541   0.8754
   0.000   0.3219   0.01680   0.00962  -0.0424   0.5420   0.8870
   0.250   0.3598   0.01747   0.01014  -0.0441   0.5321   0.9003
   0.500   0.4151   0.01814   0.01075  -0.0494   0.5215   0.9061
   1.000   0.5114   0.01922   0.01167  -0.0575   0.5054   0.9219
   1.250   0.5562   0.01967   0.01205  -0.0610   0.4982   0.9300
   1.500   0.6082   0.02013   0.01240  -0.0661   0.4913   0.9363
   1.750   0.6569   0.02039   0.01268  -0.0705   0.4844   0.9419
   2.000   0.6896   0.02073   0.01297  -0.0717   0.4782   0.9507
   2.250   0.7581   0.02106   0.01318  -0.0805   0.4719   0.9539
   2.500   0.7954   0.02118   0.01337  -0.0827   0.4663   0.9609
   2.750   0.8368   0.02136   0.01356  -0.0858   0.4610   0.9676
   3.000   0.8882   0.02149   0.01363  -0.0912   0.4554   0.9725
   3.250   0.9353   0.02189   0.01400  -0.0957   0.4503   0.9782
   3.500   0.9761   0.02177   0.01396  -0.0988   0.4449   0.9839
   3.750   1.0185   0.02181   0.01403  -0.1024   0.4395   0.9901
   4.000   1.0735   0.02191   0.01407  -0.1087   0.4343   0.9949
   4.250   1.1269   0.02199   0.01418  -0.1147   0.4290   1.0000
   4.500   1.1323   0.02207   0.01435  -0.1105   0.4244   1.0000
   4.750   1.1414   0.02215   0.01445  -0.1070   0.4189   1.0000
   5.000   1.1643   0.02237   0.01460  -0.1065   0.4135   1.0000
   5.250   1.1686   0.02250   0.01478  -0.1021   0.4078   1.0000
   5.500   1.1721   0.02257   0.01494  -0.0975   0.4029   1.0000
   5.750   1.1812   0.02264   0.01503  -0.0940   0.3977   1.0000
   6.000   1.2094   0.02296   0.01523  -0.0947   0.3915   1.0000
   6.250   1.2037   0.02298   0.01541  -0.0882   0.3875   1.0000
   6.500   1.2049   0.02304   0.01555  -0.0831   0.3823   1.0000
   6.750   1.2117   0.02310   0.01561  -0.0792   0.3771   1.0000
   7.000   1.2267   0.02329   0.01573  -0.0771   0.3712   1.0000
   7.250   1.2193   0.02333   0.01593  -0.0703   0.3660   1.0000
   7.500   1.2223   0.02344   0.01609  -0.0658   0.3607   1.0000
   7.750   1.2298   0.02352   0.01616  -0.0621   0.3555   1.0000
   8.000   1.2359   0.02371   0.01640  -0.0583   0.3504   1.0000
   8.250   1.2346   0.02386   0.01668  -0.0530   0.3450   1.0000
   8.500   1.2368   0.02398   0.01684  -0.0484   0.3394   1.0000
   8.750   1.2440   0.02414   0.01696  -0.0448   0.3338   1.0000
   9.000   1.2403   0.02436   0.01735  -0.0392   0.3277   1.0000
   9.250   1.2395   0.02455   0.01759  -0.0342   0.3212   1.0000
   9.500   1.2419   0.02478   0.01783  -0.0299   0.3148   1.0000
   9.750   1.2399   0.02508   0.01825  -0.0249   0.3068   1.0000
  10.000   1.2390   0.02540   0.01854  -0.0201   0.2989   1.0000
  10.250   1.2379   0.02580   0.01907  -0.0155   0.2887   1.0000
  10.500   1.2361   0.02629   0.01959  -0.0108   0.2783   1.0000
  10.750   1.2314   0.02692   0.02021  -0.0059   0.2651   1.0000
  11.000   1.2257   0.02773   0.02102  -0.0009   0.2478   1.0000
  11.250   1.2165   0.02881   0.02206   0.0042   0.2247   1.0000
  11.500   1.2003   0.03039   0.02351   0.0099   0.1973   1.0000
  11.750   1.1798   0.03245   0.02541   0.0157   0.1707   1.0000
  12.000   1.1587   0.03483   0.02767   0.0210   0.1496   1.0000
  12.250   1.1388   0.03742   0.03017   0.0255   0.1355   1.0000
  12.500   1.1222   0.04008   0.03281   0.0291   0.1258   1.0000
  12.750   1.1046   0.04308   0.03581   0.0323   0.1184   1.0000
  13.000   1.0887   0.04623   0.03897   0.0347   0.1128   1.0000
