  
       XFOIL         Version 6.99
  
 Calculated polar for: G77A13                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2696   0.03400   0.02658  -0.0134   1.0000   0.1314
 -12.750  -1.2796   0.03359   0.02594  -0.0067   1.0000   0.1343
 -12.500  -1.2715   0.03302   0.02542  -0.0034   1.0000   0.1375
 -12.250  -1.2690   0.03285   0.02527   0.0012   1.0000   0.1403
 -12.000  -1.2719   0.03267   0.02502   0.0069   1.0000   0.1433
 -11.750  -1.2753   0.03236   0.02452   0.0127   1.0000   0.1463
 -11.500  -1.2665   0.03183   0.02395   0.0161   1.0000   0.1496
 -11.250  -1.2544   0.03152   0.02370   0.0189   1.0000   0.1524
 -11.000  -1.2471   0.03134   0.02348   0.0227   1.0000   0.1557
 -10.750  -1.2407   0.03102   0.02303   0.0268   1.0000   0.1587
 -10.500  -1.2363   0.03071   0.02252   0.0313   1.0000   0.1616
 -10.250  -1.2158   0.03012   0.02204   0.0324   1.0000   0.1649
 -10.000  -1.2020   0.02986   0.02179   0.0350   1.0000   0.1677
  -9.750  -1.1892   0.02952   0.02139   0.0378   1.0000   0.1706
  -9.500  -1.1794   0.02927   0.02100   0.0413   1.0000   0.1737
  -9.250  -1.1691   0.02898   0.02054   0.0447   1.0000   0.1760
  -9.000  -1.1456   0.02829   0.01995   0.0451   1.0000   0.1794
  -8.750  -1.1291   0.02800   0.01970   0.0472   1.0000   0.1822
  -8.500  -1.1107   0.02783   0.01948   0.0489   0.9995   0.1853
  -8.250  -1.0872   0.02787   0.01942   0.0497   0.9974   0.1886
  -8.000  -1.0536   0.02843   0.01984   0.0484   0.9933   0.1921
  -7.750  -1.0251   0.02783   0.01935   0.0479   0.9905   0.1959
  -7.250  -0.9166   0.02888   0.02026   0.0375   0.9608   0.2074
  -7.000  -0.8635   0.02820   0.01965   0.0324   0.9502   0.2117
  -6.750  -0.8170   0.02786   0.01935   0.0287   0.9412   0.2157
  -6.500  -0.7708   0.02762   0.01910   0.0252   0.9346   0.2205
  -6.250  -0.7402   0.02722   0.01860   0.0248   0.9259   0.2248
  -6.000  -0.6838   0.02662   0.01812   0.0191   0.9209   0.2308
  -5.750  -0.6502   0.02608   0.01762   0.0181   0.9127   0.2359
  -5.500  -0.6014   0.02566   0.01714   0.0142   0.9068   0.2428
  -5.250  -0.5604   0.02482   0.01644   0.0118   0.8981   0.2501
  -5.000  -0.5079   0.02415   0.01579   0.0072   0.8920   0.2595
  -4.750  -0.4730   0.02327   0.01502   0.0061   0.8816   0.2682
  -4.500  -0.4172   0.02236   0.01412   0.0012   0.8752   0.2813
  -4.250  -0.3893   0.02135   0.01328   0.0016   0.8608   0.2923
  -3.500  -0.1857   0.01615   0.00772  -0.0189   0.6471   0.3601
  -3.250  -0.1498   0.01618   0.00741  -0.0206   0.5878   0.3806
  -3.000  -0.1278   0.01618   0.00731  -0.0195   0.5631   0.4000
  -2.750  -0.1054   0.01613   0.00721  -0.0184   0.5464   0.4221
  -2.500  -0.0851   0.01600   0.00714  -0.0169   0.5345   0.4469
  -2.250  -0.0632   0.01587   0.00705  -0.0158   0.5241   0.4771
  -2.000  -0.0469   0.01561   0.00698  -0.0134   0.5160   0.5155
  -1.750  -0.0305   0.01522   0.00690  -0.0110   0.5092   0.5794
