  
       XFOIL         Version 6.99
  
 Calculated polar for: G75A7                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2574   0.03049   0.02333  -0.0181   1.0000   0.1462
 -12.750  -1.2592   0.03013   0.02293  -0.0130   1.0000   0.1512
 -12.500  -1.2643   0.02983   0.02242  -0.0071   1.0000   0.1566
 -12.250  -1.2626   0.02948   0.02216  -0.0025   1.0000   0.1612
 -12.000  -1.2638   0.02929   0.02191   0.0028   1.0000   0.1654
 -11.750  -1.2680   0.02910   0.02154   0.0089   1.0000   0.1697
 -11.500  -1.2609   0.02872   0.02118   0.0126   1.0000   0.1740
 -11.250  -1.2546   0.02854   0.02099   0.0166   1.0000   0.1781
 -11.000  -1.2479   0.02831   0.02065   0.0207   1.0000   0.1823
 -10.750  -1.2424   0.02806   0.02022   0.0249   1.0000   0.1862
 -10.500  -1.2270   0.02767   0.01991   0.0271   1.0000   0.1901
 -10.250  -1.2153   0.02745   0.01968   0.0302   1.0000   0.1938
 -10.000  -1.2050   0.02724   0.01936   0.0335   1.0000   0.1979
  -9.750  -1.1971   0.02706   0.01899   0.0374   1.0000   0.2014
  -9.500  -1.1771   0.02657   0.01861   0.0387   1.0000   0.2055
  -9.250  -1.1628   0.02637   0.01841   0.0412   1.0000   0.2092
  -9.000  -1.1490   0.02615   0.01813   0.0439   1.0000   0.2130
  -8.750  -1.1367   0.02595   0.01778   0.0469   1.0000   0.2166
  -8.500  -1.1181   0.02552   0.01737   0.0485   1.0000   0.2205
  -8.250  -1.0961   0.02542   0.01730   0.0495   0.9992   0.2241
  -8.000  -1.0656   0.02591   0.01776   0.0488   0.9952   0.2294
  -7.750  -1.0414   0.02626   0.01795   0.0494   0.9916   0.2344
  -7.250  -0.9329   0.02697   0.01875   0.0388   0.9634   0.2483
  -7.000  -0.8906   0.02682   0.01849   0.0361   0.9526   0.2537
  -6.750  -0.8372   0.02686   0.01863   0.0309   0.9474   0.2596
  -6.500  -0.8068   0.02633   0.01809   0.0306   0.9373   0.2646
  -6.250  -0.7720   0.02603   0.01769   0.0294   0.9290   0.2700
  -6.000  -0.7214   0.02559   0.01735   0.0249   0.9228   0.2765
  -5.750  -0.6899   0.02515   0.01692   0.0244   0.9143   0.2824
  -5.500  -0.6424   0.02479   0.01650   0.0208   0.9086   0.2905
  -5.250  -0.6101   0.02417   0.01601   0.0201   0.8996   0.2975
  -5.000  -0.5634   0.02374   0.01554   0.0168   0.8940   0.3076
  -4.750  -0.5323   0.02302   0.01493   0.0164   0.8841   0.3153
  -4.500  -0.4831   0.02235   0.01425   0.0128   0.8782   0.3263
  -4.250  -0.4558   0.02152   0.01352   0.0134   0.8652   0.3350
  -4.000  -0.4282   0.02074   0.01275   0.0141   0.8503   0.3451
  -3.750  -0.4006   0.01986   0.01196   0.0149   0.8318   0.3551
  -3.250  -0.3135   0.01726   0.00929   0.0110   0.7195   0.3817
  -3.000  -0.1835   0.01599   0.00726  -0.0089   0.6078   0.4078
  -2.750  -0.1548   0.01604   0.00714  -0.0092   0.5755   0.4204
  -2.250  -0.1045   0.01604   0.00700  -0.0082   0.5428   0.4485
  -2.000  -0.0765   0.01600   0.00694  -0.0083   0.5318   0.4647
  -1.750  -0.0521   0.01592   0.00690  -0.0077   0.5222   0.4820
  -1.500  -0.0210   0.01588   0.00684  -0.0085   0.5139   0.5029
  -1.250   0.0012   0.01571   0.00683  -0.0073   0.5069   0.5271
  -1.000   0.0242   0.01552   0.00680  -0.0064   0.5005   0.5611
  -0.750   0.0551   0.01518   0.00678  -0.0072   0.4948   0.6274
