  
       XFOIL         Version 6.99
  
 Calculated polar for: G51A11                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2270   0.02945   0.02236  -0.0250   1.0000   0.1172
 -12.750  -1.2354   0.02850   0.02142  -0.0193   1.0000   0.1255
 -12.500  -1.2432   0.02766   0.02061  -0.0134   1.0000   0.1368
 -12.250  -1.2498   0.02697   0.01996  -0.0075   1.0000   0.1504
 -12.000  -1.2549   0.02646   0.01947  -0.0017   1.0000   0.1642
 -11.750  -1.2577   0.02611   0.01908   0.0039   1.0000   0.1765
 -11.500  -1.2557   0.02584   0.01872   0.0086   1.0000   0.1875
 -11.250  -1.2524   0.02558   0.01848   0.0131   1.0000   0.1962
 -11.000  -1.2453   0.02538   0.01815   0.0170   1.0000   0.2050
 -10.750  -1.2377   0.02518   0.01797   0.0207   1.0000   0.2119
 -10.500  -1.2293   0.02506   0.01764   0.0244   1.0000   0.2192
 -10.250  -1.2185   0.02484   0.01750   0.0275   1.0000   0.2253
 -10.000  -1.2074   0.02471   0.01729   0.0307   1.0000   0.2312
  -9.750  -1.1957   0.02452   0.01698   0.0337   1.0000   0.2369
  -9.500  -1.1826   0.02438   0.01688   0.0364   1.0000   0.2423
  -9.250  -1.1702   0.02427   0.01670   0.0393   1.0000   0.2480
  -9.000  -1.1575   0.02411   0.01640   0.0421   1.0000   0.2533
  -8.750  -1.1420   0.02396   0.01632   0.0443   1.0000   0.2581
  -8.500  -1.1248   0.02402   0.01633   0.0462   0.9993   0.2636
  -8.250  -1.0856   0.02498   0.01715   0.0438   0.9935   0.2707
  -7.750  -0.9906   0.02611   0.01819   0.0360   0.9654   0.2863
  -7.500  -0.9466   0.02624   0.01841   0.0328   0.9545   0.2932
  -7.250  -0.9082   0.02653   0.01865   0.0308   0.9474   0.3006
  -7.000  -0.8815   0.02628   0.01833   0.0311   0.9378   0.3070
  -6.750  -0.8375   0.02645   0.01855   0.0279   0.9333   0.3131
  -6.500  -0.8141   0.02611   0.01816   0.0290   0.9235   0.3186
  -6.250  -0.7710   0.02604   0.01797   0.0261   0.9194   0.3247
  -6.000  -0.7454   0.02558   0.01757   0.0265   0.9100   0.3292
  -5.750  -0.7040   0.02545   0.01743   0.0240   0.9058   0.3353
  -5.500  -0.6802   0.02515   0.01703   0.0250   0.8970   0.3408
  -5.250  -0.6396   0.02477   0.01668   0.0226   0.8922   0.3469
  -5.000  -0.5944   0.02454   0.01647   0.0193   0.8895   0.3538
  -4.750  -0.5745   0.02411   0.01598   0.0212   0.8786   0.3595
  -4.500  -0.5294   0.02360   0.01548   0.0180   0.8752   0.3662
  -4.250  -0.5037   0.02312   0.01504   0.0186   0.8652   0.3717
  -4.000  -0.4639   0.02265   0.01453   0.0167   0.8604   0.3793
  -3.750  -0.4188   0.02202   0.01393   0.0135   0.8572   0.3868
  -3.500  -0.3971   0.02149   0.01345   0.0151   0.8451   0.3928
  -3.250  -0.3590   0.02092   0.01285   0.0135   0.8398   0.4005
  -3.000  -0.3312   0.02028   0.01225   0.0139   0.8283   0.4070
  -2.500  -0.2674   0.01897   0.01097   0.0134   0.8088   0.4221
  -2.250  -0.2420   0.01829   0.01036   0.0143   0.7919   0.4291
  -1.750  -0.1753   0.01694   0.00898   0.0134   0.7487   0.4459
  -1.500  -0.1067   0.01578   0.00783   0.0058   0.7227   0.4574
  -1.250  -0.0197   0.01483   0.00668  -0.0058   0.6837   0.4724
  -1.000   0.0331   0.01470   0.00629  -0.0109   0.6483   0.4845
  -0.750   0.0727   0.01469   0.00617  -0.0135   0.6228   0.4962
  -0.500   0.1008   0.01477   0.00615  -0.0136   0.6039   0.5089
  -0.250   0.1259   0.01476   0.00618  -0.0132   0.5881   0.5228
   0.000   0.1520   0.01474   0.00620  -0.0130   0.5752   0.5409
   0.250   0.1775   0.01467   0.00621  -0.0127   0.5646   0.5663
   0.500   0.2018   0.01449   0.00626  -0.0121   0.5554   0.6083
   1.250   0.5207   0.01752   0.01005  -0.0602   0.5206   0.9156
   1.500   0.5693   0.01815   0.01069  -0.0642   0.5134   0.9274
   1.750   0.6157   0.01871   0.01121  -0.0679   0.5065   0.9388
   2.000   0.6853   0.01933   0.01170  -0.0767   0.4998   0.9458
   2.250   0.7293   0.01968   0.01209  -0.0802   0.4942   0.9549
   2.500   0.7823   0.01999   0.01239  -0.0856   0.4880   0.9626
   2.750   0.8423   0.02038   0.01268  -0.0927   0.4820   0.9691
   3.000   0.8936   0.02058   0.01293  -0.0980   0.4769   0.9765
   3.250   0.9392   0.02066   0.01306  -0.1021   0.4712   0.9833
   3.500   0.9951   0.02077   0.01315  -0.1084   0.4658   0.9903
   3.750   1.0623   0.02101   0.01332  -0.1173   0.4605   0.9956
   4.000   1.0925   0.02092   0.01334  -0.1183   0.4557   1.0000
   4.250   1.1057   0.02106   0.01354  -0.1157   0.4507   1.0000
   4.500   1.1222   0.02119   0.01361  -0.1138   0.4443   1.0000
   4.750   1.1352   0.02139   0.01383  -0.1112   0.4383   1.0000
   5.000   1.1366   0.02144   0.01395  -0.1060   0.4328   1.0000
   5.250   1.1467   0.02153   0.01404  -0.1027   0.4272   1.0000
   5.500   1.1729   0.02183   0.01426  -0.1028   0.4210   1.0000
   5.750   1.1693   0.02186   0.01443  -0.0966   0.4165   1.0000
   6.000   1.1744   0.02194   0.01457  -0.0923   0.4112   1.0000
   6.250   1.1862   0.02204   0.01464  -0.0894   0.4056   1.0000
   6.500   1.1965   0.02222   0.01485  -0.0862   0.3999   1.0000
   6.750   1.1957   0.02231   0.01504  -0.0807   0.3946   1.0000
   7.000   1.2010   0.02238   0.01514  -0.0764   0.3889   1.0000
   7.250   1.2141   0.02253   0.01523  -0.0738   0.3826   1.0000
   7.500   1.2076   0.02263   0.01547  -0.0672   0.3768   1.0000
   7.750   1.2082   0.02271   0.01561  -0.0622   0.3702   1.0000
   8.000   1.2195   0.02287   0.01571  -0.0592   0.3642   1.0000
