  
       XFOIL         Version 6.99
  
 Calculated polar for: G23A13                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1339   0.02887   0.02185  -0.0350   1.0000   0.1131
 -12.750  -1.1480   0.02748   0.02048  -0.0303   0.9972   0.1221
 -12.500  -1.1576   0.02597   0.01913  -0.0263   0.9901   0.1461
 -12.250  -1.1671   0.02456   0.01808  -0.0218   0.9827   0.1985
 -12.000  -1.1616   0.02394   0.01766  -0.0187   0.9756   0.2415
 -11.750  -1.1410   0.02390   0.01758  -0.0179   0.9705   0.2665
 -11.500  -1.1190   0.02398   0.01759  -0.0171   0.9654   0.2820
 -11.250  -1.1000   0.02404   0.01755  -0.0157   0.9590   0.2937
 -11.000  -1.0687   0.02433   0.01782  -0.0164   0.9553   0.3035
 -10.750  -1.0534   0.02434   0.01763  -0.0142   0.9486   0.3118
 -10.500  -1.0256   0.02456   0.01790  -0.0142   0.9434   0.3184
 -10.250  -0.9932   0.02483   0.01802  -0.0151   0.9399   0.3270
 -10.000  -0.9758   0.02488   0.01805  -0.0132   0.9333   0.3324
  -9.750  -0.9477   0.02515   0.01831  -0.0131   0.9279   0.3385
  -9.500  -0.9167   0.02519   0.01815  -0.0138   0.9244   0.3456
  -9.250  -0.8749   0.02536   0.01837  -0.0164   0.9225   0.3513
  -9.000  -0.8679   0.02536   0.01837  -0.0124   0.9128   0.3552
  -8.750  -0.8361   0.02531   0.01818  -0.0132   0.9090   0.3614
  -8.500  -0.7980   0.02521   0.01802  -0.0152   0.9068   0.3675
  -8.250  -0.7859   0.02534   0.01821  -0.0121   0.8978   0.3719
  -8.000  -0.7553   0.02538   0.01819  -0.0126   0.8935   0.3787
  -7.750  -0.7214   0.02509   0.01772  -0.0138   0.8908   0.3841
  -7.500  -0.6783   0.02466   0.01734  -0.0167   0.8892   0.3877
  -7.250  -0.6731   0.02460   0.01726  -0.0125   0.8784   0.3903
  -7.000  -0.6383   0.02430   0.01691  -0.0138   0.8753   0.3945
  -6.750  -0.6001   0.02392   0.01641  -0.0158   0.8732   0.3990
  -6.250  -0.5582   0.02336   0.01572  -0.0133   0.8597   0.4055
  -6.000  -0.5187   0.02297   0.01535  -0.0155   0.8573   0.4092
  -5.750  -0.4784   0.02258   0.01494  -0.0177   0.8556   0.4138
  -5.500  -0.4381   0.02216   0.01442  -0.0200   0.8541   0.4183
  -5.000  -0.3972   0.02164   0.01380  -0.0172   0.8396   0.4246
  -4.750  -0.3551   0.02115   0.01336  -0.0198   0.8381   0.4290
  -4.500  -0.3120   0.02065   0.01285  -0.0225   0.8370   0.4335
  -3.500  -0.1800   0.01904   0.01118  -0.0259   0.8201   0.4498
  -3.250  -0.1314   0.01850   0.01064  -0.0298   0.8191   0.4550
  -2.500  -0.0349   0.01743   0.00958  -0.0320   0.8028   0.4677
  -2.250   0.0207   0.01694   0.00910  -0.0374   0.8012   0.4735
  -2.000   0.0180   0.01699   0.00914  -0.0312   0.7888   0.4769
  -1.750   0.0689   0.01653   0.00865  -0.0356   0.7858   0.4821
  -1.500   0.1285   0.01599   0.00819  -0.0420   0.7833   0.4881
  -1.250   0.1304   0.01599   0.00823  -0.0367   0.7717   0.4921
  -1.000   0.1817   0.01562   0.00784  -0.0413   0.7672   0.4989
  -0.750   0.2042   0.01547   0.00772  -0.0402   0.7584   0.5037
  -0.500   0.2406   0.01518   0.00749  -0.0418   0.7509   0.5096
  -0.250   0.2781   0.01497   0.00729  -0.0437   0.7438   0.5168
   0.000   0.2989   0.01486   0.00720  -0.0422   0.7338   0.5233
   0.250   0.3380   0.01462   0.00702  -0.0445   0.7262   0.5314
   0.500   0.3558   0.01456   0.00699  -0.0424   0.7156   0.5393
   0.750   0.3889   0.01438   0.00688  -0.0434   0.7068   0.5486
   1.000   0.4096   0.01430   0.00685  -0.0419   0.6964   0.5598
   1.250   0.4348   0.01418   0.00684  -0.0414   0.6867   0.5730
   1.500   0.4589   0.01404   0.00680  -0.0405   0.6765   0.5905
   1.750   0.4765   0.01395   0.00685  -0.0384   0.6661   0.6137
   2.000   0.5036   0.01374   0.00684  -0.0382   0.6564   0.6521
   2.250   0.5136   0.01361   0.00704  -0.0343   0.6453   0.7121
   2.500   0.5594   0.01357   0.00733  -0.0376   0.6350   0.8041
   2.750   0.6036   0.01386   0.00779  -0.0407   0.6222   0.8605
   3.000   0.6531   0.01425   0.00823  -0.0450   0.6093   0.8903
   3.250   0.7024   0.01463   0.00857  -0.0492   0.5970   0.9092
   3.500   0.7435   0.01505   0.00900  -0.0518   0.5840   0.9232
   3.750   0.7781   0.01548   0.00943  -0.0531   0.5711   0.9364
   4.000   0.8201   0.01590   0.00981  -0.0560   0.5578   0.9464
   4.250   0.8587   0.01624   0.01009  -0.0582   0.5416   0.9554
   4.500   0.8901   0.01655   0.01033  -0.0591   0.5254   0.9665
   4.750   0.9273   0.01682   0.01056  -0.0613   0.5075   0.9748
   5.000   0.9601   0.01704   0.01075  -0.0628   0.4895   0.9841
   5.250   0.9950   0.01728   0.01096  -0.0648   0.4713   0.9931
   5.500   1.0323   0.01747   0.01113  -0.0674   0.4538   1.0000
   5.750   1.0265   0.01759   0.01127  -0.0614   0.4435   1.0000
   6.000   1.0253   0.01778   0.01138  -0.0563   0.4335   1.0000
   6.250   1.0205   0.01795   0.01158  -0.0505   0.4225   1.0000
   6.500   1.0190   0.01818   0.01177  -0.0453   0.4119   1.0000
   6.750   1.0177   0.01844   0.01200  -0.0402   0.4008   1.0000
   7.000   1.0174   0.01872   0.01229  -0.0354   0.3894   1.0000
   7.250   1.0179   0.01907   0.01258  -0.0308   0.3779   1.0000
   7.500   1.0185   0.01945   0.01294  -0.0262   0.3654   1.0000
   7.750   1.0198   0.01987   0.01337  -0.0219   0.3524   1.0000
   8.000   1.0214   0.02036   0.01384  -0.0178   0.3390   1.0000
   8.250   1.0225   0.02094   0.01437  -0.0137   0.3246   1.0000
   8.500   1.0225   0.02161   0.01499  -0.0096   0.3085   1.0000
   8.750   1.0226   0.02236   0.01572  -0.0057   0.2903   1.0000
   9.000   1.0210   0.02328   0.01658  -0.0018   0.2686   1.0000
   9.250   1.0157   0.02446   0.01764   0.0024   0.2436   1.0000
   9.500   1.0083   0.02591   0.01894   0.0065   0.2129   1.0000
   9.750   0.9982   0.02768   0.02052   0.0106   0.1817   1.0000
  10.000   0.9881   0.02967   0.02232   0.0143   0.1549   1.0000
  10.250   0.9796   0.03173   0.02422   0.0175   0.1373   1.0000
  10.500   0.9748   0.03370   0.02610   0.0201   0.1249   1.0000
  10.750   0.9733   0.03556   0.02793   0.0223   0.1157   1.0000
  11.000   0.9711   0.03754   0.02988   0.0243   0.1090   1.0000
  11.250   0.9715   0.03942   0.03174   0.0259   0.1029   1.0000
  11.500   0.9718   0.04137   0.03367   0.0275   0.0982   1.0000
  11.750   0.9759   0.04309   0.03542   0.0287   0.0937   1.0000
  12.000   0.9768   0.04507   0.03729   0.0301   0.0897   1.0000
  12.250   0.9832   0.04670   0.03902   0.0310   0.0859   1.0000
  12.500   0.9887   0.04841   0.04074   0.0319   0.0826   1.0000
  12.750   0.9961   0.04990   0.04211   0.0329   0.0796   1.0000
  13.000   1.0031   0.05159   0.04392   0.0336   0.0769   1.0000
