  
       XFOIL         Version 6.99
  
 Calculated polar for: G03A12                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -0.8797   0.02018   0.01380  -0.0800   0.8811   0.2766
 -12.750  -0.8702   0.01991   0.01337  -0.0774   0.8713   0.2854
 -12.500  -0.8624   0.01982   0.01325  -0.0741   0.8621   0.2930
 -12.250  -0.8572   0.01975   0.01296  -0.0703   0.8549   0.3003
 -12.000  -0.8415   0.01974   0.01299  -0.0682   0.8491   0.3071
 -11.750  -0.8306   0.01972   0.01284  -0.0654   0.8434   0.3143
 -11.500  -0.8131   0.01963   0.01270  -0.0636   0.8387   0.3206
 -11.250  -0.7947   0.01969   0.01271  -0.0619   0.8346   0.3272
 -11.000  -0.7823   0.01967   0.01251  -0.0592   0.8302   0.3339
 -10.750  -0.7596   0.01960   0.01249  -0.0583   0.8258   0.3396
 -10.500  -0.7398   0.01963   0.01249  -0.0568   0.8219   0.3461
 -10.250  -0.7254   0.01964   0.01229  -0.0545   0.8183   0.3529
 -10.000  -0.6982   0.01960   0.01233  -0.0542   0.8154   0.3592
  -9.750  -0.6773   0.01968   0.01235  -0.0530   0.8125   0.3661
  -9.500  -0.6605   0.01961   0.01217  -0.0511   0.8091   0.3725
  -9.250  -0.6346   0.01960   0.01226  -0.0507   0.8055   0.3789
  -9.000  -0.6140   0.01962   0.01223  -0.0493   0.8021   0.3859
  -8.750  -0.5937   0.01947   0.01195  -0.0481   0.7992   0.3916
  -8.500  -0.5656   0.01926   0.01178  -0.0481   0.7966   0.3960
  -8.250  -0.5401   0.01917   0.01165  -0.0476   0.7943   0.4010
  -8.000  -0.5182   0.01913   0.01150  -0.0466   0.7917   0.4065
  -7.750  -0.4965   0.01894   0.01127  -0.0457   0.7886   0.4112
  -7.500  -0.4708   0.01879   0.01118  -0.0454   0.7854   0.4155
  -7.250  -0.4466   0.01872   0.01111  -0.0448   0.7825   0.4206
  -7.000  -0.4243   0.01867   0.01097  -0.0438   0.7798   0.4262
  -6.750  -0.3996   0.01851   0.01078  -0.0433   0.7773   0.4312
  -6.500  -0.3726   0.01840   0.01070  -0.0432   0.7749   0.4360
  -6.250  -0.3468   0.01839   0.01064  -0.0427   0.7725   0.4414
  -6.000  -0.3259   0.01845   0.01063  -0.0416   0.7697   0.4472
  -5.750  -0.3025   0.01837   0.01062  -0.0410   0.7668   0.4521
  -5.500  -0.2788   0.01839   0.01069  -0.0404   0.7639   0.4572
