  
       XFOIL         Version 6.99
  
 Calculated polar for: G24A8                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.0552   0.03303   0.02581  -0.0423   1.0000   0.0947
 -12.750  -1.0763   0.03139   0.02414  -0.0369   1.0000   0.0969
 -12.500  -1.0953   0.03007   0.02276  -0.0310   1.0000   0.0998
 -12.250  -1.1112   0.02904   0.02165  -0.0250   1.0000   0.1035
 -12.000  -1.1339   0.02798   0.02058  -0.0176   1.0000   0.1068
 -11.750  -1.1379   0.02702   0.01962  -0.0136   0.9958   0.1162
 -11.500  -1.1410   0.02571   0.01849  -0.0098   0.9884   0.1388
 -11.250  -1.1453   0.02419   0.01748  -0.0059   0.9822   0.2069
 -11.000  -1.1400   0.02352   0.01704  -0.0025   0.9744   0.2598
 -10.750  -1.1142   0.02371   0.01719  -0.0024   0.9699   0.2891
 -10.500  -1.0981   0.02370   0.01713  -0.0003   0.9629   0.3039
 -10.250  -1.0711   0.02399   0.01739  -0.0003   0.9578   0.3165
 -10.000  -1.0443   0.02423   0.01755  -0.0001   0.9530   0.3262
  -9.750  -1.0252   0.02433   0.01756   0.0015   0.9461   0.3345
  -9.500  -0.9926   0.02464   0.01778   0.0006   0.9422   0.3430
  -9.250  -0.9727   0.02482   0.01792   0.0022   0.9356   0.3501
  -9.000  -0.9492   0.02489   0.01783   0.0029   0.9298   0.3577
  -8.750  -0.9107   0.02517   0.01816   0.0010   0.9266   0.3641
  -8.500  -0.8945   0.02519   0.01808   0.0032   0.9194   0.3703
  -8.250  -0.8677   0.02512   0.01790   0.0033   0.9140   0.3764
  -8.000  -0.8285   0.02527   0.01811   0.0012   0.9110   0.3827
  -7.500  -0.7851   0.02516   0.01782   0.0035   0.8981   0.3952
  -7.250  -0.7460   0.02519   0.01792   0.0015   0.8952   0.4016
  -6.750  -0.7013   0.02492   0.01741   0.0035   0.8822   0.4114
  -6.500  -0.6632   0.02447   0.01698   0.0015   0.8793   0.4153
  -6.250  -0.6224   0.02419   0.01669  -0.0010   0.8773   0.4193
  -5.750  -0.5765   0.02374   0.01611   0.0008   0.8635   0.4269
  -5.500  -0.5395   0.02344   0.01566  -0.0008   0.8610   0.4315
  -5.250  -0.4955   0.02291   0.01520  -0.0039   0.8596   0.4356
  -5.000  -0.4877   0.02284   0.01512  -0.0002   0.8480   0.4385
  -4.750  -0.4488   0.02246   0.01471  -0.0022   0.8453   0.4429
  -4.500  -0.4090   0.02206   0.01424  -0.0043   0.8434   0.4479
  -4.000  -0.3596   0.02150   0.01366  -0.0031   0.8296   0.4552
  -3.750  -0.3185   0.02101   0.01318  -0.0054   0.8275   0.4595
  -3.500  -0.2761   0.02047   0.01263  -0.0080   0.8259   0.4644
  -2.500  -0.1397   0.01865   0.01082  -0.0120   0.8091   0.4827
  -2.250  -0.0944   0.01804   0.01017  -0.0151   0.8079   0.4884
  -1.500   0.0078   0.01673   0.00897  -0.0182   0.7916   0.5035
  -1.000   0.0673   0.01608   0.00838  -0.0187   0.7769   0.5148
  -0.750   0.1220   0.01543   0.00778  -0.0238   0.7739   0.5222
  -0.500   0.1365   0.01539   0.00773  -0.0211   0.7627   0.5281
  -0.250   0.1882   0.01481   0.00725  -0.0258   0.7574   0.5362
   0.000   0.2122   0.01466   0.00713  -0.0249   0.7470   0.5442
   0.250   0.2582   0.01426   0.00678  -0.0285   0.7392   0.5542
   0.500   0.2798   0.01414   0.00672  -0.0272   0.7278   0.5642
   0.750   0.3315   0.01379   0.00644  -0.0320   0.7194   0.5780
   1.000   0.3421   0.01373   0.00646  -0.0284   0.7063   0.5919
   1.250   0.3708   0.01355   0.00639  -0.0286   0.6950   0.6126
   1.500   0.4045   0.01333   0.00632  -0.0297   0.6841   0.6439
   2.000   0.4514   0.01308   0.00666  -0.0275   0.6599   0.7623
   2.250   0.5245   0.01334   0.00712  -0.0367   0.6463   0.8374
   2.500   0.5721   0.01378   0.00766  -0.0406   0.6315   0.8744
   2.750   0.6119   0.01420   0.00808  -0.0429   0.6177   0.8988
   3.000   0.6640   0.01469   0.00853  -0.0479   0.6033   0.9112
   3.250   0.7106   0.01517   0.00893  -0.0516   0.5899   0.9219
   3.500   0.7367   0.01558   0.00935  -0.0511   0.5761   0.9355
   3.750   0.7808   0.01604   0.00980  -0.0545   0.5616   0.9429
   4.000   0.8170   0.01643   0.01014  -0.0563   0.5483   0.9530
   4.250   0.8608   0.01681   0.01045  -0.0598   0.5337   0.9599
   4.500   0.8913   0.01708   0.01069  -0.0606   0.5179   0.9693
   4.750   0.9205   0.01734   0.01092  -0.0613   0.5003   0.9792
   5.000   0.9573   0.01753   0.01108  -0.0636   0.4825   0.9863
   5.250   0.9919   0.01775   0.01127  -0.0656   0.4649   0.9943
   5.500   1.0227   0.01792   0.01142  -0.0670   0.4479   1.0000
   5.750   1.0213   0.01808   0.01157  -0.0618   0.4374   1.0000
   6.000   1.0218   0.01829   0.01171  -0.0570   0.4270   1.0000
   6.250   1.0210   0.01847   0.01193  -0.0520   0.4167   1.0000
   6.500   1.0228   0.01873   0.01211  -0.0475   0.4065   1.0000
   6.750   1.0223   0.01896   0.01238  -0.0425   0.3958   1.0000
   7.000   1.0239   0.01924   0.01263  -0.0380   0.3853   1.0000
   7.250   1.0257   0.01955   0.01293  -0.0336   0.3748   1.0000
   7.500   1.0274   0.01988   0.01327  -0.0292   0.3634   1.0000
   7.750   1.0290   0.02028   0.01362  -0.0249   0.3521   1.0000
   8.000   1.0307   0.02069   0.01404  -0.0206   0.3397   1.0000
   8.250   1.0330   0.02116   0.01452  -0.0166   0.3270   1.0000
   8.500   1.0343   0.02171   0.01504  -0.0125   0.3131   1.0000
   8.750   1.0353   0.02233   0.01564  -0.0085   0.2985   1.0000
   9.000   1.0352   0.02306   0.01634  -0.0045   0.2815   1.0000
   9.250   1.0344   0.02391   0.01714  -0.0006   0.2618   1.0000
   9.500   1.0301   0.02500   0.01814   0.0036   0.2377   1.0000
   9.750   1.0237   0.02633   0.01934   0.0078   0.2096   1.0000
  10.000   1.0128   0.02806   0.02088   0.0122   0.1776   1.0000
  10.250   1.0018   0.03001   0.02263   0.0162   0.1509   1.0000
  10.500   0.9938   0.03195   0.02444   0.0195   0.1336   1.0000
  10.750   0.9877   0.03393   0.02633   0.0225   0.1214   1.0000
  11.000   0.9842   0.03584   0.02821   0.0249   0.1127   1.0000
  11.250   0.9790   0.03797   0.03027   0.0273   0.1061   1.0000
  11.500   0.9802   0.03976   0.03210   0.0290   0.1003   1.0000
  11.750   0.9782   0.04183   0.03412   0.0308   0.0957   1.0000
  12.000   0.9805   0.04364   0.03597   0.0322   0.0912   1.0000
  12.250   0.9833   0.04547   0.03782   0.0334   0.0875   1.0000
  12.500   0.9850   0.04739   0.03963   0.0348   0.0841   1.0000
  12.750   0.9908   0.04908   0.04144   0.0357   0.0808   1.0000
  13.000   0.9957   0.05085   0.04322   0.0365   0.0778   1.0000
