  
       XFOIL         Version 6.99
  
 Calculated polar for: G19A1                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.0223   0.03203   0.02492  -0.0459   1.0000   0.1017
 -12.750  -1.0451   0.03039   0.02326  -0.0408   1.0000   0.1040
 -12.500  -1.0594   0.02873   0.02160  -0.0372   0.9980   0.1086
 -12.250  -1.0568   0.02711   0.02000  -0.0364   0.9920   0.1197
 -11.750  -1.0727   0.02418   0.01747  -0.0287   0.9756   0.1785
 -11.500  -1.0670   0.02311   0.01672  -0.0264   0.9692   0.2381
 -11.250  -1.0566   0.02272   0.01639  -0.0238   0.9619   0.2673
 -11.000  -1.0328   0.02261   0.01622  -0.0235   0.9567   0.2882
 -10.750  -1.0002   0.02270   0.01622  -0.0248   0.9537   0.3048
 -10.500  -0.9896   0.02260   0.01611  -0.0217   0.9452   0.3142
 -10.250  -0.9592   0.02264   0.01607  -0.0223   0.9410   0.3249
 -10.000  -0.9241   0.02277   0.01604  -0.0238   0.9383   0.3357
  -9.750  -0.9138   0.02268   0.01596  -0.0206   0.9294   0.3416
  -9.500  -0.8830   0.02276   0.01595  -0.0212   0.9253   0.3507
  -9.250  -0.8465   0.02279   0.01593  -0.0229   0.9227   0.3593
  -9.000  -0.8347   0.02282   0.01593  -0.0198   0.9141   0.3652
  -8.750  -0.8072   0.02274   0.01566  -0.0199   0.9094   0.3729
  -8.500  -0.7682   0.02268   0.01569  -0.0219   0.9069   0.3802
  -8.250  -0.7318   0.02261   0.01551  -0.0235   0.9045   0.3880
  -8.000  -0.7263   0.02250   0.01534  -0.0194   0.8941   0.3930
  -7.750  -0.6895   0.02247   0.01538  -0.0210   0.8911   0.4009
  -7.500  -0.6536   0.02233   0.01507  -0.0224   0.8888   0.4091
  -7.000  -0.6082   0.02189   0.01468  -0.0206   0.8757   0.4176
  -6.750  -0.5706   0.02157   0.01429  -0.0224   0.8732   0.4232
  -6.500  -0.5327   0.02124   0.01379  -0.0243   0.8712   0.4286
  -5.750  -0.4484   0.02045   0.01301  -0.0244   0.8556   0.4424
  -5.500  -0.4090   0.02005   0.01249  -0.0265   0.8539   0.4480
  -5.250  -0.3646   0.01953   0.01204  -0.0295   0.8529   0.4529
  -4.500  -0.2802   0.01872   0.01114  -0.0294   0.8370   0.4683
  -4.250  -0.2339   0.01823   0.01070  -0.0328   0.8359   0.4737
  -4.000  -0.1857   0.01779   0.01025  -0.0367   0.8349   0.4801
