  
       XFOIL         Version 6.99
  
 Calculated polar for: G45A8                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2030   0.03029   0.02302  -0.0288   1.0000   0.1091
 -12.750  -1.2110   0.02928   0.02198  -0.0233   1.0000   0.1154
 -12.500  -1.2217   0.02828   0.02102  -0.0173   1.0000   0.1222
 -12.250  -1.2320   0.02736   0.02015  -0.0110   1.0000   0.1326
 -12.000  -1.2408   0.02658   0.01942  -0.0048   1.0000   0.1463
 -11.750  -1.2479   0.02597   0.01885   0.0013   1.0000   0.1617
 -11.500  -1.2503   0.02550   0.01838   0.0068   1.0000   0.1780
 -11.250  -1.2478   0.02513   0.01800   0.0113   1.0000   0.1913
 -11.000  -1.2432   0.02483   0.01771   0.0155   1.0000   0.2028
 -10.750  -1.2356   0.02461   0.01741   0.0193   1.0000   0.2129
 -10.500  -1.2269   0.02444   0.01717   0.0228   1.0000   0.2217
 -10.250  -1.2171   0.02424   0.01694   0.0262   1.0000   0.2294
 -10.000  -1.2065   0.02410   0.01675   0.0294   1.0000   0.2366
  -9.750  -1.1947   0.02393   0.01648   0.0324   1.0000   0.2433
  -9.500  -1.1826   0.02381   0.01638   0.0353   1.0000   0.2496
  -9.250  -1.1702   0.02371   0.01616   0.0382   1.0000   0.2560
  -9.000  -1.1563   0.02353   0.01598   0.0407   1.0000   0.2618
  -8.750  -1.1424   0.02345   0.01588   0.0433   1.0000   0.2671
  -8.500  -1.1293   0.02338   0.01570   0.0460   1.0000   0.2733
  -8.250  -1.1107   0.02333   0.01565   0.0476   0.9994   0.2787
  -8.000  -1.0831   0.02382   0.01615   0.0474   0.9961   0.2849
  -7.750  -1.0560   0.02450   0.01668   0.0474   0.9927   0.2922
  -7.500  -1.0247   0.02468   0.01692   0.0465   0.9861   0.2983
  -7.250  -0.9892   0.02530   0.01753   0.0449   0.9767   0.3062
  -7.000  -0.9303   0.02594   0.01810   0.0389   0.9606   0.3149
  -6.750  -0.8871   0.02614   0.01832   0.0361   0.9481   0.3222
  -6.500  -0.8575   0.02616   0.01818   0.0359   0.9373   0.3298
  -6.250  -0.8131   0.02609   0.01820   0.0327   0.9306   0.3356
  -6.000  -0.7799   0.02588   0.01798   0.0318   0.9219   0.3415
  -5.500  -0.7105   0.02540   0.01739   0.0293   0.9076   0.3531
  -5.250  -0.6654   0.02537   0.01739   0.0261   0.9045   0.3596
  -5.000  -0.6457   0.02498   0.01695   0.0278   0.8941   0.3649
  -4.750  -0.6021   0.02471   0.01663   0.0249   0.8906   0.3718
  -4.500  -0.5768   0.02431   0.01628   0.0255   0.8813   0.3769
  -4.250  -0.5381   0.02403   0.01600   0.0236   0.8768   0.3839
  -4.000  -0.4951   0.02372   0.01562   0.0209   0.8741   0.3911
  -3.750  -0.4722   0.02319   0.01517   0.0220   0.8630   0.3967
  -3.500  -0.4304   0.02278   0.01477   0.0196   0.8596   0.4042
