  
       XFOIL         Version 6.99
  
 Calculated polar for: G83A5                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1869   0.03227   0.02482  -0.0246   1.0000   0.1050
 -12.750  -1.1849   0.03152   0.02399  -0.0205   1.0000   0.1096
 -12.500  -1.1842   0.03074   0.02322  -0.0162   1.0000   0.1144
 -12.250  -1.1818   0.03012   0.02255  -0.0120   1.0000   0.1199
 -12.000  -1.1798   0.02946   0.02190  -0.0076   1.0000   0.1258
 -11.750  -1.1769   0.02898   0.02135  -0.0033   1.0000   0.1327
 -11.500  -1.1745   0.02844   0.02084   0.0012   1.0000   0.1391
 -11.250  -1.1714   0.02811   0.02038   0.0057   1.0000   0.1467
 -11.000  -1.1680   0.02768   0.02001   0.0101   1.0000   0.1528
 -10.750  -1.1639   0.02742   0.01964   0.0146   1.0000   0.1596
 -10.500  -1.1595   0.02709   0.01933   0.0190   1.0000   0.1657
 -10.250  -1.1558   0.02690   0.01909   0.0236   1.0000   0.1714
 -10.000  -1.1520   0.02670   0.01877   0.0283   1.0000   0.1773
  -9.750  -1.1440   0.02643   0.01854   0.0321   1.0000   0.1825
  -9.500  -1.1361   0.02627   0.01830   0.0359   1.0000   0.1881
  -9.250  -1.1244   0.02598   0.01794   0.0390   1.0000   0.1934
  -9.000  -1.1118   0.02573   0.01774   0.0419   1.0000   0.1982
  -8.750  -1.1000   0.02555   0.01749   0.0450   1.0000   0.2035
  -8.500  -1.0863   0.02544   0.01726   0.0477   0.9997   0.2086
  -8.250  -1.0612   0.02536   0.01727   0.0480   0.9981   0.2140
  -8.000  -1.0311   0.02593   0.01780   0.0474   0.9943   0.2206
  -7.750  -1.0084   0.02595   0.01772   0.0483   0.9917   0.2263
  -7.250  -0.8981   0.02699   0.01869   0.0375   0.9623   0.2425
  -7.000  -0.8502   0.02672   0.01857   0.0334   0.9511   0.2510
  -6.750  -0.8154   0.02659   0.01836   0.0322   0.9412   0.2589
  -6.500  -0.7629   0.02652   0.01839   0.0273   0.9354   0.2687
  -6.250  -0.7371   0.02602   0.01786   0.0279   0.9257   0.2758
  -6.000  -0.6882   0.02564   0.01754   0.0239   0.9199   0.2845
  -5.750  -0.6530   0.02514   0.01706   0.0226   0.9113   0.2926
  -5.500  -0.6094   0.02460   0.01653   0.0197   0.9041   0.3019
  -5.250  -0.5663   0.02400   0.01599   0.0170   0.8964   0.3119
  -5.000  -0.5279   0.02328   0.01530   0.0153   0.8871   0.3220
  -4.750  -0.4769   0.02245   0.01450   0.0113   0.8795   0.3355
  -4.500  -0.4474   0.02153   0.01369   0.0114   0.8660   0.3463
  -4.250  -0.4223   0.02073   0.01286   0.0128   0.8503   0.3583
  -3.500  -0.2012   0.01619   0.00752  -0.0119   0.5932   0.4198
  -3.250  -0.1743   0.01621   0.00740  -0.0118   0.5630   0.4348
  -3.000  -0.1494   0.01618   0.00731  -0.0113   0.5449   0.4512
  -2.750  -0.1240   0.01612   0.00722  -0.0109   0.5323   0.4697
  -2.500  -0.0987   0.01602   0.00713  -0.0105   0.5218   0.4907
  -2.250  -0.0725   0.01587   0.00706  -0.0102   0.5132   0.5160
  -2.000  -0.0506   0.01566   0.00699  -0.0091   0.5054   0.5484
  -1.750  -0.0237   0.01532   0.00692  -0.0090   0.4987   0.6063
  -0.750   0.3148   0.01992   0.01206  -0.0527   0.4677   0.8897
  -0.500   0.3502   0.02057   0.01265  -0.0539   0.4633   0.9034
  -0.250   0.4223   0.02131   0.01326  -0.0627   0.4577   0.9088
   0.000   0.4733   0.02208   0.01387  -0.0675   0.4529   0.9200
   0.250   0.5322   0.02239   0.01420  -0.0738   0.4482   0.9249
   0.500   0.5730   0.02282   0.01460  -0.0765   0.4443   0.9348
   0.750   0.6340   0.02303   0.01476  -0.0834   0.4396   0.9403
   1.000   0.6878   0.02335   0.01497  -0.0891   0.4355   0.9474
   1.250   0.7493   0.02377   0.01531  -0.0965   0.4310   0.9543
   1.500   0.7926   0.02383   0.01542  -0.1000   0.4275   0.9626
   1.750   0.8419   0.02385   0.01546  -0.1048   0.4238   0.9703
   2.000   0.8856   0.02410   0.01570  -0.1086   0.4200   0.9795
   2.250   0.9524   0.02382   0.01536  -0.1173   0.4159   0.9863
   2.500   1.0351   0.02394   0.01537  -0.1297   0.4109   0.9956
   2.750   1.0686   0.02368   0.01521  -0.1314   0.4082   1.0000
   3.000   1.0857   0.02386   0.01546  -0.1297   0.4055   1.0000
   3.250   1.1051   0.02409   0.01573  -0.1285   0.4027   1.0000
   3.500   1.1240   0.02428   0.01595  -0.1272   0.3996   1.0000
   3.750   1.1467   0.02452   0.01620  -0.1266   0.3967   1.0000
   4.000   1.1741   0.02485   0.01650  -0.1271   0.3940   1.0000
