  
       XFOIL         Version 6.99
  
 Calculated polar for: G87A3                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.1700   0.03320   0.02560  -0.0267   1.0000   0.0970
 -12.500  -1.1667   0.03151   0.02385  -0.0186   1.0000   0.1035
 -12.250  -1.1635   0.03082   0.02312  -0.0146   1.0000   0.1075
 -12.000  -1.1603   0.03008   0.02233  -0.0105   1.0000   0.1119
 -11.750  -1.1574   0.02946   0.02173  -0.0062   1.0000   0.1166
 -11.500  -1.1530   0.02885   0.02107  -0.0022   1.0000   0.1229
 -11.250  -1.1492   0.02832   0.02056   0.0021   1.0000   0.1284
 -11.000  -1.1444   0.02781   0.02001   0.0062   1.0000   0.1357
 -10.750  -1.1399   0.02741   0.01960   0.0105   1.0000   0.1429
 -10.500  -1.1350   0.02697   0.01918   0.0147   1.0000   0.1505
 -10.250  -1.1292   0.02673   0.01884   0.0189   1.0000   0.1582
 -10.000  -1.1236   0.02636   0.01852   0.0230   1.0000   0.1653
  -9.750  -1.1188   0.02620   0.01825   0.0275   1.0000   0.1725
  -9.500  -1.1107   0.02586   0.01794   0.0312   1.0000   0.1788
  -9.250  -1.1047   0.02570   0.01773   0.0355   1.0000   0.1852
  -9.000  -1.0950   0.02547   0.01742   0.0390   1.0000   0.1918
  -8.750  -1.0837   0.02523   0.01723   0.0421   1.0000   0.1976
  -8.500  -1.0722   0.02509   0.01700   0.0453   0.9999   0.2038
  -8.250  -1.0522   0.02501   0.01694   0.0466   0.9989   0.2103
  -8.000  -1.0260   0.02540   0.01731   0.0468   0.9956   0.2175
  -7.750  -0.9987   0.02585   0.01766   0.0468   0.9928   0.2244
  -7.500  -0.9633   0.02598   0.01788   0.0450   0.9855   0.2318
  -7.250  -0.9189   0.02658   0.01834   0.0418   0.9739   0.2404
  -7.000  -0.8563   0.02666   0.01855   0.0349   0.9571   0.2505
  -6.750  -0.8145   0.02678   0.01855   0.0323   0.9484   0.2591
  -6.500  -0.7803   0.02628   0.01819   0.0310   0.9388   0.2674
  -6.250  -0.7461   0.02622   0.01803   0.0299   0.9308   0.2771
  -6.000  -0.7045   0.02585   0.01780   0.0272   0.9237   0.2871
  -5.750  -0.6745   0.02556   0.01742   0.0271   0.9150   0.2964
  -5.500  -0.6228   0.02508   0.01709   0.0225   0.9091   0.3069
  -5.250  -0.5929   0.02463   0.01656   0.0224   0.9002   0.3162
  -5.000  -0.5428   0.02405   0.01614   0.0182   0.8948   0.3284
  -4.750  -0.5113   0.02344   0.01555   0.0178   0.8854   0.3400
  -4.500  -0.4631   0.02275   0.01489   0.0142   0.8792   0.3541
  -4.250  -0.4337   0.02193   0.01418   0.0143   0.8673   0.3658
  -4.000  -0.4035   0.02115   0.01339   0.0145   0.8546   0.3786
  -3.750  -0.3742   0.02025   0.01261   0.0148   0.8391   0.3930
  -3.000  -0.1525   0.01544   0.00728  -0.0098   0.6321   0.4645
  -2.750  -0.1197   0.01546   0.00706  -0.0109   0.5875   0.4848
  -2.500  -0.0949   0.01542   0.00696  -0.0103   0.5650   0.5067
  -2.250  -0.0712   0.01529   0.00689  -0.0096   0.5490   0.5339
  -1.750  -0.0105   0.01466   0.00684  -0.0108   0.5259   0.6578
