  
       XFOIL         Version 6.99
  
 Calculated polar for: G38A17                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2217   0.02888   0.02185  -0.0262   1.0000   0.1165
 -12.750  -1.2426   0.02764   0.02067  -0.0188   1.0000   0.1287
 -12.500  -1.2617   0.02663   0.01975  -0.0112   1.0000   0.1462
 -12.250  -1.2781   0.02576   0.01899  -0.0038   1.0000   0.1687
 -12.000  -1.2826   0.02510   0.01841   0.0016   1.0000   0.1927
 -11.750  -1.2807   0.02471   0.01803   0.0061   1.0000   0.2103
 -11.500  -1.2746   0.02445   0.01771   0.0100   1.0000   0.2234
 -11.250  -1.2656   0.02428   0.01739   0.0134   1.0000   0.2343
 -11.000  -1.2568   0.02412   0.01727   0.0168   1.0000   0.2428
 -10.750  -1.2459   0.02397   0.01695   0.0199   1.0000   0.2508
 -10.500  -1.2340   0.02387   0.01689   0.0227   1.0000   0.2576
 -10.250  -1.2218   0.02377   0.01665   0.0256   1.0000   0.2644
 -10.000  -1.2079   0.02363   0.01649   0.0281   1.0000   0.2702
  -9.750  -1.1940   0.02360   0.01645   0.0306   1.0000   0.2761
  -9.500  -1.1813   0.02353   0.01621   0.0334   1.0000   0.2823
  -9.250  -1.1653   0.02343   0.01615   0.0355   1.0000   0.2874
  -9.000  -1.1500   0.02344   0.01615   0.0377   1.0000   0.2927
  -8.750  -1.1360   0.02340   0.01597   0.0402   1.0000   0.2983
  -8.500  -1.1178   0.02338   0.01594   0.0418   0.9996   0.3034
  -8.250  -1.0863   0.02397   0.01655   0.0409   0.9958   0.3088
  -8.000  -1.0575   0.02454   0.01701   0.0405   0.9921   0.3149
  -7.500  -0.9563   0.02592   0.01836   0.0316   0.9631   0.3294
  -7.250  -0.9177   0.02619   0.01846   0.0296   0.9513   0.3369
  -7.000  -0.8721   0.02642   0.01879   0.0262   0.9451   0.3424
  -6.750  -0.8420   0.02615   0.01849   0.0258   0.9349   0.3467
  -6.500  -0.7954   0.02633   0.01852   0.0222   0.9300   0.3525
  -6.250  -0.7704   0.02578   0.01790   0.0228   0.9192   0.3567
  -6.000  -0.7209   0.02576   0.01794   0.0187   0.9155   0.3619
  -5.750  -0.6991   0.02535   0.01750   0.0200   0.9050   0.3662
  -5.500  -0.6574   0.02524   0.01729   0.0174   0.9013   0.3719
  -5.250  -0.6350   0.02483   0.01682   0.0185   0.8920   0.3762
  -5.000  -0.5947   0.02453   0.01659   0.0162   0.8876   0.3810
  -4.750  -0.5512   0.02433   0.01638   0.0133   0.8850   0.3870
  -4.500  -0.5329   0.02399   0.01596   0.0153   0.8741   0.3920
  -4.250  -0.4903   0.02352   0.01550   0.0126   0.8707   0.3975
  -4.000  -0.4485   0.02315   0.01518   0.0101   0.8676   0.4028
  -3.750  -0.4284   0.02278   0.01479   0.0118   0.8566   0.4080
  -3.500  -0.3879   0.02241   0.01433   0.0097   0.8536   0.4144
  -3.000  -0.3237   0.02134   0.01340   0.0085   0.8389   0.4251
  -2.750  -0.2811   0.02080   0.01283   0.0061   0.8362   0.4322
  -2.500  -0.2614   0.02035   0.01240   0.0079   0.8238   0.4374
  -2.250  -0.2188   0.01966   0.01179   0.0055   0.8205   0.4437
  -1.750  -0.1577   0.01853   0.01066   0.0054   0.8040   0.4564
  -1.250  -0.0945   0.01723   0.00948   0.0050   0.7856   0.4701
  -1.000  -0.0683   0.01676   0.00899   0.0058   0.7703   0.4766
  -0.750  -0.0323   0.01609   0.00842   0.0046   0.7556   0.4844
  -0.500   0.0111   0.01542   0.00774   0.0021   0.7395   0.4938
  -0.250   0.0659   0.01464   0.00698  -0.0028   0.7187   0.5039
   0.250   0.1738   0.01380   0.00596  -0.0129   0.6626   0.5300
   0.750   0.2363   0.01381   0.00582  -0.0144   0.6137   0.5606
   1.000   0.2585   0.01382   0.00586  -0.0133   0.5950   0.5829
   1.250   0.2764   0.01375   0.00594  -0.0112   0.5785   0.6175
   1.500   0.2920   0.01354   0.00614  -0.0086   0.5635   0.6918
   1.750   0.4106   0.01423   0.00732  -0.0275   0.5415   0.8600
   2.000   0.4672   0.01493   0.00798  -0.0332   0.5262   0.8968
   2.250   0.5138   0.01560   0.00856  -0.0368   0.5140   0.9158
   2.500   0.5640   0.01630   0.00918  -0.0412   0.5016   0.9261
   2.750   0.6083   0.01689   0.00972  -0.0445   0.4907   0.9371
   3.000   0.6542   0.01745   0.01019  -0.0482   0.4805   0.9470
   3.250   0.7015   0.01792   0.01064  -0.0524   0.4705   0.9541
   3.500   0.7487   0.01838   0.01102  -0.0565   0.4612   0.9619
   3.750   0.7953   0.01876   0.01142  -0.0606   0.4518   0.9690
   4.000   0.8425   0.01910   0.01171  -0.0650   0.4430   0.9757
   4.250   0.8872   0.01943   0.01203  -0.0688   0.4347   0.9817
   4.500   0.9331   0.01962   0.01223  -0.0730   0.4261   0.9876
   4.750   0.9848   0.02002   0.01255  -0.0784   0.4185   0.9928
   5.000   1.0288   0.02007   0.01269  -0.0824   0.4102   0.9990
   5.250   1.0522   0.02027   0.01282  -0.0820   0.4030   1.0000
   5.500   1.0589   0.02044   0.01303  -0.0783   0.3964   1.0000
   5.750   1.0603   0.02052   0.01315  -0.0734   0.3895   1.0000
   6.000   1.0784   0.02077   0.01328  -0.0720   0.3822   1.0000
   6.250   1.0752   0.02085   0.01348  -0.0662   0.3763   1.0000
   6.500   1.0789   0.02097   0.01363  -0.0619   0.3697   1.0000
   6.750   1.0983   0.02126   0.01380  -0.0607   0.3631   1.0000
   7.000   1.0955   0.02138   0.01406  -0.0550   0.3575   1.0000
   7.250   1.0988   0.02152   0.01424  -0.0506   0.3513   1.0000
   7.500   1.1123   0.02177   0.01437  -0.0483   0.3445   1.0000
   7.750   1.1100   0.02193   0.01469  -0.0429   0.3387   1.0000
   8.000   1.1132   0.02212   0.01492  -0.0385   0.3324   1.0000
   8.250   1.1234   0.02237   0.01509  -0.0356   0.3260   1.0000
