  
       XFOIL         Version 6.99
  
 Calculated polar for: G24A12                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2287   0.02689   0.02016  -0.0247   0.9991   0.1391
 -12.750  -1.2352   0.02573   0.01930  -0.0208   0.9921   0.1844
 -12.500  -1.2282   0.02519   0.01885  -0.0181   0.9859   0.2200
 -12.250  -1.2057   0.02532   0.01899  -0.0178   0.9815   0.2426
 -12.000  -1.1915   0.02516   0.01875  -0.0156   0.9747   0.2551
 -11.750  -1.1668   0.02530   0.01875  -0.0154   0.9703   0.2670
 -11.500  -1.1466   0.02543   0.01886  -0.0142   0.9646   0.2755
 -11.250  -1.1257   0.02543   0.01871  -0.0132   0.9590   0.2835
 -11.000  -1.0932   0.02578   0.01905  -0.0142   0.9555   0.2910
 -10.750  -1.0815   0.02569   0.01874  -0.0113   0.9484   0.2976
 -10.500  -1.0519   0.02590   0.01903  -0.0117   0.9438   0.3035
 -10.250  -1.0183   0.02619   0.01924  -0.0129   0.9406   0.3106
 -10.000  -1.0073   0.02603   0.01891  -0.0098   0.9332   0.3155
  -9.750  -0.9759   0.02618   0.01913  -0.0105   0.9286   0.3203
  -9.500  -0.9412   0.02639   0.01927  -0.0118   0.9255   0.3266
  -9.000  -0.8992   0.02620   0.01895  -0.0094   0.9134   0.3359
  -8.750  -0.8636   0.02635   0.01911  -0.0108   0.9103   0.3415
  -8.500  -0.8291   0.02645   0.01902  -0.0121   0.9079   0.3487
  -8.250  -0.8219   0.02625   0.01884  -0.0083   0.8983   0.3527
  -8.000  -0.7864   0.02617   0.01881  -0.0097   0.8948   0.3572
  -7.750  -0.7494   0.02591   0.01846  -0.0115   0.8924   0.3614
  -7.500  -0.7375   0.02573   0.01817  -0.0087   0.8843   0.3648
  -7.250  -0.7116   0.02548   0.01774  -0.0083   0.8792   0.3685
  -7.000  -0.6735   0.02498   0.01729  -0.0104   0.8768   0.3724
  -6.750  -0.6331   0.02468   0.01701  -0.0128   0.8750   0.3765
  -6.250  -0.5933   0.02431   0.01649  -0.0099   0.8613   0.3839
  -6.000  -0.5579   0.02398   0.01601  -0.0112   0.8589   0.3879
  -5.750  -0.5154   0.02342   0.01551  -0.0141   0.8575   0.3921
  -5.250  -0.4744   0.02314   0.01522  -0.0113   0.8435   0.3998
