  
       XFOIL         Version 6.99
  
 Calculated polar for: G44A15                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2594   0.02802   0.02116  -0.0205   1.0000   0.1464
 -12.750  -1.2709   0.02718   0.02037  -0.0142   1.0000   0.1634
 -12.500  -1.2789   0.02661   0.01979  -0.0082   1.0000   0.1786
 -12.250  -1.2860   0.02621   0.01939  -0.0020   1.0000   0.1905
 -12.000  -1.2885   0.02589   0.01901   0.0034   1.0000   0.2007
 -11.750  -1.2854   0.02565   0.01865   0.0079   1.0000   0.2110
 -11.500  -1.2816   0.02539   0.01842   0.0122   1.0000   0.2190
 -11.250  -1.2742   0.02520   0.01807   0.0159   1.0000   0.2266
 -11.000  -1.2657   0.02497   0.01786   0.0195   1.0000   0.2331
 -10.750  -1.2565   0.02483   0.01763   0.0229   1.0000   0.2398
 -10.500  -1.2461   0.02463   0.01733   0.0261   1.0000   0.2460
 -10.250  -1.2341   0.02449   0.01721   0.0290   1.0000   0.2515
 -10.000  -1.2229   0.02438   0.01698   0.0320   1.0000   0.2577
  -9.750  -1.2097   0.02417   0.01671   0.0347   1.0000   0.2629
  -9.500  -1.1954   0.02405   0.01661   0.0372   1.0000   0.2677
  -9.250  -1.1824   0.02398   0.01646   0.0399   1.0000   0.2732
  -9.000  -1.1697   0.02383   0.01617   0.0426   1.0000   0.2785
  -8.750  -1.1537   0.02372   0.01614   0.0447   1.0000   0.2834
  -8.500  -1.1387   0.02368   0.01607   0.0470   0.9999   0.2885
  -8.250  -1.1170   0.02399   0.01621   0.0480   0.9977   0.2947
  -8.000  -1.0820   0.02467   0.01698   0.0463   0.9937   0.3006
  -7.750  -1.0572   0.02482   0.01712   0.0467   0.9888   0.3062
  -7.250  -0.9623   0.02607   0.01831   0.0389   0.9624   0.3212
