  
       XFOIL         Version 6.99
  
 Calculated polar for: G64A11                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2161   0.03150   0.02419  -0.0262   1.0000   0.1180
 -12.750  -1.2188   0.03057   0.02325  -0.0215   1.0000   0.1237
 -12.500  -1.2200   0.02979   0.02243  -0.0169   1.0000   0.1319
 -12.250  -1.2230   0.02901   0.02170  -0.0119   1.0000   0.1391
 -12.000  -1.2236   0.02839   0.02105  -0.0071   1.0000   0.1485
 -11.750  -1.2222   0.02793   0.02050  -0.0025   1.0000   0.1581
 -11.500  -1.2230   0.02745   0.02008   0.0026   1.0000   0.1656
 -11.250  -1.2206   0.02713   0.01965   0.0072   1.0000   0.1742
 -11.000  -1.2204   0.02684   0.01938   0.0124   1.0000   0.1812
 -10.750  -1.2180   0.02663   0.01900   0.0172   1.0000   0.1881
 -10.500  -1.2147   0.02633   0.01878   0.0218   1.0000   0.1941
 -10.250  -1.2082   0.02615   0.01848   0.0259   1.0000   0.2007
 -10.000  -1.1984   0.02585   0.01815   0.0292   1.0000   0.2064
  -9.750  -1.1899   0.02567   0.01797   0.0329   1.0000   0.2124
  -9.500  -1.1803   0.02551   0.01767   0.0364   1.0000   0.2181
  -9.250  -1.1666   0.02519   0.01738   0.0390   1.0000   0.2233
  -9.000  -1.1548   0.02502   0.01720   0.0420   1.0000   0.2287
  -8.750  -1.1433   0.02487   0.01694   0.0451   1.0000   0.2342
  -8.500  -1.1258   0.02471   0.01679   0.0470   0.9995   0.2400
  -8.250  -1.1042   0.02486   0.01695   0.0480   0.9978   0.2454
  -8.000  -1.0778   0.02539   0.01735   0.0482   0.9947   0.2520
  -7.750  -1.0537   0.02547   0.01747   0.0487   0.9930   0.2576
  -7.500  -1.0279   0.02558   0.01759   0.0489   0.9875   0.2639
  -7.250  -0.9963   0.02638   0.01825   0.0481   0.9828   0.2709
  -6.750  -0.9057   0.02670   0.01857   0.0413   0.9533   0.2889
  -6.500  -0.8670   0.02653   0.01850   0.0391   0.9434   0.2967
  -6.250  -0.8226   0.02680   0.01872   0.0360   0.9381   0.3045
  -6.000  -0.7940   0.02627   0.01816   0.0359   0.9281   0.3111
  -5.750  -0.7598   0.02601   0.01796   0.0347   0.9205   0.3174
  -5.500  -0.7220   0.02583   0.01772   0.0329   0.9142   0.3249
  -5.250  -0.6878   0.02538   0.01729   0.0318   0.9059   0.3319
  -5.000  -0.6471   0.02510   0.01704   0.0294   0.9003   0.3397
  -4.750  -0.6192   0.02474   0.01658   0.0297   0.8917   0.3475
  -4.500  -0.5736   0.02420   0.01617   0.0264   0.8862   0.3562
  -4.000  -0.5016   0.02310   0.01510   0.0238   0.8716   0.3742
  -3.500  -0.4310   0.02180   0.01384   0.0216   0.8551   0.3927
  -3.250  -0.4040   0.02106   0.01318   0.0223   0.8418   0.4009
  -3.000  -0.3797   0.02043   0.01250   0.0236   0.8271   0.4105
  -2.750  -0.3509   0.01961   0.01182   0.0238   0.8083   0.4197
  -2.500  -0.3331   0.01900   0.01121   0.0264   0.7778   0.4293
  -2.250  -0.2854   0.01786   0.01011   0.0234   0.7460   0.4412
  -2.000  -0.1840   0.01596   0.00807   0.0098   0.7024   0.4620
  -1.750  -0.0924   0.01518   0.00692  -0.0030   0.6419   0.4833
  -1.250  -0.0258   0.01517   0.00664  -0.0054   0.5900   0.5180
  -1.000  -0.0018   0.01507   0.00661  -0.0048   0.5740   0.5404
  -0.750   0.0241   0.01489   0.00657  -0.0045   0.5619   0.5719
  -0.500   0.0521   0.01455   0.00654  -0.0047   0.5506   0.6352
