  
       XFOIL         Version 6.99
  
 Calculated polar for: G25A17                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.0401   0.03272   0.02549  -0.0431   1.0000   0.0972
 -12.750  -1.0549   0.03139   0.02408  -0.0383   1.0000   0.1000
 -12.500  -1.0728   0.03011   0.02275  -0.0327   1.0000   0.1026
 -12.250  -1.0960   0.02885   0.02148  -0.0259   1.0000   0.1055
 -12.000  -1.0932   0.02782   0.02040  -0.0235   0.9959   0.1130
 -11.750  -1.0943   0.02665   0.01928  -0.0203   0.9891   0.1246
 -11.500  -1.0974   0.02549   0.01829  -0.0165   0.9824   0.1472
 -11.250  -1.1084   0.02388   0.01710  -0.0111   0.9738   0.2021
 -11.000  -1.0954   0.02336   0.01691  -0.0093   0.9687   0.2702
 -10.750  -1.0869   0.02314   0.01673  -0.0058   0.9608   0.2938
 -10.500  -1.0583   0.02341   0.01693  -0.0061   0.9563   0.3139
 -10.250  -1.0406   0.02352   0.01698  -0.0042   0.9496   0.3253
 -10.000  -1.0163   0.02369   0.01698  -0.0035   0.9439   0.3367
  -9.750  -0.9806   0.02411   0.01738  -0.0049   0.9406   0.3462
  -9.500  -0.9705   0.02405   0.01714  -0.0016   0.9322   0.3534
  -9.250  -0.9373   0.02428   0.01742  -0.0025   0.9278   0.3604
  -9.000  -0.9032   0.02457   0.01752  -0.0037   0.9248   0.3697
  -8.750  -0.8901   0.02447   0.01746  -0.0009   0.9161   0.3746
  -8.500  -0.8566   0.02463   0.01762  -0.0018   0.9119   0.3817
  -8.250  -0.8231   0.02469   0.01744  -0.0029   0.9089   0.3892
  -8.000  -0.8071   0.02452   0.01736  -0.0007   0.9005   0.3935
  -7.750  -0.7741   0.02451   0.01736  -0.0015   0.8961   0.3995
  -7.500  -0.7400   0.02451   0.01719  -0.0026   0.8930   0.4074
  -7.250  -0.6971   0.02438   0.01716  -0.0054   0.8914   0.4145
  -7.000  -0.6908   0.02432   0.01707  -0.0013   0.8802   0.4187
  -6.750  -0.6559   0.02405   0.01669  -0.0026   0.8771   0.4239
  -6.500  -0.6178   0.02369   0.01616  -0.0045   0.8751   0.4280
  -6.000  -0.5698   0.02309   0.01561  -0.0032   0.8614   0.4347
  -5.750  -0.5301   0.02270   0.01517  -0.0054   0.8593   0.4386
  -5.500  -0.4901   0.02230   0.01468  -0.0076   0.8576   0.4433
  -5.250  -0.4853   0.02232   0.01460  -0.0032   0.8456   0.4463
  -5.000  -0.4455   0.02176   0.01404  -0.0055   0.8433   0.4501
  -4.750  -0.4035   0.02127   0.01358  -0.0081   0.8415   0.4539
  -4.500  -0.3614   0.02080   0.01309  -0.0106   0.8402   0.4582
  -3.750  -0.2747   0.01976   0.01193  -0.0109   0.8243   0.4698
  -3.500  -0.2299   0.01914   0.01135  -0.0140   0.8233   0.4740
  -3.250  -0.1846   0.01858   0.01080  -0.0172   0.8222   0.4789
  -2.500  -0.0891   0.01746   0.00965  -0.0191   0.8062   0.4914
  -2.250  -0.0373   0.01688   0.00911  -0.0237   0.8048   0.4966
  -1.750   0.0136   0.01644   0.00861  -0.0225   0.7896   0.5062
  -1.500   0.0725   0.01581   0.00808  -0.0287   0.7876   0.5118
  -1.250   0.0779   0.01580   0.00810  -0.0240   0.7756   0.5159
  -1.000   0.1311   0.01536   0.00765  -0.0291   0.7717   0.5230
  -0.750   0.1564   0.01517   0.00750  -0.0285   0.7628   0.5288
  -0.250   0.2460   0.01461   0.00700  -0.0354   0.7493   0.5438
   0.000   0.2621   0.01449   0.00695  -0.0329   0.7385   0.5504
   0.250   0.3081   0.01426   0.00676  -0.0366   0.7310   0.5608
   0.500   0.3245   0.01418   0.00675  -0.0343   0.7202   0.5703
   0.750   0.3593   0.01404   0.00666  -0.0357   0.7113   0.5836
   1.000   0.3813   0.01391   0.00664  -0.0345   0.7009   0.5975
   1.250   0.4069   0.01380   0.00665  -0.0341   0.6913   0.6173
   1.500   0.4312   0.01364   0.00663  -0.0333   0.6812   0.6463
   1.750   0.4489   0.01350   0.00676  -0.0311   0.6710   0.6886
   2.000   0.4880   0.01336   0.00693  -0.0331   0.6612   0.7621
   2.250   0.5346   0.01359   0.00744  -0.0368   0.6492   0.8290
   2.500   0.5993   0.01397   0.00787  -0.0443   0.6378   0.8669
   2.750   0.6470   0.01437   0.00829  -0.0482   0.6256   0.8896
   3.000   0.6872   0.01480   0.00874  -0.0506   0.6135   0.9059
   3.250   0.7285   0.01519   0.00907  -0.0532   0.6023   0.9192
   3.500   0.7645   0.01564   0.00955  -0.0548   0.5896   0.9294
   3.750   0.8013   0.01603   0.00994  -0.0566   0.5766   0.9388
   4.000   0.8307   0.01636   0.01021  -0.0569   0.5627   0.9508
   4.250   0.8711   0.01664   0.01045  -0.0595   0.5444   0.9575
