  
       XFOIL         Version 6.99
  
 Calculated polar for: G25A4                                           
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2364   0.02699   0.02017  -0.0232   1.0000   0.1402
 -12.750  -1.2627   0.02605   0.01931  -0.0146   1.0000   0.1543
 -12.500  -1.2829   0.02503   0.01843  -0.0070   1.0000   0.1807
 -12.250  -1.2871   0.02433   0.01790  -0.0021   0.9987   0.2143
 -12.000  -1.2545   0.02457   0.01818  -0.0037   0.9917   0.2445
 -11.750  -1.2298   0.02473   0.01828  -0.0035   0.9854   0.2608
 -11.500  -1.1976   0.02523   0.01868  -0.0047   0.9809   0.2736
 -11.250  -1.1780   0.02518   0.01851  -0.0033   0.9737   0.2825
 -11.000  -1.1448   0.02560   0.01890  -0.0044   0.9695   0.2906
 -10.750  -1.1263   0.02566   0.01886  -0.0028   0.9626   0.2976
 -10.500  -1.0971   0.02580   0.01890  -0.0032   0.9577   0.3042
 -10.250  -1.0658   0.02622   0.01932  -0.0038   0.9530   0.3103
 -10.000  -1.0482   0.02621   0.01916  -0.0019   0.9461   0.3165
  -9.750  -1.0133   0.02647   0.01941  -0.0033   0.9422   0.3225
  -9.500  -0.9888   0.02667   0.01962  -0.0026   0.9362   0.3274
  -9.250  -0.9656   0.02668   0.01950  -0.0018   0.9302   0.3330
  -9.000  -0.9309   0.02668   0.01940  -0.0032   0.9268   0.3385
  -8.500  -0.8809   0.02682   0.01955  -0.0020   0.9147   0.3481
  -8.250  -0.8494   0.02692   0.01943  -0.0027   0.9111   0.3547
  -8.000  -0.8052   0.02690   0.01957  -0.0058   0.9093   0.3604
  -7.750  -0.7972   0.02668   0.01932  -0.0021   0.8992   0.3636
  -7.500  -0.7624   0.02644   0.01898  -0.0034   0.8958   0.3679
  -7.250  -0.7250   0.02615   0.01854  -0.0053   0.8935   0.3721
  -7.000  -0.7164   0.02582   0.01811  -0.0018   0.8834   0.3749
  -6.750  -0.6799   0.02544   0.01778  -0.0035   0.8802   0.3784
  -6.500  -0.6404   0.02517   0.01750  -0.0056   0.8779   0.3824
  -6.250  -0.6020   0.02487   0.01714  -0.0076   0.8758   0.3866
  -6.000  -0.5956   0.02472   0.01690  -0.0036   0.8645   0.3896
  -5.500  -0.5180   0.02384   0.01595  -0.0077   0.8601   0.3978
  -5.000  -0.4721   0.02341   0.01550  -0.0058   0.8461   0.4047
  -4.750  -0.4336   0.02303   0.01505  -0.0077   0.8440   0.4090
  -4.500  -0.3951   0.02267   0.01458  -0.0095   0.8423   0.4134
  -4.000  -0.3478   0.02206   0.01406  -0.0080   0.8281   0.4205
  -3.750  -0.3073   0.02158   0.01358  -0.0102   0.8263   0.4246
  -3.500  -0.2662   0.02107   0.01304  -0.0125   0.8250   0.4295
  -2.500  -0.1350   0.01937   0.01139  -0.0156   0.8081   0.4466
  -2.250  -0.0904   0.01879   0.01077  -0.0186   0.8071   0.4518
  -1.500   0.0060   0.01762   0.00972  -0.0206   0.7909   0.4658
  -1.250   0.0581   0.01697   0.00907  -0.0252   0.7893   0.4717
  -0.750   0.1144   0.01637   0.00857  -0.0250   0.7740   0.4823
  -0.500   0.1738   0.01573   0.00796  -0.0312   0.7714   0.4898
   0.000   0.2351   0.01522   0.00755  -0.0321   0.7548   0.5024
   0.250   0.2526   0.01517   0.00754  -0.0299   0.7445   0.5091
   0.500   0.2994   0.01478   0.00720  -0.0337   0.7374   0.5187
   0.750   0.3232   0.01466   0.00717  -0.0328   0.7276   0.5277
   1.000   0.3623   0.01442   0.00697  -0.0351   0.7191   0.5395
   1.250   0.3834   0.01432   0.00697  -0.0337   0.7087   0.5528
   1.500   0.4210   0.01408   0.00684  -0.0357   0.6996   0.5724
   1.750   0.4339   0.01399   0.00691  -0.0326   0.6887   0.5957
   2.000   0.4711   0.01365   0.00685  -0.0344   0.6797   0.6463
   2.500   0.5915   0.01388   0.00797  -0.0472   0.6556   0.8618
   2.750   0.6512   0.01433   0.00842  -0.0535   0.6430   0.8952
   3.000   0.6838   0.01476   0.00888  -0.0542   0.6301   0.9154
   3.250   0.7367   0.01526   0.00935  -0.0591   0.6168   0.9250
   3.500   0.7797   0.01566   0.00968  -0.0620   0.6034   0.9363
   3.750   0.8030   0.01601   0.01006  -0.0609   0.5892   0.9503
   4.000   0.8450   0.01632   0.01033  -0.0638   0.5711   0.9583
   4.250   0.8741   0.01655   0.01051  -0.0641   0.5519   0.9689
   4.500   0.9037   0.01680   0.01071  -0.0647   0.5323   0.9791
   4.750   0.9418   0.01698   0.01083  -0.0672   0.5121   0.9862
   5.000   0.9776   0.01720   0.01101  -0.0693   0.4929   0.9942
   5.250   1.0086   0.01739   0.01115  -0.0706   0.4731   1.0000
   5.500   1.0048   0.01756   0.01131  -0.0649   0.4595   1.0000
   5.750   1.0029   0.01778   0.01148  -0.0596   0.4461   1.0000
   6.000   1.0012   0.01803   0.01166  -0.0543   0.4325   1.0000
   6.250   0.9993   0.01830   0.01190  -0.0490   0.4185   1.0000
   6.500   0.9981   0.01859   0.01217  -0.0439   0.4043   1.0000
   6.750   0.9973   0.01893   0.01247  -0.0390   0.3899   1.0000
   7.000   0.9970   0.01932   0.01280  -0.0342   0.3754   1.0000
   7.250   0.9960   0.01977   0.01317  -0.0293   0.3604   1.0000
   7.500   0.9967   0.02025   0.01361  -0.0249   0.3454   1.0000
   7.750   0.9969   0.02078   0.01410  -0.0205   0.3292   1.0000
   8.000   0.9978   0.02138   0.01465  -0.0162   0.3129   1.0000
   8.250   0.9981   0.02206   0.01527  -0.0121   0.2955   1.0000
   8.500   0.9975   0.02283   0.01598  -0.0080   0.2770   1.0000
   8.750   0.9958   0.02374   0.01680  -0.0038   0.2571   1.0000
   9.000   0.9936   0.02476   0.01774   0.0002   0.2338   1.0000
   9.250   0.9887   0.02602   0.01886   0.0043   0.2090   1.0000
   9.500   0.9828   0.02746   0.02017   0.0082   0.1833   1.0000
   9.750   0.9766   0.02907   0.02162   0.0120   0.1624   1.0000
  10.000   0.9712   0.03076   0.02318   0.0154   0.1461   1.0000
  10.250   0.9685   0.03241   0.02474   0.0183   0.1335   1.0000
  10.500   0.9695   0.03394   0.02624   0.0206   0.1241   1.0000
  10.750   0.9688   0.03563   0.02789   0.0230   0.1163   1.0000
  11.000   0.9695   0.03731   0.02953   0.0251   0.1100   1.0000
  11.250   0.9725   0.03891   0.03112   0.0268   0.1045   1.0000
  11.500   0.9757   0.04053   0.03274   0.0284   0.0998   1.0000
  11.750   0.9791   0.04218   0.03435   0.0300   0.0958   1.0000
  12.000   0.9851   0.04370   0.03592   0.0313   0.0917   1.0000
  12.250   0.9897   0.04533   0.03748   0.0325   0.0881   1.0000
  12.500   0.9976   0.04676   0.03895   0.0336   0.0852   1.0000
  12.750   1.0046   0.04830   0.04054   0.0346   0.0819   1.0000
  13.000   1.0134   0.04967   0.04186   0.0355   0.0795   1.0000
