  
       XFOIL         Version 6.99
  
 Calculated polar for: G48A12                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -13.000  -1.2617   0.02855   0.02156  -0.0201   1.0000   0.1522
 -12.750  -1.2681   0.02803   0.02106  -0.0143   1.0000   0.1601
 -12.500  -1.2710   0.02767   0.02060  -0.0090   1.0000   0.1685
 -12.250  -1.2761   0.02740   0.02031  -0.0031   1.0000   0.1751
 -12.000  -1.2770   0.02716   0.01992   0.0021   1.0000   0.1821
 -11.750  -1.2738   0.02688   0.01968   0.0065   1.0000   0.1880
 -11.500  -1.2691   0.02670   0.01933   0.0108   1.0000   0.1945
 -11.250  -1.2612   0.02641   0.01904   0.0143   1.0000   0.2000
 -11.000  -1.2526   0.02622   0.01882   0.0178   1.0000   0.2053
 -10.750  -1.2441   0.02604   0.01846   0.0214   1.0000   0.2106
 -10.500  -1.2313   0.02572   0.01817   0.0241   1.0000   0.2154
 -10.250  -1.2192   0.02555   0.01797   0.0270   1.0000   0.2200
 -10.000  -1.2080   0.02540   0.01770   0.0301   1.0000   0.2252
  -9.750  -1.1946   0.02512   0.01736   0.0327   1.0000   0.2300
  -9.500  -1.1799   0.02493   0.01720   0.0351   1.0000   0.2344
  -9.250  -1.1662   0.02478   0.01700   0.0377   1.0000   0.2393
  -9.000  -1.1536   0.02463   0.01668   0.0405   1.0000   0.2439
  -8.750  -1.1361   0.02431   0.01642   0.0422   1.0000   0.2482
  -8.500  -1.1207   0.02419   0.01630   0.0445   1.0000   0.2527
  -8.250  -1.1062   0.02406   0.01611   0.0469   1.0000   0.2577
  -8.000  -1.0847   0.02415   0.01608   0.0479   0.9985   0.2628
  -7.750  -1.0502   0.02466   0.01668   0.0463   0.9943   0.2686
  -7.500  -1.0226   0.02493   0.01691   0.0461   0.9892   0.2748
  -7.250  -0.9759   0.02557   0.01750   0.0422   0.9768   0.2827
  -7.000  -0.9015   0.02619   0.01814   0.0334   0.9536   0.2914
  -6.500  -0.8232   0.02583   0.01770   0.0290   0.9345   0.3025
  -6.250  -0.7782   0.02601   0.01789   0.0257   0.9300   0.3093
  -6.000  -0.7574   0.02564   0.01742   0.0272   0.9201   0.3151
  -5.750  -0.7134   0.02549   0.01733   0.0240   0.9162   0.3212
  -5.500  -0.6892   0.02517   0.01703   0.0249   0.9070   0.3269
  -5.250  -0.6513   0.02508   0.01684   0.0231   0.9022   0.3342
  -5.000  -0.6042   0.02487   0.01671   0.0194   0.8993   0.3416
  -4.750  -0.5855   0.02444   0.01629   0.0213   0.8886   0.3479
  -4.500  -0.5435   0.02425   0.01603   0.0188   0.8854   0.3563
  -4.250  -0.5203   0.02380   0.01567   0.0197   0.8758   0.3624
  -4.000  -0.4814   0.02347   0.01534   0.0178   0.8713   0.3710
  -3.750  -0.4358   0.02303   0.01493   0.0146   0.8687   0.3801
  -3.500  -0.4165   0.02258   0.01453   0.0166   0.8572   0.3872
  -3.250  -0.3737   0.02209   0.01400   0.0140   0.8537   0.3969
  -2.750  -0.3113   0.02104   0.01306   0.0134   0.8384   0.4148
  -2.500  -0.2742   0.02039   0.01252   0.0119   0.8325   0.4239
  -2.250  -0.2470   0.01984   0.01200   0.0125   0.8223   0.4337
  -2.000  -0.2028   0.01904   0.01129   0.0098   0.8189   0.4446
  -1.750  -0.1835   0.01851   0.01080   0.0120   0.8045   0.4549
  -1.500  -0.1597   0.01790   0.01028   0.0133   0.7910   0.4652
  -1.250  -0.1322   0.01726   0.00968   0.0139   0.7775   0.4775
  -1.000  -0.0993   0.01650   0.00904   0.0135   0.7623   0.4908
  -0.750  -0.0617   0.01569   0.00830   0.0122   0.7427   0.5079
  -0.500  -0.0080   0.01466   0.00735   0.0078   0.7196   0.5323
  -0.250   0.0603   0.01359   0.00636   0.0002   0.6887   0.5727
   0.000   0.1161   0.01282   0.00587  -0.0052   0.6548   0.6605
   0.250   0.3267   0.01433   0.00779  -0.0426   0.6062   0.8656
   0.500   0.3663   0.01518   0.00848  -0.0443   0.5863   0.8872
   0.750   0.4062   0.01597   0.00910  -0.0463   0.5699   0.9029
   1.000   0.4411   0.01665   0.00966  -0.0473   0.5559   0.9174
   1.250   0.5027   0.01735   0.01027  -0.0540   0.5416   0.9233
   1.500   0.5411   0.01793   0.01071  -0.0561   0.5314   0.9347
   1.750   0.5984   0.01837   0.01113  -0.0622   0.5198   0.9398
   2.000   0.6469   0.01887   0.01151  -0.0665   0.5105   0.9484
   2.750   0.7917   0.01969   0.01225  -0.0798   0.4849   0.9685
   3.000   0.8400   0.01985   0.01237  -0.0844   0.4770   0.9750
   3.250   0.8904   0.02014   0.01261  -0.0895   0.4700   0.9812
   3.500   0.9337   0.02009   0.01261  -0.0931   0.4624   0.9872
   3.750   0.9832   0.02022   0.01270  -0.0981   0.4555   0.9932
   4.000   1.0347   0.02021   0.01270  -0.1036   0.4480   0.9988
   4.250   1.0498   0.02024   0.01278  -0.1014   0.4410   1.0000
   4.500   1.0705   0.02046   0.01291  -0.1004   0.4340   1.0000
   4.750   1.0759   0.02058   0.01310  -0.0962   0.4275   1.0000
   5.000   1.0819   0.02067   0.01323  -0.0921   0.4209   1.0000
   5.250   1.1013   0.02089   0.01335  -0.0908   0.4136   1.0000
   5.500   1.1033   0.02099   0.01355  -0.0859   0.4077   1.0000
   5.750   1.1087   0.02110   0.01370  -0.0817   0.4014   1.0000
   6.000   1.1234   0.02128   0.01381  -0.0795   0.3945   1.0000
   6.250   1.1257   0.02141   0.01404  -0.0747   0.3883   1.0000
   6.500   1.1283   0.02152   0.01419  -0.0700   0.3816   1.0000
   6.750   1.1410   0.02170   0.01431  -0.0674   0.3750   1.0000
   7.000   1.1425   0.02186   0.01458  -0.0625   0.3689   1.0000
   7.250   1.1448   0.02199   0.01478  -0.0579   0.3622   1.0000
   7.500   1.1561   0.02220   0.01491  -0.0550   0.3557   1.0000
   7.750   1.1561   0.02238   0.01523  -0.0500   0.3493   1.0000
   8.000   1.1585   0.02256   0.01548  -0.0454   0.3423   1.0000
   8.250   1.1638   0.02279   0.01568  -0.0415   0.3352   1.0000
   8.500   1.1641   0.02302   0.01604  -0.0367   0.3273   1.0000
   8.750   1.1670   0.02328   0.01628  -0.0324   0.3196   1.0000
   9.000   1.1677   0.02357   0.01669  -0.0278   0.3101   1.0000
   9.250   1.1684   0.02393   0.01702  -0.0233   0.3008   1.0000
   9.500   1.1689   0.02433   0.01750  -0.0189   0.2887   1.0000
   9.750   1.1687   0.02482   0.01802  -0.0144   0.2753   1.0000
  10.000   1.1656   0.02546   0.01864  -0.0096   0.2579   1.0000
  10.250   1.1596   0.02632   0.01943  -0.0046   0.2369   1.0000
  10.500   1.1501   0.02748   0.02047   0.0007   0.2084   1.0000
  10.750   1.1335   0.02914   0.02193   0.0065   0.1760   1.0000
  11.000   1.1175   0.03102   0.02363   0.0119   0.1501   1.0000
  11.250   1.1017   0.03308   0.02556   0.0168   0.1334   1.0000
  11.500   1.0895   0.03510   0.02754   0.0210   0.1223   1.0000
  11.750   1.0793   0.03717   0.02960   0.0246   0.1140   1.0000
  12.000   1.0661   0.03961   0.03201   0.0280   0.1081   1.0000
  12.250   1.0600   0.04174   0.03418   0.0306   0.1029   1.0000
  12.500   1.0490   0.04437   0.03678   0.0331   0.0992   1.0000
  12.750   1.0441   0.04668   0.03916   0.0350   0.0952   1.0000
  13.000   1.0385   0.04918   0.04169   0.0366   0.0915   1.0000
